glomerulus,weight,LN_total_connections,LN_to_PN_perct
VP2,302,14799,0.020406784242178524
mPN,225,14799,0.015203729981755523
DP1m,202,14799,0.013649570916953848
VP1d,176,14799,0.011892695452395432
VP3,155,14799,0.01047368065409825
DL1,143,14799,0.009662815055071288
VL2a,140,14799,0.009460098655314548
V,116,14799,0.007838367457260626
DP1l,106,14799,0.007162646124738158
VL1,106,14799,0.007162646124738158
VC3l,99,14799,0.006689641191972431
VC5,96,14799,0.00648692479221569
VP5,96,14799,0.00648692479221569
D,94,14799,0.006351780525711196
DM4,83,14799,0.0056084870599364825
VM4,71,14799,0.004797621460909521
VA1d,68,14799,0.004594905061152781
DL2v,60,14799,0.004054327995134806
DC1,58,14799,0.003919183728630313
VC1,58,14799,0.003919183728630313
DC3,56,14799,0.0037840394621258193
VM7d,50,14799,0.003378606662612339
VA3,47,14799,0.003175890262855598
VC3m,46,14799,0.0031083181296033516
VC2,43,14799,0.0029056017298466114
VP1m,42,14799,0.0028380295965943643
DM6,40,14799,0.0027028853300898707
VA2,39,14799,0.002635313196837624
VA5,38,14799,0.0025677410635853775
VA6,38,14799,0.0025677410635853775
VM5d,38,14799,0.0025677410635853775
DA4m,37,14799,0.0025001689303331305
DM3,37,14799,0.0025001689303331305
DM1,34,14799,0.0022974525305763903
VA7m,34,14799,0.0022974525305763903
DL2d,33,14799,0.0022298803973241437
DL5,33,14799,0.0022298803973241437
VA1v,31,14799,0.00209473613081965
DM2,29,14799,0.0019595918643151564
VM1,27,14799,0.0018244475978106628
VM5v,26,14799,0.001756875464558416
VM3,24,14799,0.0016217311980539226
VP4,19,14799,0.0012838705317926888
DM5,18,14799,0.001216298398540442
DC2,17,14799,0.0011487262652881951
DL3,17,14799,0.0011487262652881951
VA7l,16,14799,0.0010811541320359483
DC4,15,14799,0.0010135819987837015
VC4,15,14799,0.0010135819987837015
VL2p,13,14799,0.000878437732279208
DA4l,11,14799,0.0007432934657747145
VM7v,11,14799,0.0007432934657747145
VA4,10,14799,0.0006757213325224677
DA2,7,14799,0.0004730049327657274
VM2,5,14799,0.00033786066626123384
DL4,3,14799,0.00020271639975674033
VP1l,3,14799,0.00020271639975674033
MZ,2,14799,0.00013514426650449354
