glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,396,6410,0.061778471138845555
DL2v,147,6410,0.02293291731669267
DL1,142,6410,0.02215288611544462
VC3l,124,6410,0.019344773790951637
DP1m,96,6410,0.01497659906396256
DM4,95,6410,0.014820592823712949
VM5d,82,6410,0.012792511700468018
DM1,76,6410,0.01185647425897036
DM2,71,6410,0.01107644305772231
VM7d,71,6410,0.01107644305772231
DC4,70,6410,0.0109204368174727
DL2d,66,6410,0.01029641185647426
VA1v,66,6410,0.01029641185647426
VC1,65,6410,0.01014040561622465
D,63,6410,0.009828393135725429
VC4,61,6410,0.00951638065522621
VM7v,59,6410,0.009204368174726989
VA6,55,6410,0.00858034321372855
VM5v,52,6410,0.008112324492979718
DP1l,51,6410,0.00795631825273011
VA7l,51,6410,0.00795631825273011
VL2a,50,6410,0.0078003120124804995
VA1d,48,6410,0.00748829953198128
DL5,46,6410,0.007176287051482059
DC3,45,6410,0.0070202808112324495
VA3,45,6410,0.0070202808112324495
DM6,44,6410,0.006864274570982839
VC2,39,6410,0.006084243369734789
VA2,33,6410,0.00514820592823713
DM3,26,6410,0.004056162246489859
VM3,24,6410,0.00374414976599064
VL2p,21,6410,0.0032761310452418097
VM2,21,6410,0.0032761310452418097
VA5,20,6410,0.0031201248049922
DC1,18,6410,0.0028081123244929796
VA7m,18,6410,0.0028081123244929796
VP1d,16,6410,0.0024960998439937598
DC2,14,6410,0.00218408736349454
VA4,9,6410,0.0014040561622464898
DM5,8,6410,0.0012480499219968799
DA1,1,6410,0.00015600624024960998
DA4l,1,6410,0.00015600624024960998
VC5,1,6410,0.00015600624024960998
VL1,1,6410,0.00015600624024960998
