glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,161,8641,0.01863210276588358
VP1d,94,8641,0.010878370558963082
DP1m,75,8641,0.008679550977896076
V,72,8641,0.008332368938780234
VP2,59,8641,0.0068279134359449135
VL2p,58,8641,0.006712186089572966
DM4,55,8641,0.006365004050457123
DM1,50,8641,0.005786367318597384
VC5,48,8641,0.005554912625853489
DP1l,45,8641,0.005207730586737646
DC1,43,8641,0.004976275893993751
DL5,39,8641,0.00451336650850596
DL1,32,8641,0.0037032750839023263
VP1m,31,8641,0.0035875477375303783
DM2,30,8641,0.0034718203911584308
VM1,30,8641,0.0034718203911584308
VM7v,29,8641,0.003356093044786483
VP3,29,8641,0.003356093044786483
VC4,28,8641,0.0032403656984145352
VM4,28,8641,0.0032403656984145352
VC3m,25,8641,0.002893183659298692
VM3,25,8641,0.002893183659298692
VM5d,24,8641,0.0027774563129267446
DL2v,22,8641,0.002546001620182849
VA6,19,8641,0.002198819581067006
DC2,18,8641,0.0020830922346950585
VA5,18,8641,0.0020830922346950585
VL2a,18,8641,0.0020830922346950585
DL2d,17,8641,0.001967364888323111
VC2,17,8641,0.001967364888323111
VP1l,17,8641,0.001967364888323111
D,15,8641,0.0017359101955792154
VC3l,15,8641,0.0017359101955792154
VA2,14,8641,0.0016201828492072676
VA3,14,8641,0.0016201828492072676
VA7m,14,8641,0.0016201828492072676
VM5v,14,8641,0.0016201828492072676
VL1,13,8641,0.00150445550283532
VM2,12,8641,0.0013887281564633723
VP5,12,8641,0.0013887281564633723
VA7l,11,8641,0.0012730008100914245
VC1,11,8641,0.0012730008100914245
DA4m,10,8641,0.001157273463719477
DC4,10,8641,0.001157273463719477
VM7d,10,8641,0.001157273463719477
DA2,9,8641,0.0010415461173475292
DM6,9,8641,0.0010415461173475292
VA4,8,8641,0.0009258187709755816
DC3,7,8641,0.0008100914246036338
DM5,5,8641,0.0005786367318597385
DL3,4,8641,0.0004629093854877908
VP4,4,8641,0.0004629093854877908
DA1,3,8641,0.0003471820391158431
DL4,1,8641,0.0001157273463719477
