glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,518,7157,0.07237669414559172
DL3,46,7157,0.00642727399748498
VP1d,37,7157,0.005169763867542266
VM3,23,7157,0.00321363699874249
VM5d,21,7157,0.0029341903031996647
VP1m,21,7157,0.0029341903031996647
DA4m,19,7157,0.0026547436076568395
VL1,18,7157,0.0025150202598854267
VM1,17,7157,0.0023752969121140144
VA1v,13,7157,0.0018164035210283638
MZ,10,7157,0.001397233477714126
VC5,10,7157,0.001397233477714126
VP2,10,7157,0.001397233477714126
VP4,10,7157,0.001397233477714126
DL2d,9,7157,0.0012575101299427134
DC1,8,7157,0.0011177867821713008
VC4,8,7157,0.0011177867821713008
DL2v,6,7157,0.0008383400866284756
VA6,5,7157,0.000698616738857063
DP1l,4,7157,0.0005588933910856504
DC4,3,7157,0.0004191700433142378
VM7d,3,7157,0.0004191700433142378
DA4l,2,7157,0.0002794466955428252
VL2a,2,7157,0.0002794466955428252
VL2p,2,7157,0.0002794466955428252
VM2,2,7157,0.0002794466955428252
VM7v,2,7157,0.0002794466955428252
VP1l,2,7157,0.0002794466955428252
DL1,1,7157,0.0001397233477714126
VP5,1,7157,0.0001397233477714126
