glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,227,22159,0.010244144591362426
DP1m,129,22159,0.005821562344871158
VP1d,112,22159,0.005054379710275734
DL2v,78,22159,0.0035200144410848866
VP3,74,22159,0.0033395008800036104
DP1l,72,22159,0.0032492440994629722
VC5,63,22159,0.0028430885870301004
DA1,60,22159,0.0027077034162191435
VP2,54,22159,0.002436933074597229
DL1,52,22159,0.002346676294056591
DM1,46,22159,0.0020759059524346766
VC1,45,22159,0.0020307775621643577
VM1,45,22159,0.0020307775621643577
VP5,43,22159,0.0019405207816237196
V,40,22159,0.0018051356108127624
DA4m,37,22159,0.0016697504400018052
VC3l,37,22159,0.0016697504400018052
VC3m,37,22159,0.0016697504400018052
VA1v,32,22159,0.0014441084886502099
DC2,30,22159,0.0013538517081095717
VP1m,25,22159,0.0011282097567579764
DM4,24,22159,0.0010830813664876573
DL2d,23,22159,0.0010379529762173383
DM2,21,22159,0.0009476961956767003
VM5v,21,22159,0.0009476961956767003
VP1l,21,22159,0.0009476961956767003
DM3,20,22159,0.0009025678054063812
MZ,20,22159,0.0009025678054063812
VM7d,20,22159,0.0009025678054063812
VL2a,19,22159,0.0008574394151360621
VA7l,18,22159,0.0008123110248657431
VL1,18,22159,0.0008123110248657431
VM5d,17,22159,0.000767182634595424
VM7v,17,22159,0.000767182634595424
VA7m,16,22159,0.0007220542443251049
VM4,16,22159,0.0007220542443251049
VA5,15,22159,0.0006769258540547859
DC3,14,22159,0.0006317974637844668
VA6,13,22159,0.0005866690735141477
VP4,13,22159,0.0005866690735141477
DL5,12,22159,0.0005415406832438287
VA1d,12,22159,0.0005415406832438287
VC2,12,22159,0.0005415406832438287
VC4,12,22159,0.0005415406832438287
DM6,11,22159,0.0004964122929735096
DC4,10,22159,0.0004512839027031906
VA3,10,22159,0.0004512839027031906
D,9,22159,0.00040615551243287153
VM3,9,22159,0.00040615551243287153
VA2,8,22159,0.00036102712216255246
VA4,8,22159,0.00036102712216255246
VM2,8,22159,0.00036102712216255246
DA2,7,22159,0.0003158987318922334
DA4l,6,22159,0.00027077034162191434
DL4,5,22159,0.0002256419513515953
DC1,3,22159,0.00013538517081095717
DM5,2,22159,9.025678054063812e-05
DA3,1,22159,4.512839027031906e-05
