glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,394,12241,0.0321869128339188
DP1m,131,12241,0.010701740053917164
VP1d,122,12241,0.009966506004411404
VP3,106,12241,0.008659423249734498
DM1,103,12241,0.00841434523323258
VL1,100,12241,0.008169267216730659
VC3l,90,12241,0.007352340495057594
DL1,83,12241,0.0067804917898864475
DP1l,81,12241,0.006617106445551834
DL2v,79,12241,0.006453721101217221
DM4,79,12241,0.006453721101217221
VC1,76,12241,0.006208643084715301
VM5v,68,12241,0.005555101707376849
DC1,65,12241,0.005310023690874928
DC2,64,12241,0.0052283310187076215
VL2a,62,12241,0.005064945674373008
DL2d,59,12241,0.004819867657871089
DA4m,58,12241,0.004738174985703782
DL5,56,12241,0.004574789641369169
VM7d,55,12241,0.004493096969201862
D,49,12241,0.004002940936198023
VA2,48,12241,0.003921248264030716
V,46,12241,0.0037578629196961034
VC3m,40,12241,0.003267706886692264
VC5,40,12241,0.003267706886692264
VA6,37,12241,0.003022628870190344
VP1m,35,12241,0.002859243525855731
VP2,35,12241,0.002859243525855731
DA4l,34,12241,0.0027775508536884244
VA1v,34,12241,0.0027775508536884244
VA7l,32,12241,0.0026141655093538108
DM6,29,12241,0.002369087492851891
VM2,29,12241,0.002369087492851891
DM2,28,12241,0.0022873948206845844
VA7m,28,12241,0.0022873948206845844
DC3,26,12241,0.0021240094763499712
DA2,25,12241,0.0020423168041826647
VM5d,25,12241,0.0020423168041826647
VA5,24,12241,0.001960624132015358
VM1,24,12241,0.001960624132015358
VA3,23,12241,0.0018789314598480517
VC2,23,12241,0.0018789314598480517
VC4,21,12241,0.0017155461155134385
VM4,21,12241,0.0017155461155134385
DM3,20,12241,0.001633853443346132
VA4,17,12241,0.0013887754268442122
DA1,13,12241,0.0010620047381749856
VM3,13,12241,0.0010620047381749856
DC4,12,12241,0.000980312066007679
VP4,12,12241,0.000980312066007679
VM7v,9,12241,0.0007352340495057594
DM5,8,12241,0.0006535413773384527
DL4,7,12241,0.0005718487051711461
MZ,6,12241,0.0004901560330038395
VP1l,4,12241,0.00032677068866922634
VP5,4,12241,0.00032677068866922634
DA3,2,12241,0.00016338534433461317
VL2p,1,12241,8.169267216730659e-05
