glomerulus,weight,LN_total_connections,LN_to_PN_perct
DL2d,113,1871,0.0603955104222341
DL2v,97,1871,0.0518439337252806
DP1l,68,1871,0.036344200962052375
DP1m,58,1871,0.03099946552645644
mPN,45,1871,0.024051309460181722
VL2p,31,1871,0.016568679850347406
VL2a,15,1871,0.008017103153393906
VA2,12,1871,0.006413682522715126
VM3,6,1871,0.003206841261357563
VA3,5,1871,0.002672367717797969
VA4,4,1871,0.002137894174238375
DC3,2,1871,0.0010689470871191875
VP1d,2,1871,0.0010689470871191875
VP4,2,1871,0.0010689470871191875
DL1,1,1871,0.0005344735435595938
DL5,1,1871,0.0005344735435595938
VA6,1,1871,0.0005344735435595938
VA7l,1,1871,0.0005344735435595938
VC4,1,1871,0.0005344735435595938
VM5v,1,1871,0.0005344735435595938
VP3,1,1871,0.0005344735435595938
