glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,305,3660,0.08333333333333333
VP1d,93,3660,0.02540983606557377
MZ,53,3660,0.01448087431693989
DP1l,10,3660,0.00273224043715847
VP3,8,3660,0.002185792349726776
VP5,7,3660,0.001912568306010929
DL2v,3,3660,0.000819672131147541
VP1m,3,3660,0.000819672131147541
DL5,2,3660,0.000546448087431694
VA1v,2,3660,0.000546448087431694
VA6,2,3660,0.000546448087431694
VC1,2,3660,0.000546448087431694
VL2a,2,3660,0.000546448087431694
VP2,2,3660,0.000546448087431694
DA4m,1,3660,0.000273224043715847
DC3,1,3660,0.000273224043715847
DL1,1,3660,0.000273224043715847
DL2d,1,3660,0.000273224043715847
VL1,1,3660,0.000273224043715847
VL2p,1,3660,0.000273224043715847
VM1,1,3660,0.000273224043715847
