glomerulus,weight,LN_total_connections,LN_to_PN_perct
DL2v,167,1859,0.08983324367939753
DL2d,157,1859,0.0844540075309306
DP1l,62,1859,0.03335126412049489
VA2,45,1859,0.02420656266810113
VA3,43,1859,0.023130715438407747
DP1m,33,1859,0.01775147928994083
mPN,31,1859,0.016675632060247445
VA4,14,1859,0.007530930607853685
VA6,13,1859,0.006993006993006993
VL2p,5,1859,0.0026896180742334587
VC4,4,1859,0.002151694459386767
VL2a,1,1859,0.0005379236148466917
VM2,1,1859,0.0005379236148466917
VM3,1,1859,0.0005379236148466917
VP1d,1,1859,0.0005379236148466917
