glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,330,7358,0.04484914378907312
DP1m,67,7358,0.009105735254145148
DL1,62,7358,0.008426202772492526
DA1,60,7358,0.008154389779831475
VC5,54,7358,0.0073389508018483285
VM1,54,7358,0.0073389508018483285
DL2v,50,7358,0.00679532481652623
VL2a,43,7358,0.005843979342212558
VP3,37,7358,0.00502854036422941
DM2,33,7358,0.004484914378907311
VL1,31,7358,0.004213101386246263
DL2d,30,7358,0.004077194889915738
DL5,27,7358,0.0036694754009241643
VM5d,26,7358,0.0035335689045936395
DC2,25,7358,0.003397662408263115
VP1d,25,7358,0.003397662408263115
VA7l,21,7358,0.0028540364229410167
VC4,19,7358,0.0025822234302799673
VA6,18,7358,0.002446316933949443
VA7m,17,7358,0.0023104104376189183
D,16,7358,0.0021745039412883935
DM1,16,7358,0.0021745039412883935
VL2p,14,7358,0.0019026909486273443
DA3,12,7358,0.0016308779559662953
VA3,12,7358,0.0016308779559662953
VA2,11,7358,0.0014949714596357705
V,10,7358,0.001359064963305246
DA4m,9,7358,0.0012231584669747215
DM4,5,7358,0.000679532481652623
VP1l,5,7358,0.000679532481652623
DM6,4,7358,0.0005436259853220984
VC3m,4,7358,0.0005436259853220984
VP1m,4,7358,0.0005436259853220984
VP5,4,7358,0.0005436259853220984
MZ,3,7358,0.0004077194889915738
VA5,3,7358,0.0004077194889915738
VP4,3,7358,0.0004077194889915738
DA2,1,7358,0.0001359064963305246
DM3,1,7358,0.0001359064963305246
DP1l,1,7358,0.0001359064963305246
VP2,1,7358,0.0001359064963305246
