glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,172,20961,0.0082057153761748
DP1m,125,20961,0.0059634559419875005
VP1d,102,20961,0.004866180048661801
VP2,95,20961,0.0045322265159105
DP1l,79,20961,0.0037689041553361003
DL2v,69,20961,0.0032918276799771004
VC5,65,20961,0.0031009970898335003
DM1,52,20961,0.0024807976718668003
VL2p,50,20961,0.0023853823767950003
VP1m,43,20961,0.0020514288440437
V,42,20961,0.0020037211965078
VP3,40,20961,0.0019083059014360002
VC3m,39,20961,0.0018605982539001001
DM2,37,20961,0.0017651829588283
DL1,34,20961,0.0016220600162206002
DM4,34,20961,0.0016220600162206002
DA4m,32,20961,0.0015266447211488001
DA1,30,20961,0.001431229426077
DC3,29,20961,0.0013835217785411
D,25,20961,0.0011926911883975001
DC2,25,20961,0.0011926911883975001
VM2,25,20961,0.0011926911883975001
VC3l,24,20961,0.0011449835408616
VL2a,24,20961,0.0011449835408616
VL1,23,20961,0.0010972758933257
VP5,23,20961,0.0010972758933257
DC1,21,20961,0.0010018605982539
VA7l,21,20961,0.0010018605982539
VC4,20,20961,0.0009541529507180001
VM7v,20,20961,0.0009541529507180001
DL2d,19,20961,0.0009064453031821001
VA1d,19,20961,0.0009064453031821001
VC1,19,20961,0.0009064453031821001
VM5d,19,20961,0.0009064453031821001
VA1v,17,20961,0.0008110300081103001
VM1,17,20961,0.0008110300081103001
VP1l,16,20961,0.0007633223605744001
DC4,15,20961,0.0007156147130385
VA2,15,20961,0.0007156147130385
VA3,14,20961,0.0006679070655026001
VA6,14,20961,0.0006679070655026001
VA4,13,20961,0.0006201994179667001
DA2,12,20961,0.0005724917704308
DM6,10,20961,0.00047707647535900004
VA5,10,20961,0.00047707647535900004
MZ,9,20961,0.00042936882782310007
VM4,9,20961,0.00042936882782310007
VM5v,9,20961,0.00042936882782310007
VM7d,9,20961,0.00042936882782310007
DL4,8,20961,0.00038166118028720004
DL5,8,20961,0.00038166118028720004
DM5,7,20961,0.00033395353275130006
VA7m,7,20961,0.00033395353275130006
VM3,7,20961,0.00033395353275130006
VP4,5,20961,0.00023853823767950002
DA4l,4,20961,0.00019083059014360002
VC2,3,20961,0.0001431229426077
