glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,1410,33017,0.04270527304116061
DA1,873,33017,0.026440924372293062
DC1,472,33017,0.014295665869097737
VM4,457,33017,0.013841354453766242
VL2a,448,33017,0.013568767604567345
VA6,442,33017,0.013387043038434746
DP1l,428,33017,0.012963019050792016
DL2v,402,33017,0.01217554593088409
DL2d,347,33017,0.010509737408001938
VC1,340,33017,0.010297725414180574
VA1v,292,33017,0.008843928885119787
VA1d,276,33017,0.008359330042099525
DL3,266,33017,0.00805645576521186
DM2,240,33017,0.007268982645303935
DC3,239,33017,0.007238695217615168
VA2,222,33017,0.006723808946906139
DA2,215,33017,0.0065117969530847745
DP1m,211,33017,0.0063906472423297086
DM1,200,33017,0.006057485537753279
D,188,33017,0.005694036405488082
MZ,183,33017,0.00554259926704425
DM6,181,33017,0.0054820244116667175
VA3,177,33017,0.0053608747009116515
VA5,166,33017,0.005027712996335221
VC2,165,33017,0.004997425568646455
VM3,153,33017,0.004633976436381258
VA4,152,33017,0.004603689008692491
VA7l,143,33017,0.004331102159493594
DL1,133,33017,0.00402822788260593
VC3m,127,33017,0.0038465033164733317
DM5,121,33017,0.0036647787503407336
VC5,118,33017,0.0035739164672744343
VL1,115,33017,0.003483054184208135
VC3l,113,33017,0.0034224793288306025
VM1,107,33017,0.003240754762698004
DA4l,95,33017,0.0028773056304328072
DM3,81,33017,0.002453281642790078
VM2,75,33017,0.0022715570766574794
VP1d,60,33017,0.0018172456613259837
VA7m,50,33017,0.0015143713844383198
DM4,48,33017,0.001453796529060787
VM5d,35,33017,0.0010600599691068238
V,28,33017,0.000848047975285459
VL2p,27,33017,0.0008177605475966927
VP4,18,33017,0.000545173698397795
DL4,17,33017,0.0005148862707090286
DA4m,15,33017,0.0004543114153314959
VC4,14,33017,0.0004240239876427295
DA3,10,33017,0.0003028742768876639
DC2,10,33017,0.0003028742768876639
VM5v,9,33017,0.0002725868491988975
VM7d,8,33017,0.00024229942151013115
VP2,6,33017,0.00018172456613259837
VP5,5,33017,0.00015143713844383195
VM7v,2,33017,6.057485537753279e-05
VP1l,1,33017,3.0287427688766394e-05
