glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,135,8671,0.015569138507669241
VP1d,93,8671,0.010725406527505478
DP1m,79,8671,0.009110829200784223
DM1,78,8671,0.008995502248875561
DP1l,77,8671,0.008880175296966901
VL2a,73,8671,0.008418867489332257
DL2v,66,8671,0.0076115788259716296
V,65,8671,0.0074962518740629685
VA1v,50,8671,0.0057663475954330525
VA1d,48,8671,0.00553569369161573
VM7d,46,8671,0.005305039787798408
VA6,41,8671,0.004728405028255103
DA1,40,8671,0.004613078076346442
VP2,38,8671,0.00438242417252912
D,37,8671,0.004267097220620459
DL2d,37,8671,0.004267097220620459
VC3l,37,8671,0.004267097220620459
DC1,36,8671,0.0041517702687117975
DM2,36,8671,0.0041517702687117975
VM5v,33,8671,0.0038057894129858148
DM4,32,8671,0.0036904624610771537
VM5d,32,8671,0.0036904624610771537
VA2,31,8671,0.0035751355091684926
VC4,31,8671,0.0035751355091684926
DL1,30,8671,0.0034598085572598316
VC5,27,8671,0.0031138277015338484
VL1,27,8671,0.0031138277015338484
VM4,26,8671,0.0029985007496251873
VP3,25,8671,0.0028831737977165262
DL5,24,8671,0.002767846845807865
DC2,22,8671,0.002537192941990543
VA3,21,8671,0.002421865990081882
DA4m,20,8671,0.002306539038173221
DL4,20,8671,0.002306539038173221
VA7m,20,8671,0.002306539038173221
VC1,20,8671,0.002306539038173221
VM3,20,8671,0.002306539038173221
DM6,17,8671,0.0019605581824472377
DM3,16,8671,0.0018452312305385769
DC3,15,8671,0.0017299042786299158
DC4,15,8671,0.0017299042786299158
VM7v,14,8671,0.0016145773267212547
VA7l,13,8671,0.0014992503748125937
DL3,11,8671,0.0012685964709952715
DA2,10,8671,0.0011532695190866105
VA5,10,8671,0.0011532695190866105
VC2,10,8671,0.0011532695190866105
VM1,9,8671,0.0010379425671779494
DA3,8,8671,0.0009226156152692884
DA4l,8,8671,0.0009226156152692884
VA4,8,8671,0.0009226156152692884
VM2,7,8671,0.0008072886633606274
VP1m,5,8671,0.0005766347595433052
VC3m,4,8671,0.0004613078076346442
VL2p,4,8671,0.0004613078076346442
VP1l,2,8671,0.0002306539038173221
MZ,1,8671,0.00011532695190866105
