glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,415,6168,0.06728274967574578
DP1m,27,6168,0.004377431906614786
VP2,20,6168,0.00324254215304799
V,19,6168,0.00308041504539559
VP1d,16,6168,0.0025940337224383916
DM1,15,6168,0.0024319066147859923
VP1m,10,6168,0.001621271076523995
VM7d,9,6168,0.0014591439688715954
VL2p,7,6168,0.0011348897535667965
DC1,6,6168,0.0009727626459143969
DM2,6,6168,0.0009727626459143969
DM4,6,6168,0.0009727626459143969
VA5,6,6168,0.0009727626459143969
VA2,4,6168,0.0006485084306095979
VC2,4,6168,0.0006485084306095979
VM5d,4,6168,0.0006485084306095979
VP1l,4,6168,0.0006485084306095979
VP3,4,6168,0.0006485084306095979
DA4m,3,6168,0.00048638132295719845
VA3,3,6168,0.00048638132295719845
VC3m,3,6168,0.00048638132295719845
DC3,2,6168,0.00032425421530479895
DL4,2,6168,0.00032425421530479895
VL1,2,6168,0.00032425421530479895
VL2a,2,6168,0.00032425421530479895
VM5v,2,6168,0.00032425421530479895
D,1,6168,0.00016212710765239947
DA1,1,6168,0.00016212710765239947
DL2d,1,6168,0.00016212710765239947
DL2v,1,6168,0.00016212710765239947
DL5,1,6168,0.00016212710765239947
DP1l,1,6168,0.00016212710765239947
MZ,1,6168,0.00016212710765239947
VA1v,1,6168,0.00016212710765239947
VA4,1,6168,0.00016212710765239947
VA6,1,6168,0.00016212710765239947
VA7l,1,6168,0.00016212710765239947
VA7m,1,6168,0.00016212710765239947
VC4,1,6168,0.00016212710765239947
VM3,1,6168,0.00016212710765239947
VM7v,1,6168,0.00016212710765239947
VP4,1,6168,0.00016212710765239947
VP5,1,6168,0.00016212710765239947
