glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,128,6999,0.018288326903843407
VP1d,63,6999,0.009001285897985427
DL5,59,6999,0.00842977568224032
V,56,6999,0.00800114302043149
DL1,46,6999,0.006572367481068724
DP1l,45,6999,0.006429489927132447
VL2p,45,6999,0.006429489927132447
DM1,44,6999,0.006286612373196171
DL2v,42,6999,0.006000857265323617
DP1m,39,6999,0.005572224603514788
VM1,32,6999,0.004572081725960852
VL2a,30,6999,0.0042863266180882984
VP2,30,6999,0.0042863266180882984
DC2,25,6999,0.0035719388484069152
VP3,25,6999,0.0035719388484069152
DA4m,24,6999,0.0034290612944706386
DC1,24,6999,0.0034290612944706386
VA6,24,6999,0.0034290612944706386
DA1,23,6999,0.003286183740534362
VA3,23,6999,0.003286183740534362
VM7d,23,6999,0.003286183740534362
DL2d,20,6999,0.002857551078725532
VL1,18,6999,0.002571795970852979
DM4,17,6999,0.0024289184169167025
VM3,17,6999,0.0024289184169167025
VA1v,16,6999,0.002286040862980426
VA7l,15,6999,0.0021431633090441492
VA7m,14,6999,0.0020002857551078726
VC5,14,6999,0.0020002857551078726
VP1l,14,6999,0.0020002857551078726
VM4,13,6999,0.001857408201171596
VM5v,13,6999,0.001857408201171596
VM7v,13,6999,0.001857408201171596
VC3m,12,6999,0.0017145306472353193
D,11,6999,0.0015716530932990426
VC3l,11,6999,0.0015716530932990426
VM2,11,6999,0.0015716530932990426
DC3,10,6999,0.001428775539362766
DC4,10,6999,0.001428775539362766
VA4,10,6999,0.001428775539362766
DA2,9,6999,0.0012858979854264896
DM2,9,6999,0.0012858979854264896
VC1,9,6999,0.0012858979854264896
VP1m,9,6999,0.0012858979854264896
VM5d,7,6999,0.0010001428775539363
DM6,5,6999,0.000714387769681383
VC4,5,6999,0.000714387769681383
MZ,4,6999,0.0005715102157451065
DL4,2,6999,0.00028575510787255323
VA2,2,6999,0.00028575510787255323
VP5,2,6999,0.00028575510787255323
DM5,1,6999,0.00014287755393627662
VA5,1,6999,0.00014287755393627662
VC2,1,6999,0.00014287755393627662
VP4,1,6999,0.00014287755393627662
