glomerulus,weight,LN_total_connections,LN_to_PN_perct
VC5,357,5044,0.07077716098334655
mPN,264,5044,0.052339413164155434
VM1,163,5044,0.03231562252180809
VP2,63,5044,0.012490087232355274
DM4,49,5044,0.00971451229183188
DM6,44,5044,0.008723235527359239
VC3m,38,5044,0.00753370340999207
DL2v,35,5044,0.006938937351308485
VC3l,28,5044,0.0055511498810467885
VM4,25,5044,0.0049563838223632035
VM7d,23,5044,0.004559873116574148
DL2d,21,5044,0.004163362410785091
DM3,16,5044,0.0031720856463124504
DP1l,16,5044,0.0031720856463124504
VA7l,14,5044,0.0027755749405233942
VP1d,12,5044,0.0023790642347343376
DL1,11,5044,0.0021808088818398097
DL5,10,5044,0.0019825535289452814
DM1,6,5044,0.0011895321173671688
DP1m,6,5044,0.0011895321173671688
VL2a,6,5044,0.0011895321173671688
DM2,2,5044,0.0003965107057890563
VP5,2,5044,0.0003965107057890563
MZ,1,5044,0.00019825535289452815
VP1m,1,5044,0.00019825535289452815
VP4,1,5044,0.00019825535289452815
