glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,723,13449,0.05375864376533571
DP1m,112,13449,0.008327756710536099
VC3l,109,13449,0.00810469179864674
DP1l,85,13449,0.006320172503531861
DM4,65,13449,0.004833073090936129
DL2v,41,13449,0.0030485537958212508
DM1,36,13449,0.0026767789426723177
DM3,27,13449,0.002007584207004238
VA4,25,13449,0.001858874265744665
VM5d,15,13449,0.001115324559446799
DL2d,13,13449,0.0009666146181872258
DM2,13,13449,0.0009666146181872258
VA2,12,13449,0.0008922596475574393
VM4,12,13449,0.0008922596475574393
VM3,11,13449,0.0008179046769276527
VP1d,10,13449,0.000743549706297866
VM7d,9,13449,0.0006691947356680794
VC3m,8,13449,0.0005948397650382928
VM5v,5,13449,0.000371774853148933
DC4,4,13449,0.0002974198825191464
DL5,3,13449,0.00022306491188935982
VA3,3,13449,0.00022306491188935982
VA7m,3,13449,0.00022306491188935982
VC1,2,13449,0.0001487099412595732
VC4,2,13449,0.0001487099412595732
VP2,2,13449,0.0001487099412595732
DM6,1,13449,7.43549706297866e-05
VA1v,1,13449,7.43549706297866e-05
VL1,1,13449,7.43549706297866e-05
VP1l,1,13449,7.43549706297866e-05
