glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,230,8402,0.027374434658414663
DP1m,162,8402,0.019281123542013806
V,78,8402,0.009283503927636277
VA6,69,8402,0.0082123303975244
VP1d,65,8402,0.007736253273030231
DL1,55,8402,0.006546060461794811
DP1l,49,8402,0.005831944775053559
VL2a,45,8402,0.0053558676505593905
VC5,40,8402,0.00476077124494168
VP5,38,8402,0.004522732682694597
DC1,37,8402,0.004403713401571054
DL5,36,8402,0.0042846941204475126
DC2,31,8402,0.0036895977148298023
VM1,30,8402,0.0035705784337062606
VP2,30,8402,0.0035705784337062606
DM1,28,8402,0.0033325398714591763
VA5,27,8402,0.003213520590335634
VC1,25,8402,0.0029754820280885504
DL2v,24,8402,0.0028564627469650082
DM6,24,8402,0.0028564627469650082
DC3,23,8402,0.0027374434658414665
DM2,22,8402,0.0026184241847179244
VM4,22,8402,0.0026184241847179244
VM5d,22,8402,0.0026184241847179244
DC4,21,8402,0.0024994049035943823
VC3l,19,8402,0.0022613663413472984
DA4m,18,8402,0.0021423470602237563
VA2,13,8402,0.0015472506546060462
VP3,12,8402,0.0014282313734825041
DA4l,11,8402,0.0013092120923589622
DL2d,11,8402,0.0013092120923589622
VA1v,11,8402,0.0013092120923589622
VM5v,11,8402,0.0013092120923589622
DM4,9,8402,0.0010711735301118781
VM3,9,8402,0.0010711735301118781
D,8,8402,0.0009521542489883361
VL1,8,8402,0.0009521542489883361
VA4,7,8402,0.0008331349678647941
VM2,7,8402,0.0008331349678647941
DA2,6,8402,0.0007141156867412521
VC3m,6,8402,0.0007141156867412521
VC4,6,8402,0.0007141156867412521
VA1d,5,8402,0.00059509640561771
VA7l,5,8402,0.00059509640561771
VA7m,5,8402,0.00059509640561771
DA1,4,8402,0.00047607712449416806
DL4,4,8402,0.00047607712449416806
DM3,4,8402,0.00047607712449416806
VC2,4,8402,0.00047607712449416806
VM7d,4,8402,0.00047607712449416806
VP1m,4,8402,0.00047607712449416806
DM5,3,8402,0.00035705784337062603
DA3,2,8402,0.00023803856224708403
VA3,2,8402,0.00023803856224708403
VL2p,1,8402,0.00011901928112354201
VM7v,1,8402,0.00011901928112354201
VP4,1,8402,0.00011901928112354201
