glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,279,7449,0.03745469190495369
V,168,7449,0.022553362867498993
DM4,133,7449,0.0178547456034367
DP1l,107,7449,0.014364344207276145
VC1,103,7449,0.013827359377097597
DL1,100,7449,0.013424620754463686
DC3,98,7449,0.013156128339374412
VM1,90,7449,0.012082158679017317
VC3l,89,7449,0.01194791247147268
DM1,80,7449,0.010739696603570948
DA2,64,7449,0.008591757282856759
VA6,60,7449,0.008054772452678213
VM5d,57,7449,0.0076520338300443014
DC4,52,7449,0.006980802792321117
DP1m,49,7449,0.006578064169687206
VA7m,47,7449,0.006309571754597933
DC1,45,7449,0.006041079339508659
VP2,42,7449,0.005638340716874748
DA1,36,7449,0.004832863471606927
VP5,34,7449,0.004564371056517654
VP1m,32,7449,0.0042958786414283795
DL3,30,7449,0.004027386226339106
VA1d,29,7449,0.0038931400187944692
DM3,23,7449,0.003087662773526648
DL2v,22,7449,0.002953416565982011
VC2,20,7449,0.002684924150892737
VP1d,17,7449,0.002282185528258827
VA7l,13,7449,0.0017452006980802793
DA4m,10,7449,0.0013424620754463685
VP4,10,7449,0.0013424620754463685
DL2d,8,7449,0.0010739696603570949
DA3,7,7449,0.000939723452812458
VA1v,7,7449,0.000939723452812458
DC2,6,7449,0.0008054772452678212
VM7v,6,7449,0.0008054772452678212
VP1l,4,7449,0.0005369848301785474
DM2,3,7449,0.0004027386226339106
MZ,2,7449,0.0002684924150892737
VL1,2,7449,0.0002684924150892737
VM7d,2,7449,0.0002684924150892737
DL4,1,7449,0.00013424620754463686
DM5,1,7449,0.00013424620754463686
VA4,1,7449,0.00013424620754463686
VA5,1,7449,0.00013424620754463686
VL2p,1,7449,0.00013424620754463686
