glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,418,15748,0.02654305308610617
DP1m,231,15748,0.014668529337058674
DC1,115,15748,0.00730251460502921
DM1,111,15748,0.007048514097028194
DM4,82,15748,0.005207010414020828
VA6,79,15748,0.005016510033020066
VM5d,73,15748,0.004635509271018542
VM1,56,15748,0.003556007112014224
DP1l,55,15748,0.00349250698501397
DM2,48,15748,0.003048006096012192
VC3l,46,15748,0.002921005842011684
VC3m,45,15748,0.00285750571501143
VA2,43,15748,0.002730505461010922
VL2p,39,15748,0.002476504953009906
VA3,30,15748,0.00190500381000762
VP1d,26,15748,0.001651003302006604
D,23,15748,0.001460502921005842
DL5,20,15748,0.00127000254000508
VC5,19,15748,0.001206502413004826
VP1m,19,15748,0.001206502413004826
DA1,16,15748,0.001016002032004064
DL2d,16,15748,0.001016002032004064
VC4,15,15748,0.00095250190500381
VC1,14,15748,0.000889001778003556
DM6,13,15748,0.000825501651003302
VC2,12,15748,0.000762001524003048
DL3,11,15748,0.0006985013970027941
VL2a,11,15748,0.0006985013970027941
DC2,10,15748,0.00063500127000254
VM3,10,15748,0.00063500127000254
DL4,9,15748,0.000571501143002286
VM7d,9,15748,0.000571501143002286
DL2v,8,15748,0.000508001016002032
VM4,8,15748,0.000508001016002032
DC4,6,15748,0.000381000762001524
VA4,6,15748,0.000381000762001524
VA5,6,15748,0.000381000762001524
VA7l,6,15748,0.000381000762001524
DC3,5,15748,0.00031750063500127
VA7m,5,15748,0.00031750063500127
DA4l,4,15748,0.000254000508001016
VM5v,4,15748,0.000254000508001016
DA3,3,15748,0.000190500381000762
VA1v,3,15748,0.000190500381000762
DA2,2,15748,0.000127000254000508
DA4m,2,15748,0.000127000254000508
DL1,2,15748,0.000127000254000508
VM2,2,15748,0.000127000254000508
VM7v,2,15748,0.000127000254000508
V,1,15748,6.3500127000254e-05
VP2,1,15748,6.3500127000254e-05
