glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,107,2183,0.04901511681172698
VP2,45,2183,0.020613834173156206
VC5,29,2183,0.013284470911589555
DP1l,23,2183,0.010535959688502062
VP3,7,2183,0.00320659642693541
VP4,6,2183,0.002748511223087494
MZ,3,2183,0.001374255611543747
VP1d,3,2183,0.001374255611543747
VP1l,3,2183,0.001374255611543747
VM1,2,2183,0.0009161704076958314
VP1m,2,2183,0.0009161704076958314
