glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,312,3611,0.0864026585433398
MZ,73,3611,0.02021600664635835
VP1d,60,3611,0.016615895873719193
DP1l,13,3611,0.003600110772639158
VP2,11,3611,0.0030462475768485184
VP5,11,3611,0.0030462475768485184
VP3,8,3611,0.002215452783162559
VM1,5,3611,0.0013846579894765993
VP1m,4,3611,0.0011077263915812794
VA6,3,3611,0.0008307947936859596
VC5,3,3611,0.0008307947936859596
VL2a,3,3611,0.0008307947936859596
VA1v,2,3611,0.0005538631957906397
VC3m,2,3611,0.0005538631957906397
VM4,2,3611,0.0005538631957906397
DC3,1,3611,0.00027693159789531985
V,1,3611,0.00027693159789531985
VP4,1,3611,0.00027693159789531985
