glomerulus,weight,LN_total_connections,LN_to_PN_perct
DL2v,146,1817,0.08035222894881673
DL2d,96,1817,0.05283434232250963
DP1l,43,1817,0.023665382498624106
mPN,29,1817,0.015960374243258118
VA3,27,1817,0.014859658778205834
DP1m,25,1817,0.01375894331315355
VA2,24,1817,0.013208585580627407
VA4,15,1817,0.00825536598789213
VL2p,11,1817,0.006053935057787562
VM3,8,1817,0.004402861860209136
VA6,6,1817,0.003302146395156852
VL2a,5,1817,0.00275178866263071
VC4,3,1817,0.001651073197578426
VM2,3,1817,0.001651073197578426
VP1d,3,1817,0.001651073197578426
DM6,2,1817,0.001100715465052284
VA1v,2,1817,0.001100715465052284
DL5,1,1817,0.000550357732526142
VA7l,1,1817,0.000550357732526142
VP3,1,1817,0.000550357732526142
