glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,376,6213,0.0605182681474328
DP1m,113,6213,0.01818767101239337
VC3l,105,6213,0.016900048285852245
DM1,85,6213,0.013680991469499436
VM5v,69,6213,0.01110574601641719
VM5d,66,6213,0.010622887493964268
DC2,63,6213,0.010140028971511348
DM4,63,6213,0.010140028971511348
VP1m,57,6213,0.009174311926605505
DL1,52,6213,0.008369547722517303
VM1,51,6213,0.008208594881699663
VP1d,50,6213,0.008047642040882022
DL2v,48,6213,0.00772573635924674
DC1,46,6213,0.00740383067761146
VM7d,46,6213,0.00740383067761146
VM2,44,6213,0.007081924995976179
DM2,43,6213,0.006920972155158539
VA3,43,6213,0.006920972155158539
DP1l,39,6213,0.006277160791887977
D,38,6213,0.0061162079510703364
VC5,37,6213,0.005955255110252696
VL2p,33,6213,0.005311443746982134
DL5,32,6213,0.005150490906164494
VA2,25,6213,0.004023821020441011
VC1,24,6213,0.00386286817962337
VC3m,24,6213,0.00386286817962337
VC4,24,6213,0.00386286817962337
DM6,21,6213,0.003380009657170449
VM7v,18,6213,0.0028971511347175277
VL2a,16,6213,0.002575245453082247
VA6,15,6213,0.0024142926122646064
DA4l,14,6213,0.0022533397714469662
VA7l,13,6213,0.0020923869306293257
VA1v,12,6213,0.001931434089811685
VA7m,12,6213,0.001931434089811685
DC4,11,6213,0.0017704812489940447
DA4m,10,6213,0.0016095284081764044
DL2d,9,6213,0.0014485755673587638
DM5,7,6213,0.0011266698857234831
VM3,5,6213,0.0008047642040882022
VC2,4,6213,0.0006438113632705617
VM4,2,6213,0.00032190568163528087
VP2,2,6213,0.00032190568163528087
DA1,1,6213,0.00016095284081764043
DA2,1,6213,0.00016095284081764043
DC3,1,6213,0.00016095284081764043
V,1,6213,0.00016095284081764043
VA1d,1,6213,0.00016095284081764043
VA4,1,6213,0.00016095284081764043
VA5,1,6213,0.00016095284081764043
VL1,1,6213,0.00016095284081764043
