glomerulus,weight,LN_total_connections,LN_to_PN_perct
VP2,331,13911,0.02379411976133995
mPN,206,13911,0.014808424987420027
VP1d,203,13911,0.01459276831284595
VP3,163,13911,0.011717345985191575
DP1m,136,13911,0.009776435914024873
DP1l,128,13911,0.009201351448493997
VC5,119,13911,0.008554381424771763
VL2a,116,13911,0.008338724750197686
DL1,108,13911,0.0077636402846668106
VL2p,102,13911,0.007332326935518654
V,95,13911,0.006829128028179139
VP1m,91,13911,0.006541585795413701
VL1,86,13911,0.0061821580044569046
VA1v,79,13911,0.005678959097117389
VC3m,74,13911,0.005319531306160592
VP5,72,13911,0.005175760189777874
D,67,13911,0.004816332398821076
DL2v,67,13911,0.004816332398821076
DM2,62,13911,0.00445690460786428
VA3,62,13911,0.00445690460786428
VC3l,60,13911,0.004313133491481561
VA1d,56,13911,0.004025591258716124
DC1,53,13911,0.003809934584142046
VM1,53,13911,0.003809934584142046
DC3,49,13911,0.0035223923513766084
DA1,46,13911,0.0033067356768025306
DC2,44,13911,0.0031629645604198116
VA2,43,13911,0.0030910790022284523
VM7d,43,13911,0.0030910790022284523
VA5,41,13911,0.0029473078858457337
DM4,39,13911,0.0028035367694630147
VC1,39,13911,0.0028035367694630147
DM6,34,13911,0.0024441089785062183
VA6,34,13911,0.0024441089785062183
DL5,33,13911,0.0023722234203148586
VM5d,33,13911,0.0023722234203148586
VC2,31,13911,0.00222845230393214
DM1,28,13911,0.002012795629358062
VA7m,28,13911,0.002012795629358062
VM3,28,13911,0.002012795629358062
VA4,25,13911,0.0017971389547839839
DA4m,24,13911,0.0017252533965926246
DL3,22,13911,0.0015814822802099058
VM5v,19,13911,0.0013658256056358277
DA4l,17,13911,0.0012220544892531091
DM5,17,13911,0.0012220544892531091
VP1l,16,13911,0.0011501689310617496
DL2d,14,13911,0.001006397814679031
DA2,13,13911,0.0009345122564876717
VM2,13,13911,0.0009345122564876717
VM7v,11,13911,0.0007907411401049529
VP4,11,13911,0.0007907411401049529
DC4,9,13911,0.0006469700237222342
VA7l,7,13911,0.0005031989073395155
VM4,5,13911,0.0003594277909567968
DL4,4,13911,0.0002875422327654374
VC4,4,13911,0.0002875422327654374
MZ,2,13911,0.0001437711163827187
