glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,119,8003,0.014869423966012745
VC3l,88,8003,0.01099587654629514
DP1m,81,8003,0.010121204548294389
VP1d,66,8003,0.008246907409721355
DP1l,65,8003,0.008121954267149819
DM1,51,8003,0.006372610271148319
DC2,38,8003,0.004748219417718355
DL1,31,8003,0.003873547419717606
VL2p,31,8003,0.003873547419717606
DL5,28,8003,0.0034986879920029987
DA4m,27,8003,0.0033737348494314633
DC4,27,8003,0.0033737348494314633
VC3m,27,8003,0.0033737348494314633
VC5,26,8003,0.0032487817068599274
DL2v,25,8003,0.003123828564288392
VA6,25,8003,0.003123828564288392
VM7v,25,8003,0.003123828564288392
VA4,23,8003,0.0028739222791453207
VC1,22,8003,0.002748969136573785
DC1,21,8003,0.002624015994002249
VA7l,21,8003,0.002624015994002249
VM5v,21,8003,0.002624015994002249
DL2d,20,8003,0.0024990628514307135
VM1,20,8003,0.0024990628514307135
VM5d,20,8003,0.0024990628514307135
VL2a,18,8003,0.002249156566287642
VM3,18,8003,0.002249156566287642
DA1,17,8003,0.0021242034237161063
DC3,17,8003,0.0021242034237161063
VA5,17,8003,0.0021242034237161063
DM2,16,8003,0.001999250281144571
VC4,16,8003,0.001999250281144571
VM7d,16,8003,0.001999250281144571
VP2,13,8003,0.0016243908534299637
VA2,12,8003,0.001499437710858428
VP3,12,8003,0.001499437710858428
DM4,11,8003,0.0013744845682868924
VP1m,10,8003,0.0012495314257153568
DM6,9,8003,0.001124578283143821
VC2,9,8003,0.001124578283143821
VM4,9,8003,0.001124578283143821
VA1v,8,8003,0.0009996251405722854
VL1,8,8003,0.0009996251405722854
DL4,7,8003,0.0008746719980007497
VA7m,7,8003,0.0008746719980007497
DA2,6,8003,0.000749718855429214
V,5,8003,0.0006247657128576784
VA3,5,8003,0.0006247657128576784
D,4,8003,0.0004998125702861427
DL3,4,8003,0.0004998125702861427
VP1l,3,8003,0.000374859427714607
VP4,3,8003,0.000374859427714607
DM5,2,8003,0.00024990628514307136
DA3,1,8003,0.00012495314257153568
VP5,1,8003,0.00012495314257153568
