glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,209,10920,0.01913919413919414
DP1m,148,10920,0.013553113553113554
VP1d,103,10920,0.009432234432234432
DP1l,101,10920,0.00924908424908425
DL2v,100,10920,0.009157509157509158
DM1,96,10920,0.008791208791208791
DM2,81,10920,0.007417582417582417
DC1,73,10920,0.006684981684981685
DM4,71,10920,0.006501831501831502
VA6,70,10920,0.00641025641025641
VC5,68,10920,0.0062271062271062275
DL1,61,10920,0.005586080586080586
VC3m,60,10920,0.005494505494505495
V,59,10920,0.005402930402930403
VM5d,53,10920,0.004853479853479854
VL2p,52,10920,0.004761904761904762
VC3l,51,10920,0.00467032967032967
VP1m,50,10920,0.004578754578754579
DL2d,49,10920,0.004487179487179487
DC2,48,10920,0.004395604395604396
VC4,47,10920,0.004304029304029304
VP2,45,10920,0.004120879120879121
VA2,42,10920,0.0038461538461538464
DL5,39,10920,0.0035714285714285713
D,34,10920,0.0031135531135531138
DA1,34,10920,0.0031135531135531138
VA1v,33,10920,0.003021978021978022
VL1,32,10920,0.0029304029304029304
VM5v,32,10920,0.0029304029304029304
VL2a,31,10920,0.0028388278388278387
VM3,31,10920,0.0028388278388278387
VM7d,30,10920,0.0027472527472527475
VA3,24,10920,0.002197802197802198
VP3,24,10920,0.002197802197802198
VM1,23,10920,0.002106227106227106
DA4l,20,10920,0.0018315018315018315
DC3,19,10920,0.00173992673992674
VC2,19,10920,0.00173992673992674
VA7l,18,10920,0.0016483516483516484
DM5,17,10920,0.0015567765567765569
VC1,17,10920,0.0015567765567765569
DA4m,16,10920,0.0014652014652014652
VA1d,16,10920,0.0014652014652014652
VA5,16,10920,0.0014652014652014652
VA4,13,10920,0.0011904761904761906
VM7v,13,10920,0.0011904761904761906
DL4,12,10920,0.001098901098901099
DM6,12,10920,0.001098901098901099
VM2,12,10920,0.001098901098901099
DC4,10,10920,0.0009157509157509158
VA7m,10,10920,0.0009157509157509158
VP1l,9,10920,0.0008241758241758242
VM4,5,10920,0.0004578754578754579
VP5,3,10920,0.0002747252747252747
DA2,2,10920,0.00018315018315018315
DA3,1,10920,9.157509157509158e-05
DL3,1,10920,9.157509157509158e-05
MZ,1,10920,9.157509157509158e-05
VP4,1,10920,9.157509157509158e-05
