glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,135,9308,0.014503652771809197
VP1d,120,9308,0.01289213579716373
DM4,81,9308,0.008702191663085519
DP1m,75,9308,0.008057584873227332
DP1l,73,9308,0.007842715943274603
DL2v,71,9308,0.007627847013321874
VL2a,71,9308,0.007627847013321874
DM1,65,9308,0.006983240223463687
DC2,64,9308,0.006875805758487323
VL2p,64,9308,0.006875805758487323
V,61,9308,0.00655350236355823
VP1m,56,9308,0.006016330038676407
VC5,55,9308,0.005908895573700043
VA6,53,9308,0.005694026643747314
DC1,50,9308,0.0053717232488182205
VC4,48,9308,0.005156854318865492
VC3l,47,9308,0.005049419853889127
D,45,9308,0.004834550923936399
VM4,43,9308,0.00461968199398367
VP2,43,9308,0.00461968199398367
DM2,42,9308,0.0045122475290073055
VM5d,42,9308,0.0045122475290073055
VA1v,41,9308,0.004404813064030941
VL1,41,9308,0.004404813064030941
VC3m,40,9308,0.004297378599054577
DL2d,39,9308,0.004189944134078212
DL5,39,9308,0.004189944134078212
DL1,36,9308,0.003867640739149119
VA1d,32,9308,0.0034379028792436614
DA1,31,9308,0.0033304684142672967
VM3,31,9308,0.0033304684142672967
VC2,29,9308,0.003115599484314568
VM1,29,9308,0.003115599484314568
VC1,28,9308,0.0030081650193382035
DA4l,27,9308,0.0029007305543618392
VM5v,27,9308,0.0029007305543618392
VA2,26,9308,0.002793296089385475
DC3,22,9308,0.002363558229480017
VA3,22,9308,0.002363558229480017
VP3,22,9308,0.002363558229480017
VA5,21,9308,0.0022561237645036527
VA7m,17,9308,0.001826385904598195
VA7l,16,9308,0.0017189514396218307
VM7v,16,9308,0.0017189514396218307
VA4,14,9308,0.0015040825096691017
DA4m,13,9308,0.0013966480446927375
DM5,13,9308,0.0013966480446927375
VM7d,13,9308,0.0013966480446927375
DM6,11,9308,0.0011817791147400085
VM2,11,9308,0.0011817791147400085
DA2,7,9308,0.0007520412548345509
DC4,7,9308,0.0007520412548345509
DL3,7,9308,0.0007520412548345509
DL4,5,9308,0.0005371723248818221
VP1l,4,9308,0.0004297378599054577
MZ,1,9308,0.00010743446497636442
