glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,681,6252,0.10892514395393474
VC5,24,6252,0.003838771593090211
VA1v,23,6252,0.0036788227767114525
DA1,20,6252,0.003198976327575176
MZ,19,6252,0.0030390275111964174
DM6,16,6252,0.0025591810620601407
DA4m,14,6252,0.0022392834293026233
VA7m,11,6252,0.0017594369801663468
DM2,9,6252,0.0014395393474088292
VC3m,9,6252,0.0014395393474088292
DC4,8,6252,0.0012795905310300703
VA1d,7,6252,0.0011196417146513116
VM4,5,6252,0.000799744081893794
DP1m,4,6252,0.0006397952655150352
V,4,6252,0.0006397952655150352
VM2,4,6252,0.0006397952655150352
VA7l,3,6252,0.0004798464491362764
VM1,2,6252,0.0003198976327575176
VP5,2,6252,0.0003198976327575176
DA3,1,6252,0.0001599488163787588
DC1,1,6252,0.0001599488163787588
DC3,1,6252,0.0001599488163787588
DM5,1,6252,0.0001599488163787588
VA5,1,6252,0.0001599488163787588
VM3,1,6252,0.0001599488163787588
VM5d,1,6252,0.0001599488163787588
VP1d,1,6252,0.0001599488163787588
