glomerulus,weight,LN_total_connections,LN_to_PN_perct
V,222,3087,0.07191448007774538
VM7d,117,3087,0.037900874635568516
mPN,89,3087,0.028830579850988015
DC1,38,3087,0.012309685779073534
DC4,35,3087,0.011337868480725623
DM2,30,3087,0.009718172983479106
DM4,26,3087,0.008422416585681892
DP1m,25,3087,0.008098477486232589
VP4,22,3087,0.007126660187884677
VP2,17,3087,0.00550696469063816
VP5,16,3087,0.0051830255911888565
VM5d,11,3087,0.0035633300939423387
VM7v,11,3087,0.0035633300939423387
DM6,8,3087,0.0025915127955944283
VP1m,7,3087,0.0022675736961451248
D,6,3087,0.001943634596695821
DA2,5,3087,0.0016196954972465176
VC3l,4,3087,0.0012957563977972141
VP1d,3,3087,0.0009718172983479105
DA1,2,3087,0.0006478781988986071
DP1l,2,3087,0.0006478781988986071
VL1,2,3087,0.0006478781988986071
DC2,1,3087,0.00032393909944930353
DL5,1,3087,0.00032393909944930353
DM1,1,3087,0.00032393909944930353
DM5,1,3087,0.00032393909944930353
VC1,1,3087,0.00032393909944930353
VC3m,1,3087,0.00032393909944930353
