glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,636,7156,0.0888764673001677
VL1,33,7156,0.00461151481274455
MZ,29,7156,0.004052543320290665
DC1,22,7156,0.0030743432084963667
VA1v,16,7156,0.0022358859698155395
DM1,15,7156,0.002096143096702068
VC3m,15,7156,0.002096143096702068
VL2p,12,7156,0.0016769144773616546
DC2,11,7156,0.0015371716042481833
VA3,11,7156,0.0015371716042481833
VA4,11,7156,0.0015371716042481833
DM2,9,7156,0.001257685858021241
DL2d,8,7156,0.0011179429849077697
VP5,8,7156,0.0011179429849077697
DC3,7,7156,0.0009782001117942985
VA6,7,7156,0.0009782001117942985
VP1d,7,7156,0.0009782001117942985
DA3,4,7156,0.0005589714924538849
VC2,4,7156,0.0005589714924538849
VM3,4,7156,0.0005589714924538849
VP1m,4,7156,0.0005589714924538849
VM1,3,7156,0.00041922861934041365
VM5d,3,7156,0.00041922861934041365
VP4,3,7156,0.00041922861934041365
DL3,2,7156,0.00027948574622694243
DM4,2,7156,0.00027948574622694243
DC4,1,7156,0.00013974287311347122
DL4,1,7156,0.00013974287311347122
DP1m,1,7156,0.00013974287311347122
VC1,1,7156,0.00013974287311347122
VC5,1,7156,0.00013974287311347122
