body_id,LN_instance,LN_type,combined_LN_type,broad_LN_group,orn_input_total,ipsi_orn_input_total,contra_orn_input_total,contra_orn_preference_weighted,contra_orn_preference_unweighted,pn_output_weight_total,ln_total_connections,sum_pn_output_fraction,sum_pn_output_percent,max_glomerulus_pn_output_percent,mean_glomerulus_pn_output_percent,pn_weighted_contra_orn_preference,n_orn_glomeruli,n_pn_glomeruli,n_convergent_glomeruli,orn_support_weight,body_convergence_score,body_score_rank
7205759406300807631,lLN13_L,lLN13,lLN13,other lLN,4.0,1.0,3.0,0.5,0.5,260.0,1864.0,0.13948497854077252,13.948497854077251,5.901287553648069,0.9298998569384835,0.5,1,15,1,0.08,0.22258081629290774,187
7205759406420154772,v2LN41a_R,v2LN41a,v2LN41,other v2LN,4.0,1.0,3.0,0.5,0.3333333333333333,231.0,2042.0,0.11312438785504408,11.312438785504408,7.296767874632713,0.5953915150265479,0.75,3,19,3,0.08,0.2178694948666524,188
7205759406398785891,CB3417_L,CB3417,CB3417,other,6.0,2.0,4.0,0.3333333333333333,0.2,194.0,1937.0,0.10015487867836861,10.015487867836862,4.543107898812597,0.38521107183987924,0.8666666666666667,5,26,4,0.12,0.21091998234254986,189
7205759406283308851,CB3417_L,CB3417,CB3417,other,6.0,2.0,4.0,0.3333333333333333,0.0,177.0,1802.0,0.09822419533851277,9.822419533851278,4.8834628190899005,0.5169694491500672,0.2,4,19,3,0.12,0.2072713420116834,190
7205759406295086521,CB3575_L,CB3575,CB3575,other,4.0,1.0,3.0,0.5,0.3333333333333333,161.0,1412.0,0.11402266288951843,11.402266288951843,10.48158640226629,1.9003777148253072,-1.0,3,6,1,0.08,0.20350385340929536,191
7205759406218320012,CB1285_R,CB1285,CB1285,other,8.0,3.0,5.0,0.25,0.11111111111111109,111.0,686.0,0.1618075801749271,16.18075801749271,15.306122448979592,5.393586005830904,,3,3,0,0.16,0.18873995485180378,192
7205759406256302121,CB2345_L,CB2345,CB2345,other,2.0,0.0,2.0,1.0,1.0,100.0,958.0,0.10438413361169102,10.438413361169102,8.24634655532359,1.0438413361169103,1.0,2,10,1,0.04,0.1846048206736504,193
7205759406183856202,lLN2T_d_R,lLN2T_d,lLN2T,lLN2T,21.0,8.0,13.0,0.23809523809523808,-0.35,5.0,127.0,0.03937007874015748,3.937007874015748,3.937007874015748,3.937007874015748,0.3,2,1,1,0.42,0.17917594692280547,194
7205759406438699881,CB2345_L,CB2345,CB2345,other,2.0,0.0,2.0,1.0,1.0,81.0,803.0,0.1008717310087173,10.08717310087173,6.8493150684931505,1.0087173100871731,,1,10,0,0.04,0.17626876989057014,195
7205759406328356881,lLN2T_d_L,lLN2T_d,lLN2T,lLN2T,12.0,3.0,9.0,0.5,0.5,3.0,51.0,0.058823529411764705,5.88235294117647,5.88235294117647,5.88235294117647,0.5,1,1,1,0.24,0.16635532333438685,196
7205759406384224802,CB2569_R,CB2569,CB2569,other,2.0,0.0,2.0,1.0,1.0,46.0,701.0,0.06562054208273894,6.562054208273895,5.706134094151213,3.2810271041369474,1.0,2,2,1,0.04,0.15400590406840234,197
7205759406252514012,lLN2T_d_R,lLN2T_d,lLN2T,lLN2T,23.0,6.0,17.0,0.4782608695652174,0.5783475783475783,1.0,103.0,0.009708737864077669,0.9708737864077669,0.9708737864077669,0.9708737864077669,-0.1111111111111111,3,1,1,0.46,0.152492379723188,198
7205759406319071591,lLN2T_d_L,lLN2T_d,lLN2T,lLN2T,14.0,4.0,10.0,0.42857142857142855,0.42857142857142855,2.0,63.0,0.031746031746031744,3.1746031746031744,3.1746031746031744,3.1746031746031744,0.42857142857142855,1,1,1,0.28,0.13183347464017317,199
