body_id,LN_instance,LN_type,combined_LN_type,broad_LN_group,orn_input_total,ipsi_orn_input_total,contra_orn_input_total,contra_orn_preference_weighted,contra_orn_preference_unweighted,pn_output_weight_total,ln_total_connections,sum_pn_output_fraction,sum_pn_output_percent,max_glomerulus_pn_output_percent,mean_glomerulus_pn_output_percent,pn_weighted_contra_orn_preference,n_orn_glomeruli,n_pn_glomeruli,n_convergent_glomeruli,orn_support_weight,body_convergence_score,body_score_rank,passes_body_orn_input_filter
7205759406067567851,v2LN46a_L,v2LN46a,v2LN46,other v2LN,2.0,2.0,0.0,-1.0,-1.0,34.0,285.0,0.1192982456140351,11.92982456140351,10.87719298245614,5.964912280701754,,1,2,0,0.04,0.0,440,False
7205759406067567852,v2LN46a_R,v2LN46a,v2LN46,other v2LN,17.0,15.0,2.0,-0.7647058823529411,-0.4375,58.0,609.0,0.09523809523809523,9.523809523809524,8.374384236453201,3.174603174603174,-1.0,4,3,2,0.34,0.0,441,False
7205759406150717951,v2LN46b_L,v2LN46b,v2LN46,other v2LN,1.0,1.0,0.0,-1.0,-1.0,10.0,80.0,0.125,12.5,11.25,6.25,,1,2,0,0.02,0.0,446,False
7205759406268158262,v2LN42b_R,v2LN42b,v2LN42,other v2LN,2.0,2.0,0.0,-1.0,-1.0,160.0,992.0,0.16129032258064516,16.129032258064516,15.524193548387096,4.032258064516129,,1,4,0,0.04,0.0,437,False
7205759406332860682,v2LN47_R,v2LN47,v2LN47,other v2LN,1.0,1.0,0.0,-1.0,-1.0,21.0,135.0,0.15555555555555556,15.555555555555555,15.555555555555555,15.555555555555555,,1,1,0,0.02,0.0,452,False
7205759406460377831,v2LN47_L,v2LN47,v2LN47,other v2LN,24.0,13.0,11.0,-0.08333333333333333,-0.08333333333333333,51.0,373.0,0.13672922252010725,13.672922252010725,12.868632707774799,6.836461126005362,-0.08333333333333333,1,2,1,0.48,0.0,453,False
7205759406273699601,v2LN49_L,v2LN49,v2LN49,other v2LN,0.0,0.0,0.0,,,18.0,1329.0,0.013544018058690745,1.3544018058690745,1.3544018058690745,1.3544018058690745,,0,1,0,0.0,0.0,454,False
7205759406295892922,v2LN49_R,v2LN49,v2LN49,other v2LN,0.0,0.0,0.0,,,22.0,1534.0,0.014341590612777053,1.4341590612777053,1.4341590612777053,1.4341590612777053,,0,1,0,0.0,0.0,455,False
7205759406243612302,v2LN42a_R,v2LN42a,v2LN42,other v2LN,2.0,2.0,0.0,-1.0,-1.0,94.0,837.0,0.11230585424133813,11.230585424133812,9.79689366786141,1.8717642373556351,,2,6,0,0.04,0.0,436,False
7205759406243612301,v2LN42a_L,v2LN42a,v2LN42,other v2LN,1.0,1.0,0.0,-1.0,-1.0,79.0,604.0,0.13079470198675497,13.079470198675496,13.079470198675496,13.079470198675496,,1,1,0,0.02,0.0,435,False
7205759406214165721,lLN9_L,lLN9,lLN9,other lLN,2.0,2.0,0.0,-1.0,-1.0,43.0,236.0,0.18220338983050846,18.220338983050848,9.322033898305085,6.073446327683615,-1.0,1,3,1,0.04,0.0,386,False
7205759406251778362,lLN9_R,lLN9,lLN9,other lLN,2.0,2.0,0.0,-1.0,-1.0,6.0,80.0,0.07500000000000001,7.500000000000001,3.75,2.5,-1.0,2,3,1,0.04,0.0,390,False
7205759406226263032,lLN9_R,lLN9,lLN9,other lLN,22.0,19.0,3.0,-0.7272727272727273,-0.8571428571428571,97.0,355.0,0.2732394366197183,27.32394366197183,16.056338028169016,3.415492957746479,-0.15763546798029557,6,8,2,0.44,0.0,388,False
7205759406139701472,v2LN46b_R,v2LN46b,v2LN46,other v2LN,2.0,1.0,1.0,0.0,0.0,27.0,201.0,0.13432835820895522,13.432835820895523,9.45273631840796,4.477611940298507,-1.0,2,3,1,0.04,0.0,445,False
7205759406147565891,ALBN1_L,ALBN1,ALBN1,other,11.0,11.0,0.0,-1.0,-1.0,1156.0,12598.0,0.09176059692014606,9.176059692014606,5.36593110017463,0.3823358205006085,-1.0,3,24,3,0.22,0.0,218,False
7205759406334838072,lLN2T_e_R,lLN2T_e,lLN2T,lLN2T,7.0,0.0,7.0,1.0,1.0,0.0,0.0,,,,,,2,0,0,0.14,0.0,370,False
7205759406245498202,CB1668_R,CB1668,CB1668,other,15.0,15.0,0.0,-1.0,-1.0,98.0,585.0,0.1675213675213675,16.75213675213675,16.75213675213675,16.75213675213675,,2,1,0,0.3,0.0,266,False
7205759406520637342,CB1673_R,CB1673,CB1673,other,7.0,5.0,2.0,-0.42857142857142855,-0.5,62.0,1555.0,0.03987138263665595,3.9871382636655945,3.922829581993569,1.9935691318327973,,4,2,0,0.14,0.0,273,False
7205759406405591651,CB1673_L,CB1673,CB1673,other,5.0,3.0,2.0,-0.2,0.3333333333333333,36.0,1485.0,0.024242424242424242,2.4242424242424243,2.154882154882155,0.48484848484848486,,3,5,0,0.1,0.0,272,False
7205759406316189202,CB1673_R,CB1673,CB1673,other,4.0,2.0,2.0,0.0,0.0,40.0,1646.0,0.024301336573511544,2.4301336573511545,2.0048602673147022,0.30376670716889426,-1.0,3,8,1,0.08,0.0,271,False
7205759406316189201,CB1673_L,CB1673,CB1673,other,2.0,1.0,1.0,0.0,0.0,19.0,541.0,0.03512014787430684,3.512014787430684,2.4029574861367835,0.585335797905114,,2,6,0,0.04,0.0,270,False
7205759406202341771,CB1673_L,CB1673,CB1673,other,0.0,0.0,0.0,,,75.0,1668.0,0.044964028776978415,4.496402877697841,3.9568345323741005,0.7494004796163068,,0,6,0,0.0,0.0,269,False
7205759406251196252,CB1668_R,CB1668,CB1668,other,0.0,0.0,0.0,,,25.0,409.0,0.06112469437652812,6.112469437652813,5.623471882640587,2.037489812550937,,0,3,0,0.0,0.0,268,False
7205759406251196251,CB1668_L,CB1668,CB1668,other,0.0,0.0,0.0,,,78.0,608.0,0.12828947368421054,12.828947368421053,11.348684210526317,4.276315789473684,,0,3,0,0.0,0.0,267,False
7205759406245498201,CB1668_L,CB1668,CB1668,other,0.0,0.0,0.0,,,38.0,352.0,0.10795454545454546,10.795454545454545,9.090909090909092,3.598484848484849,,0,3,0,0.0,0.0,265,False
7205759406240126922,CB1668_R,CB1668,CB1668,other,4.0,4.0,0.0,-1.0,-1.0,109.0,762.0,0.14304461942257218,14.304461942257218,13.254593175853019,2.8608923884514437,-1.0,2,5,1,0.08,0.0,264,False
7205759406240126921,CB1668_L,CB1668,CB1668,other,0.0,0.0,0.0,,,19.0,393.0,0.04834605597964377,4.8346055979643765,2.2900763358778624,0.9669211195928753,,0,5,0,0.0,0.0,263,False
7205759406225920992,CB1668_R,CB1668,CB1668,other,6.0,6.0,0.0,-1.0,-1.0,20.0,297.0,0.06734006734006734,6.7340067340067336,6.7340067340067336,6.7340067340067336,,2,1,0,0.12,0.0,262,False
7205759406225920991,CB1668_L,CB1668,CB1668,other,3.0,3.0,0.0,-1.0,-1.0,32.0,395.0,0.0810126582278481,8.10126582278481,7.088607594936709,4.050632911392405,-1.0,2,2,1,0.06,0.0,261,False
7205759406222248362,CB1668_R,CB1668,CB1668,other,0.0,0.0,0.0,,,42.0,381.0,0.11023622047244094,11.023622047244094,10.761154855643044,5.511811023622047,,0,2,0,0.0,0.0,260,False
7205759406222248361,CB1668_L,CB1668,CB1668,other,3.0,3.0,0.0,-1.0,-1.0,121.0,885.0,0.1367231638418079,13.67231638418079,12.88135593220339,4.55743879472693,,1,3,0,0.06,0.0,259,False
7205759406051017582,CB1668_R,CB1668,CB1668,other,0.0,0.0,0.0,,,17.0,391.0,0.043478260869565216,4.3478260869565215,4.3478260869565215,4.3478260869565215,,0,1,0,0.0,0.0,258,False
7205759406083624182,CB1676_R,CB1676,CB1676,other,14.0,8.0,6.0,-0.14285714285714285,-0.5384615384615384,17.0,477.0,0.03563941299790356,3.563941299790356,1.8867924528301887,0.5939902166317261,-0.07692307692307693,2,6,1,0.28,0.0,274,False
7205759406176292701,CB1676_L,CB1676,CB1676,other,3.0,3.0,0.0,-1.0,-1.0,14.0,488.0,0.02868852459016394,2.8688524590163937,0.819672131147541,0.5737704918032788,,3,5,0,0.06,0.0,275,False
