combined_LN_type,broad_LN_group,glomerulus,n_ln_body_ids,orn_input_total,ipsi_orn_input_total,contra_orn_input_total,contra_orn_preference_weighted,contra_orn_preference_unweighted,source_LN_instances,combined_LN_type_mean_preference,type_order
lLN2X11,other lLN,DP1m,4,326.0,56.0,270.0,0.656441717791411,0.6415409932288159,lLN2X11_L;lLN2X11_R,0.6842742955243892,6
lLN2X11,other lLN,VA6,4,298.0,22.0,276.0,0.8523489932885906,0.8398520475383829,lLN2X11_L;lLN2X11_R,0.6842742955243892,6
lLN2X11,other lLN,VA7m,1,27.0,9.0,18.0,0.3333333333333333,0.3333333333333333,lLN2X11_R,0.6842742955243892,6
lLN2X11,other lLN,VC1,4,136.0,20.0,116.0,0.7058823529411765,0.6923780104382821,lLN2X11_L;lLN2X11_R,0.6842742955243892,6
lLN2X11,other lLN,VC5,4,249.0,37.0,212.0,0.7028112449799196,0.7257675274916654,lLN2X11_L;lLN2X11_R,0.6842742955243892,6
lLN2X11,other lLN,VL2a,4,241.0,18.0,223.0,0.8506224066390041,0.8577119236281372,lLN2X11_L;lLN2X11_R,0.6842742955243892,6
lLN2X11,other lLN,VL2p,3,94.0,14.0,80.0,0.7021276595744681,0.6860919540229885,lLN2X11_L;lLN2X11_R,0.6842742955243892,6
lLN2X11,other lLN,VM1,1,27.0,2.0,25.0,0.8518518518518519,0.8518518518518519,lLN2X11_R,0.6842742955243892,6
lLN2X11,other lLN,VM5d,1,25.0,1.0,24.0,0.92,0.92,lLN2X11_R,0.6842742955243892,6
lLN2X11,other lLN,VM7d,1,38.0,8.0,30.0,0.5789473684210527,0.5789473684210527,lLN2X11_R,0.6842742955243892,6
CB2527,other,VA1d,1,25.0,4.0,21.0,0.68,0.68,CB2527_L,0.68,7
lLN2X04,other lLN,D,4,212.0,27.0,185.0,0.7452830188679245,0.747829269323863,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,DA2,1,27.0,2.0,25.0,0.8518518518518519,0.8518518518518519,lLN2X04_L,0.6480922276129993,8
lLN2X04,other lLN,DA4m,4,200.0,28.0,172.0,0.72,0.7188857011086688,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,DC1,4,246.0,39.0,207.0,0.6829268292682927,0.6921280697813716,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,DC4,3,162.0,37.0,125.0,0.5432098765432098,0.5549103277674706,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,DL1,3,139.0,21.0,118.0,0.697841726618705,0.714911391955065,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,DL2d,1,29.0,4.0,25.0,0.7241379310344828,0.7241379310344828,lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,DL2v,1,30.0,14.0,16.0,0.06666666666666667,0.06666666666666667,lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,DL5,3,164.0,25.0,139.0,0.6951219512195121,0.6758420441347269,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,DM1,4,225.0,57.0,168.0,0.49333333333333335,0.4791050903119868,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,DM4,3,109.0,29.0,80.0,0.46788990825688076,0.4098065677013046,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,DM6,3,138.0,29.0,109.0,0.5797101449275363,0.5966566113624937,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,DP1l,3,167.0,29.0,138.0,0.6526946107784432,0.6374229226108371,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,DP1m,4,444.0,45.0,399.0,0.7972972972972973,0.8023401144985718,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,VA1d,1,29.0,9.0,20.0,0.3793103448275862,0.3793103448275862,lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,VA2,3,113.0,11.0,102.0,0.8053097345132744,0.801564027370479,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,VA3,3,96.0,8.0,88.0,0.8333333333333334,0.8367857069682628,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,VA6,4,246.0,35.0,211.0,0.7154471544715447,0.7147690708264338,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,VA7m,1,36.0,6.0,30.0,0.6666666666666666,0.6666666666666666,lLN2X04_L,0.6480922276129993,8
lLN2X04,other lLN,VC1,4,170.0,31.0,139.0,0.6352941176470588,0.6289047199373287,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,VC2,1,27.0,6.0,21.0,0.5555555555555556,0.5555555555555556,lLN2X04_L,0.6480922276129993,8
lLN2X04,other lLN,VC3l,1,80.0,22.0,58.0,0.45,0.45,lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,VC3m,2,55.0,6.0,49.0,0.7818181818181819,0.7851458885941645,lLN2X04_L,0.6480922276129993,8
lLN2X04,other lLN,VC5,4,217.0,47.0,170.0,0.5668202764976958,0.5436169464967876,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,VL2a,4,186.0,40.0,146.0,0.5698924731182796,0.5668423364075538,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,VL2p,4,221.0,43.0,178.0,0.6108597285067874,0.6124581939799331,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,VM1,2,89.0,15.0,74.0,0.6629213483146067,0.7371565113500598,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,VM2,2,79.0,16.0,63.0,0.5949367088607594,0.6218487394957983,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,VM4,3,310.0,31.0,279.0,0.8,0.7760471517668789,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,VM5d,1,30.0,2.0,28.0,0.8666666666666667,0.8666666666666667,lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,VM5v,2,75.0,12.0,63.0,0.68,0.6827880512091038,lLN2X04_L;lLN2X04_R,0.6480922276129993,8
lLN2X04,other lLN,VM7d,1,26.0,2.0,24.0,0.8461538461538461,0.8461538461538461,lLN2X04_R,0.6480922276129993,8
lLN2X05,other lLN,D,3,127.0,14.0,113.0,0.7795275590551181,0.7905051434733902,lLN2X05_L;lLN2X05_R,0.6393301532144364,9
lLN2X05,other lLN,DC1,4,167.0,20.0,147.0,0.7604790419161677,0.7862204007285976,lLN2X05_L;lLN2X05_R,0.6393301532144364,9
lLN2X05,other lLN,DC4,4,175.0,52.0,123.0,0.4057142857142857,0.4072923855532551,lLN2X05_L;lLN2X05_R,0.6393301532144364,9
lLN2X05,other lLN,DL5,2,67.0,10.0,57.0,0.7014925373134329,0.6908602150537635,lLN2X05_R,0.6393301532144364,9
lLN2X05,other lLN,DM1,2,118.0,35.0,83.0,0.4067796610169492,0.3841704718417047,lLN2X05_L;lLN2X05_R,0.6393301532144364,9
lLN2X05,other lLN,DM2,2,60.0,8.0,52.0,0.7333333333333333,0.728587319243604,lLN2X05_L;lLN2X05_R,0.6393301532144364,9
lLN2X05,other lLN,DM6,1,28.0,4.0,24.0,0.7142857142857143,0.7142857142857143,lLN2X05_L,0.6393301532144364,9
lLN2X05,other lLN,DP1m,4,135.0,18.0,117.0,0.7333333333333333,0.7385068635068635,lLN2X05_L;lLN2X05_R,0.6393301532144364,9
lLN2X05,other lLN,VA2,1,26.0,1.0,25.0,0.9230769230769231,0.9230769230769231,lLN2X05_R,0.6393301532144364,9
lLN2X05,other lLN,VA6,3,130.0,14.0,116.0,0.7846153846153846,0.7735594084650689,lLN2X05_L;lLN2X05_R,0.6393301532144364,9
lLN2X05,other lLN,VC4,1,29.0,3.0,26.0,0.7931034482758621,0.7931034482758621,lLN2X05_L,0.6393301532144364,9
lLN2X05,other lLN,VC5,1,25.0,4.0,21.0,0.68,0.68,lLN2X05_R,0.6393301532144364,9
lLN2X05,other lLN,VM1,1,58.0,14.0,44.0,0.5172413793103449,0.5172413793103449,lLN2X05_R,0.6393301532144364,9
lLN2X05,other lLN,VM5d,1,33.0,5.0,28.0,0.696969696969697,0.696969696969697,lLN2X05_R,0.6393301532144364,9
lLN2X05,other lLN,VM7v,1,25.0,13.0,12.0,-0.04,-0.04,lLN2X05_L,0.6393301532144364,9
lLN2T,lLN2T,D,9,1081.0,187.0,894.0,0.6540240518038853,0.6247223047553203,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2X03_R,0.5414235678907601,10
lLN2T,lLN2T,DA1,14,1685.0,360.0,1325.0,0.5727002967359051,0.4853403741631858,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_d_L;lLN2T_d_R;lLN2T_e_L;lLN2T_e_R,0.5414235678907601,10
lLN2T,lLN2T,DA2,4,281.0,114.0,167.0,0.18861209964412812,0.1861693548387097,lLN2T_b_L;lLN2T_b_R;lLN2X03_R,0.5414235678907601,10
lLN2T,lLN2T,DA3,2,74.0,10.0,64.0,0.7297297297297297,0.7544642857142857,lLN2T_b_L;lLN2T_b_R,0.5414235678907601,10
lLN2T,lLN2T,DA4l,3,235.0,54.0,181.0,0.5404255319148936,0.526406433216075,lLN2T_b_L;lLN2T_b_R;lLN2T_c_R,0.5414235678907601,10
lLN2T,lLN2T,DA4m,2,156.0,19.0,137.0,0.7564102564102564,0.7564271588661833,lLN2T_b_L;lLN2T_b_R,0.5414235678907601,10
lLN2T,lLN2T,DC1,10,1525.0,433.0,1092.0,0.4321311475409836,0.2718818928002698,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_e_L,0.5414235678907601,10
lLN2T,lLN2T,DC2,7,744.0,101.0,643.0,0.728494623655914,0.6988663471026183,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2X03_L,0.5414235678907601,10
lLN2T,lLN2T,DC4,10,1070.0,269.0,801.0,0.497196261682243,0.3364821798224099,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_e_L;lLN2T_e_R;lLN2X03_L;lLN2X03_R,0.5414235678907601,10
lLN2T,lLN2T,DL1,7,1264.0,286.0,978.0,0.5474683544303798,0.5579325183479307,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2X03_L,0.5414235678907601,10
lLN2T,lLN2T,DL2d,11,745.0,163.0,582.0,0.5624161073825503,0.5694775105976636,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_d_L;lLN2T_d_R,0.5414235678907601,10
lLN2T,lLN2T,DL2v,12,1126.0,221.0,905.0,0.6074600355239786,0.5983038974804662,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_d_L;lLN2T_d_R,0.5414235678907601,10
lLN2T,lLN2T,DL3,5,385.0,114.0,271.0,0.4077922077922078,0.30970354469799527,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_e_L,0.5414235678907601,10
lLN2T,lLN2T,DL4,5,460.0,140.0,320.0,0.391304347826087,0.36797719188937295,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_e_L,0.5414235678907601,10
lLN2T,lLN2T,DL5,13,1557.0,441.0,1116.0,0.43352601156069365,0.3895998996176998,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_e_L;lLN2X03_L;lLN2X03_R,0.5414235678907601,10
lLN2T,lLN2T,DM1,18,4107.0,1124.0,2983.0,0.4526418310202094,0.3228532180607075,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_d_L;lLN2T_d_R;lLN2T_e_L;lLN2T_e_R;lLN2X03_L;lLN2X03_R,0.5414235678907601,10
lLN2T,lLN2T,DM2,16,1767.0,463.0,1304.0,0.47594793435200905,0.4504261357409687,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_d_L;lLN2T_d_R;lLN2T_e_L;lLN2X03_L;lLN2X03_R,0.5414235678907601,10
lLN2T,lLN2T,DM3,13,1030.0,308.0,722.0,0.40194174757281553,0.35753717121548345,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_d_L;lLN2T_d_R;lLN2T_e_L;lLN2T_e_R,0.5414235678907601,10
lLN2T,lLN2T,DM4,13,1435.0,543.0,892.0,0.243205574912892,0.23789691756904047,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_d_L;lLN2T_d_R;lLN2T_e_L;lLN2X03_R,0.5414235678907601,10
lLN2T,lLN2T,DM5,4,218.0,44.0,174.0,0.5963302752293578,0.5762685215833642,lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_d_L,0.5414235678907601,10
lLN2T,lLN2T,DM6,14,1098.0,329.0,769.0,0.4007285974499089,0.40151688353443876,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_d_L;lLN2T_d_R;lLN2T_e_L;lLN2T_e_R,0.5414235678907601,10
lLN2T,lLN2T,DP1l,14,1722.0,386.0,1336.0,0.5516840882694541,0.44321659097630656,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_d_L;lLN2T_d_R;lLN2T_e_L;lLN2X03_R,0.5414235678907601,10
lLN2T,lLN2T,DP1m,14,4328.0,968.0,3360.0,0.5526802218114603,0.4611104497607771,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_d_L;lLN2T_d_R;lLN2T_e_L,0.5414235678907601,10
lLN2T,lLN2T,VA1d,7,635.0,92.0,543.0,0.710236220472441,0.6101333437805361,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_e_R,0.5414235678907601,10
lLN2T,lLN2T,VA1v,4,463.0,60.0,403.0,0.7408207343412527,0.7392816260214068,lLN2T_b_L;lLN2T_b_R,0.5414235678907601,10
lLN2T,lLN2T,VA2,15,1461.0,308.0,1153.0,0.5783709787816564,0.47573364016939607,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_d_L;lLN2T_d_R;lLN2T_e_L;lLN2T_e_R,0.5414235678907601,10
lLN2T,lLN2T,VA3,10,725.0,119.0,606.0,0.6717241379310345,0.6591933206108289,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_d_L;lLN2T_d_R,0.5414235678907601,10
lLN2T,lLN2T,VA4,10,737.0,198.0,539.0,0.4626865671641791,0.3639847834696306,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_d_L;lLN2T_d_R;lLN2T_e_R,0.5414235678907601,10
lLN2T,lLN2T,VA5,1,30.0,3.0,27.0,0.8,0.8,lLN2T_b_R,0.5414235678907601,10
lLN2T,lLN2T,VA6,17,1814.0,322.0,1492.0,0.6449834619625138,0.600902818524275,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_d_L;lLN2T_d_R;lLN2T_e_R;lLN2X03_L;lLN2X03_R,0.5414235678907601,10
lLN2T,lLN2T,VA7l,1,66.0,20.0,46.0,0.3939393939393939,0.3939393939393939,lLN2T_b_L,0.5414235678907601,10
lLN2T,lLN2T,VA7m,4,232.0,50.0,182.0,0.5689655172413793,0.5208420305585706,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R,0.5414235678907601,10
lLN2T,lLN2T,VC1,8,824.0,235.0,589.0,0.42961165048543687,0.37496088900073415,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_e_L,0.5414235678907601,10
lLN2T,lLN2T,VC2,8,667.0,143.0,524.0,0.5712143928035982,0.5771732368732763,lLN2T_b_L;lLN2T_b_R;lLN2T_c_R;lLN2T_e_L;lLN2T_e_R;lLN2X03_R,0.5414235678907601,10
lLN2T,lLN2T,VC3l,6,617.0,202.0,415.0,0.34521880064829824,0.2481882766281743,lLN2T_b_L;lLN2T_b_R;lLN2T_c_R;lLN2T_d_R,0.5414235678907601,10
lLN2T,lLN2T,VC3m,8,781.0,196.0,585.0,0.4980793854033291,0.49136815159617275,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_e_R,0.5414235678907601,10
lLN2T,lLN2T,VC4,6,430.0,69.0,361.0,0.6790697674418604,0.6364645787180998,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R,0.5414235678907601,10
lLN2T,lLN2T,VC5,4,314.0,50.0,264.0,0.6815286624203821,0.6018292053663571,lLN2T_b_L;lLN2T_b_R;lLN2T_c_R;lLN2T_e_R,0.5414235678907601,10
lLN2T,lLN2T,VL2a,17,1496.0,224.0,1272.0,0.7005347593582888,0.7226486185890034,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_d_L;lLN2T_d_R;lLN2T_e_L;lLN2X03_L;lLN2X03_R,0.5414235678907601,10
lLN2T,lLN2T,VL2p,11,812.0,158.0,654.0,0.6108374384236454,0.6295309920875313,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_d_L;lLN2T_d_R,0.5414235678907601,10
lLN2T,lLN2T,VM1,5,339.0,84.0,255.0,0.504424778761062,0.5226291522411672,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2X03_R,0.5414235678907601,10
lLN2T,lLN2T,VM2,7,426.0,110.0,316.0,0.4835680751173709,0.48760151597010487,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_d_L,0.5414235678907601,10
lLN2T,lLN2T,VM3,8,455.0,75.0,380.0,0.6703296703296703,0.6948955955643169,lLN2T_b_L;lLN2T_b_R;lLN2T_d_L;lLN2T_d_R,0.5414235678907601,10
lLN2T,lLN2T,VM4,6,448.0,76.0,372.0,0.6607142857142857,0.6159899740662058,lLN2T_b_L;lLN2T_c_L;lLN2T_c_R;lLN2T_e_L;lLN2X03_R,0.5414235678907601,10
lLN2T,lLN2T,VM5d,15,1380.0,342.0,1038.0,0.5043478260869565,0.37598164457038397,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_d_L;lLN2T_d_R;lLN2T_e_L;lLN2T_e_R;lLN2X03_R,0.5414235678907601,10
lLN2T,lLN2T,VM5v,7,530.0,121.0,409.0,0.5433962264150943,0.5486036357584405,lLN2T_b_L;lLN2T_b_R;lLN2X03_L;lLN2X03_R,0.5414235678907601,10
lLN2T,lLN2T,VM7d,10,833.0,212.0,621.0,0.4909963985594238,0.47194528636043565,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2T_c_R;lLN2T_d_L;lLN2T_e_L;lLN2T_e_R;lLN2X03_R,0.5414235678907601,10
lLN2T,lLN2T,VM7v,6,604.0,206.0,398.0,0.31788079470198677,0.30266734238354226,lLN2T_b_L;lLN2T_b_R;lLN2T_c_L;lLN2X03_L,0.5414235678907601,10
lLN1,lLN1,DL1,2,70.0,29.0,41.0,0.17142857142857143,0.21670802315963605,lLN1_bc_L,0.5236508164306671,11
lLN1,lLN1,DL2d,1,25.0,8.0,17.0,0.36,0.36,lLN1_bc_L,0.5236508164306671,11
lLN1,lLN1,DM1,1,134.0,18.0,116.0,0.7313432835820896,0.7313432835820896,lLN1_bc_R,0.5236508164306671,11
lLN1,lLN1,DM4,1,31.0,9.0,22.0,0.41935483870967744,0.41935483870967744,lLN1_bc_R,0.5236508164306671,11
lLN1,lLN1,DP1m,2,78.0,12.0,66.0,0.6923076923076923,0.6045283018867924,lLN1_a_L;lLN1_bc_L,0.5236508164306671,11
lLN1,lLN1,VA2,1,90.0,20.0,70.0,0.5555555555555556,0.5555555555555556,lLN1_bc_L,0.5236508164306671,11
lLN1,lLN1,VC3m,1,56.0,9.0,47.0,0.6785714285714286,0.6785714285714286,lLN1_bc_R,0.5236508164306671,11
lLN1,lLN1,VM7d,1,62.0,13.0,49.0,0.5806451612903226,0.5806451612903226,lLN1_bc_R,0.5236508164306671,11
CB3326,other,D,1,25.0,6.0,19.0,0.52,0.52,CB3326_R,0.52,12
v2LN30,v2LN3,D,2,118.0,10.0,108.0,0.8305084745762712,0.8108974358974359,v2LN30_L;v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,DA1,2,780.0,234.0,546.0,0.4,0.39490878176869443,v2LN30_L;v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,DA2,1,28.0,1.0,27.0,0.9285714285714286,0.9285714285714286,v2LN30_L,0.45229530250044864,13
v2LN30,v2LN3,DA3,1,61.0,29.0,32.0,0.04918032786885246,0.04918032786885246,v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,DA4l,2,78.0,12.0,66.0,0.6923076923076923,0.7375,v2LN30_L;v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,DC1,2,165.0,35.0,130.0,0.5757575757575758,0.5721466587817858,v2LN30_L;v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,DL1,1,30.0,11.0,19.0,0.26666666666666666,0.26666666666666666,v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,DL2d,2,205.0,67.0,138.0,0.3463414634146341,0.31483253588516746,v2LN30_L;v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,DL2v,2,151.0,39.0,112.0,0.48344370860927155,0.4481165600568585,v2LN30_L;v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,DL3,2,66.0,11.0,55.0,0.6666666666666666,0.6711538461538462,v2LN30_L;v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,DM1,1,53.0,23.0,30.0,0.1320754716981132,0.1320754716981132,v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,DM3,2,61.0,14.0,47.0,0.5409836065573771,0.510989010989011,v2LN30_L;v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,DM6,2,71.0,21.0,50.0,0.4084507042253521,0.45322580645161287,v2LN30_L;v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,DP1l,2,121.0,30.0,91.0,0.5041322314049587,0.4894091415830546,v2LN30_L;v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,DP1m,1,56.0,26.0,30.0,0.07142857142857142,0.07142857142857142,v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,VA1d,2,87.0,20.0,67.0,0.5402298850574713,0.5108958837772397,v2LN30_L;v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,VA2,2,73.0,19.0,54.0,0.4794520547945205,0.5083333333333333,v2LN30_L;v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,VA4,2,237.0,75.0,162.0,0.3670886075949367,0.3296823658269441,v2LN30_L;v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,VA6,2,249.0,63.0,186.0,0.4939759036144578,0.49412455934195065,v2LN30_L;v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,VA7l,1,30.0,15.0,15.0,0.0,0.0,v2LN30_L,0.45229530250044864,13
v2LN30,v2LN3,VC1,2,249.0,107.0,142.0,0.14056224899598393,0.10723842654535723,v2LN30_L;v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,VC2,2,143.0,31.0,112.0,0.5664335664335665,0.5619047619047619,v2LN30_L;v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,VC3m,2,80.0,16.0,64.0,0.6,0.6118999323867478,v2LN30_L;v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,VC4,1,42.0,5.0,37.0,0.7619047619047619,0.7619047619047619,v2LN30_L,0.45229530250044864,13
v2LN30,v2LN3,VL2a,2,299.0,82.0,217.0,0.451505016722408,0.4596883775704321,v2LN30_L;v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,VM2,2,84.0,26.0,58.0,0.38095238095238093,0.4148148148148148,v2LN30_L;v2LN30_R,0.45229530250044864,13
v2LN30,v2LN3,VM3,1,62.0,14.0,48.0,0.5483870967741935,0.5483870967741935,v2LN30_L,0.45229530250044864,13
v2LN30,v2LN3,VM4,2,263.0,74.0,189.0,0.4372623574144487,0.4181818181818182,v2LN30_L;v2LN30_R,0.45229530250044864,13
CB1824,other,DC4,1,31.0,9.0,22.0,0.41935483870967744,0.41935483870967744,CB1824_L,0.41935483870967744,14
lLN2P,lLN2P,D,10,475.0,135.0,340.0,0.43157894736842106,0.42673043370490654,lLN2P_a_L;lLN2P_a_R;lLN2P_b_L;lLN2P_b_R;lLN2P_c_L;lLN2P_c_R,0.3418338923979082,15
lLN2P,lLN2P,DA1,12,896.0,326.0,570.0,0.27232142857142855,0.29275570593595407,lLN2P_a_L;lLN2P_a_R;lLN2P_b_L;lLN2P_b_R;lLN2P_c_R,0.3418338923979082,15
lLN2P,lLN2P,DA2,11,490.0,207.0,283.0,0.15510204081632653,0.12512274554724234,lLN2P_a_L;lLN2P_a_R;lLN2P_b_L;lLN2P_b_R;lLN2P_c_L;lLN2P_c_R,0.3418338923979082,15
lLN2P,lLN2P,DA3,3,238.0,80.0,158.0,0.3277310924369748,0.3405265730847126,lLN2P_a_L;lLN2P_a_R;lLN2P_b_R,0.3418338923979082,15
lLN2P,lLN2P,DA4l,2,105.0,32.0,73.0,0.3904761904761905,0.3401413982717989,lLN2P_a_R;lLN2P_b_R,0.3418338923979082,15
lLN2P,lLN2P,DA4m,9,636.0,289.0,347.0,0.09119496855345911,0.09614585294608166,lLN2P_a_L;lLN2P_a_R;lLN2P_b_L;lLN2P_b_R;lLN2P_c_R,0.3418338923979082,15
lLN2P,lLN2P,DC1,14,997.0,308.0,689.0,0.38214643931795383,0.3283114310140777,lLN2P_a_L;lLN2P_a_R;lLN2P_b_L;lLN2P_b_R;lLN2P_c_L;lLN2P_c_R,0.3418338923979082,15
lLN2P,lLN2P,DC2,11,487.0,111.0,376.0,0.5441478439425051,0.5131032072149528,lLN2P_a_L;lLN2P_a_R;lLN2P_b_L;lLN2P_b_R;lLN2P_c_L;lLN2P_c_R,0.3418338923979082,15
lLN2P,lLN2P,DC4,15,2006.0,670.0,1336.0,0.3320039880358923,0.31605922867029373,lLN2P_a_L;lLN2P_a_R;lLN2P_b_L;lLN2P_b_R;lLN2P_c_L;lLN2P_c_R,0.3418338923979082,15
lLN2P,lLN2P,DL1,4,347.0,112.0,235.0,0.35446685878962536,0.3537302060557875,lLN2P_a_L;lLN2P_a_R;lLN2P_b_R;lLN2P_c_L,0.3418338923979082,15
lLN2P,lLN2P,DL2d,4,157.0,59.0,98.0,0.2484076433121019,0.22935285016680368,lLN2P_a_L;lLN2P_a_R;lLN2P_b_L,0.3418338923979082,15
lLN2P,lLN2P,DL2v,6,372.0,95.0,277.0,0.489247311827957,0.41543402023012493,lLN2P_a_L;lLN2P_a_R;lLN2P_b_L;lLN2P_b_R;lLN2P_c_L,0.3418338923979082,15
lLN2P,lLN2P,DL3,5,488.0,189.0,299.0,0.22540983606557377,0.3119899533256635,lLN2P_a_L;lLN2P_a_R;lLN2P_b_L;lLN2P_b_R,0.3418338923979082,15
lLN2P,lLN2P,DL4,8,553.0,241.0,312.0,0.12839059674502712,0.1534050463452489,lLN2P_a_L;lLN2P_a_R;lLN2P_b_L;lLN2P_b_R;lLN2P_c_L;lLN2P_c_R,0.3418338923979082,15
