LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN7_R,2041993364,D,0,0,0
lLN7_R,2041993364,DC2,12,10,2
lLN7_R,2041993364,DM6,15,8,7
lLN7_R,2041993364,DC1,6,6,0
lLN7_R,2041993364,DL5,1,0,1
lLN7_R,2041993364,DA4m,0,0,0
lLN7_R,2041993364,DL1,4,4,0
lLN7_R,2041993364,DL2d,1,0,1
lLN7_R,2041993364,DL2v,3,2,1
lLN7_R,2041993364,DA1,6,2,4
lLN7_R,2041993364,DC3,8,8,0
lLN7_R,2041993364,VL2a,5,2,3
lLN7_R,2041993364,VC1,6,2,4
lLN7_R,2041993364,VA6,0,0,0
lLN7_R,2041993364,VA3,5,5,0
lLN7_R,2041993364,VL2p,6,6,0
lLN7_R,2041993364,VM5v,0,0,0
lLN7_R,2041993364,VP1d,1,1,0
lLN7_R,2041993364,VM7v,1,1,0
lLN7_R,2041993364,VA1v,1,1,0
lLN7_R,2041993364,VA7m,0,0,0
lLN7_R,2041993364,VC4,0,0,0
lLN7_R,2041993364,VP5,1,1,0
lLN7_R,2041993364,DA2,0,0,0
