LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN11_R,2040301572,DL5,6,2,4
lLN11_R,2040301572,VA6,0,0,0
lLN11_R,2040301572,D,0,0,0
lLN11_R,2040301572,DC1,1,1,0
lLN11_R,2040301572,DC2,17,10,7
lLN11_R,2040301572,DM1,2,1,1
lLN11_R,2040301572,DC4,5,4,1
lLN11_R,2040301572,DA2,0,0,0
lLN11_R,2040301572,DA3,0,0,0
lLN11_R,2040301572,DA1,1,1,0
lLN11_R,2040301572,DL2v,1,1,0
lLN11_R,2040301572,VC2,0,0,0
lLN11_R,2040301572,VM7d,0,0,0
lLN11_R,2040301572,VC1,14,4,10
lLN11_R,2040301572,VM7v,0,0,0
lLN11_R,2040301572,VP1m,40,40,0
lLN11_R,2040301572,VA2,0,0,0
lLN11_R,2040301572,V,20,20,0
