LN_type,LN_bodyId,ORN_type,LN_hemisphere,right_weight,left_weight,contralateral_input_ratio,input_preference
lLN2P_a,7205759406220544971,ORN_DM1,L,36,6,6.0,-0.7142857142857143
lLN2P_a,7205759406220544971,ORN_DM2,L,100,24,4.166666666666667,-0.6129032258064516
lLN2P_a,7205759406220544971,ORN_DM4,L,91,40,2.275,-0.3893129770992366
lLN2P_a,7205759406220544971,ORN_DP1l,L,14,3,4.666666666666667,-0.6470588235294118
lLN2P_a,7205759406220544971,ORN_DP1m,L,19,4,4.75,-0.6521739130434783
lLN2P_a,7205759406220544971,ORN_VA2,L,61,20,3.05,-0.5061728395061729
lLN2P_a,7205759406220544971,ORN_VA3,L,17,1,17.0,-0.8888888888888888
lLN2P_a,7205759406220544971,ORN_VC1,L,53,13,4.076923076923077,-0.6060606060606061
lLN2P_a,7205759406220544971,ORN_VC2,L,28,2,14.0,-0.8666666666666667
lLN2P_a,7205759406220544971,ORN_VL2a,L,47,3,15.666666666666666,-0.88
lLN2P_a,7205759406220544971,ORN_VM1,L,37,7,5.285714285714286,-0.6818181818181818
lLN2P_a,7205759406220544971,ORN_VM3,L,5,2,2.5,-0.42857142857142855
lLN2P_a,7205759406220544971,ORN_VM5v,L,3,1,3.0,-0.5
lLN2P_c,7205759406164862302,ORN_DA1,R,5,9,1.8,0.2857142857142857
lLN2P_c,7205759406164862302,ORN_DA3,R,4,17,4.25,0.6190476190476191
lLN2P_c,7205759406164862302,ORN_DC1,R,5,6,1.2,0.09090909090909091
lLN2P_c,7205759406164862302,ORN_DC3,R,2,3,1.5,0.2
lLN2P_c,7205759406164862302,ORN_DC4,R,18,22,1.2222222222222223,0.1
lLN2P_c,7205759406164862302,ORN_DL1,R,10,11,1.1,0.047619047619047616
lLN2P_c,7205759406164862302,ORN_DM4,R,5,11,2.2,0.375
lLN2P_c,7205759406164862302,ORN_VA6,R,7,24,3.4285714285714284,0.5483870967741935
lLN2P_c,7205759406164862302,ORN_VA7m,R,2,5,2.5,0.42857142857142855
lLN2P_c,7205759406164862302,ORN_VC1,R,7,20,2.857142857142857,0.48148148148148145
lLN2P_c,7205759406164862302,ORN_VC3l,R,1,8,8.0,0.7777777777777778
lLN2P_c,7205759406164862302,ORN_VM1,R,4,10,2.5,0.42857142857142855
lLN2P_c,7205759406164862302,ORN_VM5d,R,9,12,1.3333333333333333,0.14285714285714285
LN60b,7205759406289146921,ORN_DC2,L,3,1,3.0,-0.5
LN60b,7205759406289146921,ORN_DC4,L,6,3,2.0,-0.3333333333333333
LN60b,7205759406289146921,ORN_DM2,L,5,2,2.5,-0.42857142857142855
lLN1_bc,7205759406486339882,ORN_DC1,R,3,17,5.666666666666667,0.7
lLN1_bc,7205759406486339882,ORN_DC4,R,1,3,3.0,0.5
lLN1_bc,7205759406237926482,ORN_VC1,R,1,2,2.0,0.3333333333333333
lLN1_bc,7205759406237926482,ORN_VM5v,R,4,14,3.5,0.5555555555555556
lLN2P_a,7205759406311055801,ORN_DC1,L,72,33,2.1818181818181817,-0.37142857142857144
lLN2P_a,7205759406311055801,ORN_DC3,L,20,6,3.3333333333333335,-0.5384615384615384
lLN2P_a,7205759406311055801,ORN_DL1,L,28,12,2.3333333333333335,-0.4
lLN2P_a,7205759406311055801,ORN_DL2v,L,10,6,1.6666666666666667,-0.25
lLN2P_a,7205759406311055801,ORN_DL4,L,47,38,1.236842105263158,-0.10588235294117647
lLN2P_a,7205759406311055801,ORN_DL5,L,61,24,2.5416666666666665,-0.43529411764705883
lLN2P_a,7205759406311055801,ORN_DM1,L,31,14,2.2142857142857144,-0.37777777777777777
lLN2P_a,7205759406311055801,ORN_DP1l,L,14,5,2.8,-0.47368421052631576
lLN2P_a,7205759406311055801,ORN_DP1m,L,31,11,2.8181818181818183,-0.47619047619047616
lLN2P_a,7205759406311055801,ORN_VA1d,L,12,6,2.0,-0.3333333333333333
lLN2P_a,7205759406311055801,ORN_VA5,L,15,9,1.6666666666666667,-0.25
lLN2P_a,7205759406311055801,ORN_VA6,L,4,1,4.0,-0.6
lLN2P_a,7205759406311055801,ORN_VC2,L,23,10,2.3,-0.3939393939393939
lLN2P_a,7205759406311055801,ORN_VC4,L,46,10,4.6,-0.6428571428571429
lLN2P_a,7205759406311055801,ORN_VL2a,L,18,2,9.0,-0.8
lLN2P_a,7205759406311055801,ORN_VM7v,L,2,1,2.0,-0.3333333333333333
lLN2P_a,7205759406263782422,ORN_DA3,R,50,61,1.22,0.0990990990990991
lLN2P_a,7205759406263782422,ORN_DC1,R,17,58,3.411764705882353,0.5466666666666666
lLN2P_a,7205759406263782422,ORN_DC2,R,24,50,2.0833333333333335,0.35135135135135137
lLN2P_a,7205759406263782422,ORN_DC3,R,7,30,4.285714285714286,0.6216216216216216
lLN2P_a,7205759406263782422,ORN_DL2d,R,12,13,1.0833333333333333,0.04
lLN2P_a,7205759406263782422,ORN_DM1,R,5,44,8.8,0.7959183673469388
lLN2P_a,7205759406263782422,ORN_DM2,R,13,21,1.6153846153846154,0.23529411764705882
lLN2P_a,7205759406263782422,ORN_DM4,R,20,23,1.15,0.06976744186046512
lLN2P_a,7205759406263782422,ORN_DP1m,R,2,3,1.5,0.2
lLN2P_a,7205759406263782422,ORN_VA3,R,1,9,9.0,0.8
lLN2P_a,7205759406263782422,ORN_VA4,R,3,23,7.666666666666667,0.7692307692307693
lLN2P_a,7205759406263782422,ORN_VA6,R,8,36,4.5,0.6363636363636364
lLN2P_a,7205759406263782422,ORN_VC1,R,1,4,4.0,0.6
lLN2P_a,7205759406263782422,ORN_VC2,R,2,15,7.5,0.7647058823529411
lLN2P_a,7205759406263782422,ORN_VC3m,R,9,49,5.444444444444445,0.6896551724137931
lLN2P_a,7205759406263782422,ORN_VC4,R,2,9,4.5,0.6363636363636364
lLN2P_a,7205759406263782422,ORN_VL2p,R,4,26,6.5,0.7333333333333333
lLN2P_a,7205759406263782422,ORN_VM5d,R,4,32,8.0,0.7777777777777778
lLN2P_a,7205759406263782422,ORN_VM7d,R,2,6,3.0,0.5
lLN2P_c,7205759406349493112,ORN_D,R,1,10,10.0,0.8181818181818182
lLN2P_c,7205759406349493112,ORN_DA1,R,6,14,2.3333333333333335,0.4
lLN2P_c,7205759406349493112,ORN_DA4l,R,6,16,2.6666666666666665,0.45454545454545453
lLN2P_c,7205759406349493112,ORN_DA4m,R,2,7,3.5,0.5555555555555556
lLN2P_c,7205759406349493112,ORN_DC2,R,2,16,8.0,0.7777777777777778
lLN2P_c,7205759406349493112,ORN_DL4,R,14,31,2.2142857142857144,0.37777777777777777
lLN2P_c,7205759406349493112,ORN_DL5,R,15,16,1.0666666666666667,0.03225806451612903
lLN2P_c,7205759406349493112,ORN_DM3,R,7,18,2.5714285714285716,0.44
lLN2P_c,7205759406349493112,ORN_VA2,R,1,17,17.0,0.8888888888888888
lLN2P_c,7205759406349493112,ORN_VA6,R,5,32,6.4,0.7297297297297297
lLN2P_c,7205759406349493112,ORN_VC1,R,2,4,2.0,0.3333333333333333
lLN2P_c,7205759406349493112,ORN_VC3l,R,7,22,3.142857142857143,0.5172413793103449
lLN2P_c,7205759406349493112,ORN_VC4,R,1,5,5.0,0.6666666666666666
lLN2P_c,7205759406349493112,ORN_VM7d,R,12,30,2.5,0.42857142857142855
lLN2P_b,7205759406083457782,ORN_D,R,7,12,1.7142857142857142,0.2631578947368421
lLN2P_b,7205759406083457782,ORN_DA3,R,16,27,1.6875,0.2558139534883721
lLN2P_b,7205759406083457782,ORN_DA4m,R,5,6,1.2,0.09090909090909091
lLN2P_b,7205759406083457782,ORN_DC2,R,7,24,3.4285714285714284,0.5483870967741935
lLN2P_b,7205759406083457782,ORN_DL1,R,3,7,2.3333333333333335,0.4
lLN2P_b,7205759406083457782,ORN_DL2d,R,7,14,2.0,0.3333333333333333
lLN2P_b,7205759406083457782,ORN_DL2v,R,13,15,1.1538461538461537,0.07142857142857142
lLN2P_b,7205759406083457782,ORN_DL5,R,37,46,1.2432432432432432,0.10843373493975904
lLN2P_b,7205759406083457782,ORN_DM1,R,6,7,1.1666666666666667,0.07692307692307693
lLN2P_b,7205759406083457782,ORN_DM2,R,25,69,2.76,0.46808510638297873
lLN2P_b,7205759406083457782,ORN_DP1m,R,11,15,1.3636363636363635,0.15384615384615385
lLN2P_b,7205759406083457782,ORN_VA2,R,4,20,5.0,0.6666666666666666
lLN2P_b,7205759406083457782,ORN_VA7m,R,8,24,3.0,0.5
lLN2P_b,7205759406083457782,ORN_VC4,R,8,15,1.875,0.30434782608695654
lLN2P_b,7205759406083457782,ORN_VL2a,R,5,32,6.4,0.7297297297297297
lLN2P_b,7205759406083457782,ORN_VL2p,R,3,5,1.6666666666666667,0.25
lLN2P_b,7205759406083457782,ORN_VM1,R,34,48,1.411764705882353,0.17073170731707318
lLN2P_b,7205759406083457782,ORN_VM5d,R,5,18,3.6,0.5652173913043478
CB1676,7205759406176292702,ORN_VC3m,R,1,3,3.0,0.5
CB1676,7205759406176292702,ORN_VM3,R,2,3,1.5,0.2
CB1676,7205759406176292702,ORN_VM7v,R,1,2,2.0,0.3333333333333333
lLN2T_e,7205759406215518542,ORN_D,R,4,5,1.25,0.1111111111111111
lLN2T_e,7205759406215518542,ORN_DA1,R,10,18,1.8,0.2857142857142857
lLN2T_e,7205759406215518542,ORN_DA4l,R,2,4,2.0,0.3333333333333333
lLN2T_e,7205759406215518542,ORN_DC1,R,7,8,1.1428571428571428,0.06666666666666667
lLN2T_e,7205759406215518542,ORN_DC2,R,8,11,1.375,0.15789473684210525
lLN2T_e,7205759406215518542,ORN_DL3,R,1,11,11.0,0.8333333333333334
lLN2T_e,7205759406215518542,ORN_DM1,R,27,32,1.1851851851851851,0.0847457627118644
lLN2T_e,7205759406215518542,ORN_DM2,R,7,12,1.7142857142857142,0.2631578947368421
lLN2T_e,7205759406215518542,ORN_DM3,R,12,13,1.0833333333333333,0.04
lLN2T_e,7205759406215518542,ORN_DM4,R,4,9,2.25,0.38461538461538464
lLN2T_e,7205759406215518542,ORN_DM5,R,2,14,7.0,0.75
lLN2T_e,7205759406215518542,ORN_VA5,R,2,7,3.5,0.5555555555555556
lLN2T_e,7205759406215518542,ORN_VA6,R,5,39,7.8,0.7727272727272727
lLN2T_e,7205759406215518542,ORN_VC1,R,2,8,4.0,0.6
lLN2T_e,7205759406215518542,ORN_VC2,R,9,22,2.4444444444444446,0.41935483870967744
lLN2T_e,7205759406215518542,ORN_VC3l,R,1,2,2.0,0.3333333333333333
lLN2T_e,7205759406215518542,ORN_VC3m,R,4,30,7.5,0.7647058823529411
lLN2T_e,7205759406215518542,ORN_VC5,R,10,41,4.1,0.6078431372549019
lLN2T_e,7205759406215518542,ORN_VL2a,R,2,3,1.5,0.2
lLN2T_e,7205759406215518542,ORN_VL2p,R,1,4,4.0,0.6
lLN2T_e,7205759406215518542,ORN_VM1,R,4,8,2.0,0.3333333333333333
lLN2T_e,7205759406215518542,ORN_VM4,R,4,13,3.25,0.5294117647058824
lLN2T_e,7205759406215518542,ORN_VM5d,R,13,18,1.3846153846153846,0.16129032258064516
lLN1_bc,7205759406317047162,ORN_DA2,R,1,2,2.0,0.3333333333333333
lLN1_bc,7205759406317047162,ORN_DA4l,R,1,3,3.0,0.5
lLN1_bc,7205759406317047162,ORN_DC3,R,1,2,2.0,0.3333333333333333
lLN1_bc,7205759406317047162,ORN_DM1,R,18,116,6.444444444444445,0.7313432835820896
lLN1_bc,7205759406317047162,ORN_DM4,R,1,6,6.0,0.7142857142857143
lLN1_bc,7205759406317047162,ORN_VM7d,R,13,49,3.769230769230769,0.5806451612903226
v2LNX01,7205759406179186031,ORN_DP1l,L,2,1,2.0,-0.3333333333333333
lLN2X07,7205759406404158592,ORN_D,R,1,24,24.0,0.92
lLN2X07,7205759406404158592,ORN_DL2d,R,3,36,12.0,0.8461538461538461
lLN2X07,7205759406404158592,ORN_DL2v,R,1,27,27.0,0.9285714285714286
lLN2X07,7205759406404158592,ORN_DL5,R,10,63,6.3,0.726027397260274
lLN2X07,7205759406404158592,ORN_DM1,R,4,15,3.75,0.5789473684210527
lLN2X07,7205759406404158592,ORN_DP1l,R,7,64,9.142857142857142,0.8028169014084507
lLN2X07,7205759406404158592,ORN_DP1m,R,8,66,8.25,0.7837837837837838
lLN2X07,7205759406404158592,ORN_VC5,R,12,31,2.5833333333333335,0.4418604651162791
lLN2X07,7205759406404158592,ORN_VL2a,R,1,36,36.0,0.9459459459459459
lLN2X07,7205759406404158592,ORN_VL2p,R,2,34,17.0,0.8888888888888888
lLN2X07,7205759406404158592,ORN_VM1,R,1,4,4.0,0.6
lLN2X10,7205759406277373651,ORN_DA1,L,33,8,4.125,-0.6097560975609756
lLN2X10,7205759406277373651,ORN_DA4m,L,9,1,9.0,-0.8
lLN2X10,7205759406277373651,ORN_DC1,L,11,1,11.0,-0.8333333333333334
lLN2X10,7205759406277373651,ORN_DC4,L,8,1,8.0,-0.7777777777777778
lLN2X10,7205759406277373651,ORN_DL1,L,16,2,8.0,-0.7777777777777778
lLN2X10,7205759406277373651,ORN_DL2d,L,14,1,14.0,-0.8666666666666667
lLN2X10,7205759406277373651,ORN_DL3,L,3,1,3.0,-0.5
lLN2X10,7205759406277373651,ORN_DL5,L,26,2,13.0,-0.8571428571428571
lLN2X10,7205759406277373651,ORN_DM1,L,13,1,13.0,-0.8571428571428571
lLN2X10,7205759406277373651,ORN_DM2,L,11,2,5.5,-0.6923076923076923
lLN2X10,7205759406277373651,ORN_DM6,L,10,6,1.6666666666666667,-0.25
lLN2X10,7205759406277373651,ORN_VA1v,L,20,2,10.0,-0.8181818181818182
lLN2X10,7205759406277373651,ORN_VA2,L,12,1,12.0,-0.8461538461538461
lLN2X10,7205759406277373651,ORN_VA6,L,22,1,22.0,-0.9130434782608695
lLN2X10,7205759406277373651,ORN_VA7m,L,5,1,5.0,-0.6666666666666666
lLN2X10,7205759406277373651,ORN_VC1,L,9,1,9.0,-0.8
lLN2X10,7205759406277373651,ORN_VC2,L,5,1,5.0,-0.6666666666666666
lLN2X10,7205759406277373651,ORN_VC4,L,13,1,13.0,-0.8571428571428571
lLN2X10,7205759406277373651,ORN_VC5,L,11,3,3.6666666666666665,-0.5714285714285714
lLN2X10,7205759406277373651,ORN_VL2p,L,9,4,2.25,-0.38461538461538464
lLN2X10,7205759406277373651,ORN_VM1,L,10,2,5.0,-0.6666666666666666
lLN2X10,7205759406277373651,ORN_VM5v,L,29,1,29.0,-0.9333333333333333
lLN2X10,7205759406277373651,ORN_VM7v,L,5,2,2.5,-0.42857142857142855
CB1285,7205759406218320012,ORN_DA4l,R,2,4,2.0,0.3333333333333333
vLN24,7205759406210612851,ORN_DC1,L,19,8,2.375,-0.4074074074074074
vLN24,7205759406210612851,ORN_DL5,L,6,5,1.2,-0.09090909090909091
vLN24,7205759406210612851,ORN_VA4,L,46,9,5.111111111111111,-0.6727272727272727
vLN24,7205759406210612851,ORN_VC4,L,9,6,1.5,-0.2
vLN24,7205759406210612851,ORN_VM7v,L,14,2,7.0,-0.75
CB1824,7205759406171407651,ORN_DC4,L,22,9,2.4444444444444446,-0.41935483870967744
CB1141,7205759406328032122,ORN_DL1,R,4,8,2.0,0.3333333333333333
CB1141,7205759406598442251,ORN_DA4m,L,2,1,2.0,-0.3333333333333333
CB1141,7205759406598442251,ORN_DC1,L,2,1,2.0,-0.3333333333333333
CB1824,7205759406207551261,ORN_DL5,L,8,1,8.0,-0.7777777777777778
CB1824,7205759406207551261,ORN_VA6,L,4,2,2.0,-0.3333333333333333
CB2822,7205759406361102221,ORN_DC2,L,7,1,7.0,-0.75
CB2822,7205759406361102221,ORN_DC4,L,5,3,1.6666666666666667,-0.25
CB2822,7205759406361102221,ORN_DL5,L,5,1,5.0,-0.6666666666666666
CB2822,7205759406361102221,ORN_VC1,L,5,4,1.25,-0.1111111111111111
lLN8,7205759406423435652,ORN_VA2,R,1,3,3.0,0.5
CB1824,7205759406181586721,ORN_VA6,L,12,6,2.0,-0.3333333333333333
CB1824,7205759406235404771,ORN_DC4,L,16,2,8.0,-0.7777777777777778
CB1824,7205759406235404771,ORN_VA6,L,12,4,3.0,-0.5
CB1824,7205759406131678451,ORN_DC3,L,26,1,26.0,-0.9259259259259259
CB2908,7205759406505818811,ORN_DL2v,L,5,2,2.5,-0.42857142857142855
CB1824,7205759406402586132,ORN_DC2,R,3,8,2.6666666666666665,0.45454545454545453
CB1824,7205759406402586132,ORN_VA6,R,2,11,5.5,0.6923076923076923
lLN2X12,7205759406231367171,ORN_DA1,L,9,2,4.5,-0.6363636363636364
lLN2X12,7205759406231367171,ORN_DC1,L,16,8,2.0,-0.3333333333333333
lLN2X12,7205759406231367171,ORN_DC2,L,5,2,2.5,-0.42857142857142855
lLN2X12,7205759406231367171,ORN_DC3,L,2,1,2.0,-0.3333333333333333
lLN2X12,7205759406231367171,ORN_DC4,L,16,1,16.0,-0.8823529411764706
lLN2X12,7205759406231367171,ORN_DL1,L,27,11,2.4545454545454546,-0.42105263157894735
lLN2X12,7205759406231367171,ORN_DL2v,L,27,2,13.5,-0.8620689655172413
lLN2X12,7205759406231367171,ORN_DL5,L,28,1,28.0,-0.9310344827586207
lLN2X12,7205759406231367171,ORN_DM1,L,20,10,2.0,-0.3333333333333333
lLN2X12,7205759406231367171,ORN_DM2,L,5,3,1.6666666666666667,-0.25
lLN2X12,7205759406231367171,ORN_DP1l,L,40,3,13.333333333333334,-0.8604651162790697
lLN2X12,7205759406231367171,ORN_DP1m,L,58,9,6.444444444444445,-0.7313432835820896
lLN2X12,7205759406231367171,ORN_VA2,L,14,1,14.0,-0.8666666666666667
lLN2X12,7205759406231367171,ORN_VA4,L,21,3,7.0,-0.75
lLN2X12,7205759406231367171,ORN_VA6,L,30,4,7.5,-0.7647058823529411
lLN2X12,7205759406231367171,ORN_VC1,L,22,3,7.333333333333333,-0.76
lLN2X12,7205759406231367171,ORN_VC2,L,8,2,4.0,-0.6
lLN2X12,7205759406231367171,ORN_VC3m,L,7,2,3.5,-0.5555555555555556
lLN2X12,7205759406231367171,ORN_VC5,L,38,4,9.5,-0.8095238095238095
lLN2X12,7205759406231367171,ORN_VL2a,L,28,4,7.0,-0.75
lLN2X12,7205759406231367171,ORN_VL2p,L,32,4,8.0,-0.7777777777777778
lLN2X12,7205759406231367171,ORN_VM2,L,13,4,3.25,-0.5294117647058824
lLN2X12,7205759406231367171,ORN_VM3,L,2,1,2.0,-0.3333333333333333
lLN2X12,7205759406231367171,ORN_VM4,L,9,2,4.5,-0.6363636363636364
lLN2X12,7205759406231367171,ORN_VM5d,L,21,1,21.0,-0.9090909090909091
lLN2X12,7205759406231367171,ORN_VM5v,L,3,1,3.0,-0.5
lLN2X12,7205759406231367171,ORN_VM7d,L,14,1,14.0,-0.8666666666666667
CB2845,7205759406182597661,ORN_DL3,L,12,10,1.2,-0.09090909090909091
CB2908,7205759406265183021,ORN_VM5v,L,4,1,4.0,-0.6
CB2822,7205759406228114002,ORN_DL5,R,1,7,7.0,0.75
CB1824,7205759406246458182,ORN_VA6,R,3,17,5.666666666666667,0.7
v2LN47,7205759406235269852,ORN_VL2p,R,11,28,2.5454545454545454,0.4358974358974359
CB1824,7205759406293247912,ORN_DL5,R,2,4,2.0,0.3333333333333333
CB1824,7205759406293247912,ORN_VA6,R,6,7,1.1666666666666667,0.07692307692307693
lLN13,7205759406045685212,ORN_VC1,R,1,4,4.0,0.6
CB1473,7205759406307233841,ORN_DA2,L,4,1,4.0,-0.6
CB1473,7205759406307233841,ORN_DC3,L,3,1,3.0,-0.5
CB3007,7205759406216813212,ORN_DC2,R,3,8,2.6666666666666665,0.45454545454545453
CB3007,7205759406168920611,ORN_DA2,L,6,1,6.0,-0.7142857142857143
CB2471,7205759406388445042,ORN_VC5,R,3,5,1.6666666666666667,0.25
CB3202,7205759406053057772,ORN_VC1,R,13,18,1.3846153846153846,0.16129032258064516
v2LN47,7205759406332860681,ORN_VL2p,L,31,28,1.1071428571428572,-0.05084745762711865
v2LN46b,7205759406290687412,ORN_VL2a,R,1,2,2.0,0.3333333333333333
CB3202,7205759406299124281,ORN_VA6,L,6,4,1.5,-0.2
CB3202,7205759406299124281,ORN_VC1,L,11,10,1.1,-0.047619047619047616
lLN13,7205759406300807631,ORN_VA6,L,3,1,3.0,-0.5
CB3007,7205759406343852472,ORN_DC2,R,2,6,3.0,0.5
CB1686,7205759406175441932,ORN_DA2,R,3,6,2.0,0.3333333333333333
CB1686,7205759406175441932,ORN_DA3,R,1,7,7.0,0.75
CB1686,7205759406175441932,ORN_VA6,R,9,14,1.5555555555555556,0.21739130434782608
CB1686,7205759406175441932,ORN_VC1,R,3,6,2.0,0.3333333333333333
CB1686,7205759406175441932,ORN_VM7v,R,2,6,3.0,0.5
CB1473,7205759406067452661,ORN_DA2,L,6,2,3.0,-0.5
CB1473,7205759406067452661,ORN_DM2,L,2,1,2.0,-0.3333333333333333
CB1473,7205759406067452661,ORN_VC2,L,3,2,1.5,-0.2
CB1473,7205759406067452661,ORN_VC4,L,4,1,4.0,-0.6
CB1686,7205759406123055061,ORN_DA3,L,3,1,3.0,-0.5
CB1686,7205759406123055061,ORN_VA6,L,10,4,2.5,-0.42857142857142855
CB1686,7205759406123055061,ORN_VC1,L,5,1,5.0,-0.6666666666666666
CB1686,7205759406123055061,ORN_VC2,L,2,1,2.0,-0.3333333333333333
lLN13,7205759406387314272,ORN_VA6,R,8,13,1.625,0.23809523809523808
v2LN47,7205759406231185191,ORN_VL2p,L,59,13,4.538461538461538,-0.6388888888888888
CB2527,7205759406332773641,ORN_VA1d,L,21,4,5.25,-0.68
CB2504,7205759406148713361,ORN_VA1v,L,3,1,3.0,-0.5
CB1686,7205759406040081602,ORN_VA6,R,2,5,2.5,0.42857142857142855
lLN2X06,7205759406415927951,ORN_DL2d,L,23,1,23.0,-0.9166666666666666
lLN2X06,7205759406415927951,ORN_DL2v,L,15,2,7.5,-0.7647058823529411
lLN2X06,7205759406415927951,ORN_DP1l,L,198,23,8.608695652173912,-0.7918552036199095
lLN2X06,7205759406415927951,ORN_VC5,L,43,5,8.6,-0.7916666666666666
lLN2X06,7205759406415927951,ORN_VL2p,L,108,27,4.0,-0.6
CB3202,7205759406343643112,ORN_VA6,R,4,10,2.5,0.42857142857142855
CB3007,7205759406231837631,ORN_DC2,L,8,2,4.0,-0.6
lLN9,7205759406271736361,ORN_VL2a,L,5,2,2.5,-0.42857142857142855
CB3326,7205759406386640142,ORN_D,R,6,19,3.1666666666666665,0.52
CB1686,7205759406148583992,ORN_VA6,R,1,5,5.0,0.6666666666666666
CB1686,7205759406148583992,ORN_VC2,R,1,5,5.0,0.6666666666666666
CB1686,7205759406148583992,ORN_VM7v,R,2,6,3.0,0.5
lLN13,7205759406166427901,ORN_VA6,L,3,1,3.0,-0.5
CB1686,7205759406371834542,ORN_DA2,R,9,12,1.3333333333333333,0.14285714285714285
CB1686,7205759406371834542,ORN_DM1,R,1,4,4.0,0.6
CB1686,7205759406371834542,ORN_VA6,R,5,9,1.8,0.2857142857142857
CB1473,7205759406104265782,ORN_DA2,R,4,9,2.25,0.38461538461538464
CB1473,7205759406104265782,ORN_DC4,R,2,3,1.5,0.2
CB1473,7205759406104265782,ORN_DM1,R,1,4,4.0,0.6
CB1473,7205759406104265782,ORN_VA6,R,2,17,8.5,0.7894736842105263
CB1473,7205759406104265782,ORN_VM7v,R,1,5,5.0,0.6666666666666666
lLN2P_a,7205759406119449141,ORN_DA1,L,45,25,1.8,-0.2857142857142857
lLN2P_a,7205759406119449141,ORN_DA3,L,70,14,5.0,-0.6666666666666666
lLN2P_a,7205759406119449141,ORN_DC4,L,105,81,1.2962962962962963,-0.12903225806451613
lLN2P_a,7205759406119449141,ORN_DM2,L,36,16,2.25,-0.38461538461538464
lLN2P_a,7205759406119449141,ORN_DM6,L,76,47,1.6170212765957446,-0.23577235772357724
lLN2P_a,7205759406119449141,ORN_VA1d,L,19,8,2.375,-0.4074074074074074
lLN2P_a,7205759406119449141,ORN_VA1v,L,6,1,6.0,-0.7142857142857143
lLN2P_a,7205759406119449141,ORN_VA2,L,2,1,2.0,-0.3333333333333333
lLN2P_a,7205759406119449141,ORN_VA7l,L,24,8,3.0,-0.5
lLN2P_a,7205759406119449141,ORN_VA7m,L,47,14,3.357142857142857,-0.5409836065573771
lLN2P_a,7205759406119449141,ORN_VC3l,L,7,2,3.5,-0.5555555555555556
lLN2P_a,7205759406119449141,ORN_VC3m,L,40,19,2.1052631578947367,-0.3559322033898305
lLN2P_a,7205759406119449141,ORN_VM2,L,37,28,1.3214285714285714,-0.13846153846153847
lLN2P_a,7205759406119449141,ORN_VM3,L,21,2,10.5,-0.8260869565217391
lLN9,7205759406358472691,ORN_VA1d,L,2,1,2.0,-0.3333333333333333
lLN2T_b,7205759406113795691,ORN_D,L,200,27,7.407407407407407,-0.762114537444934
lLN2T_b,7205759406113795691,ORN_DA1,L,279,63,4.428571428571429,-0.631578947368421
lLN2T_b,7205759406113795691,ORN_DA2,L,48,27,1.7777777777777777,-0.28
lLN2T_b,7205759406113795691,ORN_DA4l,L,49,15,3.2666666666666666,-0.53125
lLN2T_b,7205759406113795691,ORN_DC1,L,151,63,2.3968253968253967,-0.411214953271028
lLN2T_b,7205759406113795691,ORN_DC2,L,72,5,14.4,-0.8701298701298701
lLN2T_b,7205759406113795691,ORN_DC3,L,83,33,2.515151515151515,-0.43103448275862066
lLN2T_b,7205759406113795691,ORN_DC4,L,314,87,3.6091954022988504,-0.5660847880299252
lLN2T_b,7205759406113795691,ORN_DL1,L,261,82,3.182926829268293,-0.521865889212828
lLN2T_b,7205759406113795691,ORN_DL2d,L,140,18,7.777777777777778,-0.7721518987341772
lLN2T_b,7205759406113795691,ORN_DL2v,L,163,39,4.17948717948718,-0.6138613861386139
lLN2T_b,7205759406113795691,ORN_DL3,L,136,23,5.913043478260869,-0.710691823899371
lLN2T_b,7205759406113795691,ORN_DL4,L,113,38,2.973684210526316,-0.4966887417218543
lLN2T_b,7205759406113795691,ORN_DL5,L,173,48,3.6041666666666665,-0.5656108597285068
lLN2T_b,7205759406113795691,ORN_DM1,L,372,127,2.9291338582677167,-0.4909819639278557
lLN2T_b,7205759406113795691,ORN_DM2,L,159,69,2.3043478260869565,-0.39473684210526316
lLN2T_b,7205759406113795691,ORN_DM3,L,86,38,2.263157894736842,-0.3870967741935484
lLN2T_b,7205759406113795691,ORN_DM4,L,99,44,2.25,-0.38461538461538464
lLN2T_b,7205759406113795691,ORN_DM6,L,195,70,2.7857142857142856,-0.4716981132075472
lLN2T_b,7205759406113795691,ORN_DP1l,L,161,26,6.1923076923076925,-0.7219251336898396
lLN2T_b,7205759406113795691,ORN_DP1m,L,348,79,4.405063291139241,-0.629976580796253
lLN2T_b,7205759406113795691,ORN_VA1d,L,123,25,4.92,-0.6621621621621622
lLN2T_b,7205759406113795691,ORN_VA1v,L,49,10,4.9,-0.6610169491525424
lLN2T_b,7205759406113795691,ORN_VA2,L,203,45,4.511111111111111,-0.6370967741935484
lLN2T_b,7205759406113795691,ORN_VA3,L,160,32,5.0,-0.6666666666666666
lLN2T_b,7205759406113795691,ORN_VA4,L,48,24,2.0,-0.3333333333333333
lLN2T_b,7205759406113795691,ORN_VA6,L,274,42,6.523809523809524,-0.7341772151898734
lLN2T_b,7205759406113795691,ORN_VC1,L,91,41,2.2195121951219514,-0.3787878787878788
lLN2T_b,7205759406113795691,ORN_VC2,L,164,53,3.0943396226415096,-0.511520737327189
lLN2T_b,7205759406113795691,ORN_VC3l,L,81,29,2.793103448275862,-0.4727272727272727
lLN2T_b,7205759406113795691,ORN_VC3m,L,35,16,2.1875,-0.37254901960784315
