glomerulus,weight,LN_total_connections,LN_to_PN_perct
DL2d,11,899,0.012235817575083427
DL2v,4,899,0.004449388209121246
DL5,7,899,0.00778642936596218
DM1,4,899,0.004449388209121246
DM2,3,899,0.0033370411568409346
DM3,8,899,0.008898776418242492
DM4,40,899,0.04449388209121246
DM6,20,899,0.02224694104560623
DP1l,14,899,0.01557285873192436
DP1m,3,899,0.0033370411568409346
V,3,899,0.0033370411568409346
VA4,5,899,0.0055617352614015575
VA5,5,899,0.0055617352614015575
VC3,1,899,0.0011123470522803114
VC5,36,899,0.04004449388209121
VL2p,1,899,0.0011123470522803114
VM1,37,899,0.041156840934371525
VM4,3,899,0.0033370411568409346
VM6,157,899,0.1746384872080089
VM7d,6,899,0.006674082313681869
VP1d,11,899,0.012235817575083427
VP2,31,899,0.034482758620689655
mPN,191,899,0.21245828698553948
