glomerulus,weight,LN_total_connections,LN_to_PN_perct
DC3,1,822,0.0012165450121654502
V,1,822,0.0012165450121654502
VA1v,1,822,0.0012165450121654502
VA5,2,822,0.0024330900243309003
VA7l,1,822,0.0012165450121654502
VL2a,2,822,0.0024330900243309003
VM1,1,822,0.0012165450121654502
VM6,1,822,0.0012165450121654502
VP1d,28,822,0.0340632603406326
VP1l,1,822,0.0012165450121654502
VP1m,7,822,0.00851581508515815
VP2,3,822,0.0036496350364963502
VP3,3,822,0.0036496350364963502
VP4,1,822,0.0012165450121654502
VP5,7,822,0.00851581508515815
mPN,331,822,0.402676399026764
