glomerulus,weight,LN_total_connections,LN_to_PN_perct
DA4l,3,405,0.007407407407407408
DC2,4,405,0.009876543209876543
DC3,26,405,0.06419753086419754
DC4,5,405,0.012345679012345678
VA1d,1,405,0.0024691358024691358
VA2,9,405,0.022222222222222223
VA3,34,405,0.08395061728395062
VA5,40,405,0.09876543209876543
VA6,4,405,0.009876543209876543
VA7l,7,405,0.01728395061728395
VC1,2,405,0.0049382716049382715
VC2,10,405,0.024691358024691357
VC3,13,405,0.03209876543209877
VC4,51,405,0.1259259259259259
VC5,12,405,0.02962962962962963
VL1,6,405,0.014814814814814815
VM2,1,405,0.0024691358024691358
VM5d,58,405,0.14320987654320988
VM5v,17,405,0.04197530864197531
VM6,4,405,0.009876543209876543
VM7d,12,405,0.02962962962962963
VM7v,13,405,0.03209876543209877
mPN,77,405,0.19012345679012346
