glomerulus,weight,LN_total_connections,LN_to_PN_perct
DA2,1,932,0.001072961373390558
DC1,1,932,0.001072961373390558
DL1,4,932,0.004291845493562232
DL2v,1,932,0.001072961373390558
DL5,2,932,0.002145922746781116
DP1l,2,932,0.002145922746781116
DP1m,12,932,0.012875536480686695
V,29,932,0.03111587982832618
VA4,1,932,0.001072961373390558
VA5,9,932,0.009656652360515022
VA7l,1,932,0.001072961373390558
VL1,2,932,0.002145922746781116
VL2p,7,932,0.0075107296137339056
VP1d,9,932,0.009656652360515022
VP1l,6,932,0.006437768240343348
VP1m,44,932,0.04721030042918455
VP2,15,932,0.016094420600858368
VP5,1,932,0.001072961373390558
mPN,166,932,0.1781115879828326
