glomerulus,weight,LN_total_connections,LN_to_PN_perct
DA4m,6,274,0.021897810218978103
V,1,274,0.0036496350364963502
VA1d,2,274,0.0072992700729927005
VA1v,3,274,0.010948905109489052
VP1m,1,274,0.0036496350364963502
VP2,1,274,0.0036496350364963502
VP5,2,274,0.0072992700729927005
mPN,142,274,0.5182481751824818
