glomerulus,weight,LN_total_connections,LN_to_PN_perct
DA4m,1,477,0.0020964360587002098
VC5,1,477,0.0020964360587002098
VP1l,14,477,0.029350104821802937
VP1m,6,477,0.012578616352201259
VP2,3,477,0.006289308176100629
VP3,27,477,0.05660377358490566
VP5,49,477,0.10272536687631027
mPN,52,477,0.1090146750524109
