glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,10,398,0.02512562814070352
DA1,4,398,0.010050251256281407
DA4m,3,398,0.007537688442211055
DC1,2,398,0.005025125628140704
DC3,4,398,0.010050251256281407
DL1,8,398,0.020100502512562814
DL2d,34,398,0.08542713567839195
DL2v,6,398,0.01507537688442211
DL5,10,398,0.02512562814070352
DM3,2,398,0.005025125628140704
DP1l,16,398,0.04020100502512563
VA1v,9,398,0.022613065326633167
VA2,2,398,0.005025125628140704
VA3,8,398,0.020100502512562814
VA4,3,398,0.007537688442211055
VA5,6,398,0.01507537688442211
VA6,3,398,0.007537688442211055
VA7l,7,398,0.017587939698492462
VA7m,2,398,0.005025125628140704
VC1,1,398,0.002512562814070352
VC2,8,398,0.020100502512562814
VC4,1,398,0.002512562814070352
VL1,7,398,0.017587939698492462
VL2p,11,398,0.02763819095477387
VP1d,67,398,0.16834170854271358
VP3,1,398,0.002512562814070352
mPN,112,398,0.2814070351758794
