glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,2,1144,0.0017482517482517483
DA2,84,1144,0.07342657342657342
DA3,3,1144,0.0026223776223776225
DA4l,5,1144,0.004370629370629371
DA4m,4,1144,0.0034965034965034965
DC1,35,1144,0.030594405594405596
DC4,38,1144,0.033216783216783216
DL1,7,1144,0.006118881118881119
DL2d,1,1144,0.0008741258741258741
DL4,2,1144,0.0017482517482517483
DL5,1,1144,0.0008741258741258741
DM2,10,1144,0.008741258741258742
DM3,1,1144,0.0008741258741258741
DP1l,6,1144,0.005244755244755245
V,77,1144,0.0673076923076923
VA6,5,1144,0.004370629370629371
VM1,1,1144,0.0008741258741258741
VM7d,12,1144,0.01048951048951049
VM7v,6,1144,0.005244755244755245
VP1d,50,1144,0.043706293706293704
VP1m,46,1144,0.04020979020979021
VP2,11,1144,0.009615384615384616
VP4,18,1144,0.015734265734265736
VP5,8,1144,0.006993006993006993
mPN,221,1144,0.19318181818181818
