body_id,LN_instance,LN_type,combined_LN_type,broad_LN_group,orn_input_total,ipsi_orn_input_total,contra_orn_input_total,contra_orn_preference_weighted,contra_orn_preference_unweighted,pn_output_weight_total,ln_total_connections,sum_pn_output_fraction,sum_pn_output_percent,max_glomerulus_pn_output_percent,mean_glomerulus_pn_output_percent,pn_weighted_contra_orn_preference,n_orn_glomeruli,n_pn_glomeruli,n_convergent_glomeruli,orn_support_weight,body_convergence_score,body_score_rank,passes_body_orn_input_filter,glomerulus_breadth_weight,log_pn_output_weight_total,normalized_log_pn_output_weight_total,saturated_orn_glomerulus_breadth,glomerulus_breadth_weighted_preference,body_saturated_breadth_preference_score,body_orn_pn_breadth_score,body_saturated_orn_pn_score,body_bounded_saturated_orn_pn_score,combined_LN_type_mean_contra_orn_preference_weighted,combined_LN_type_breadth_weighted_mean,combined_LN_type_mean_pn_output_weight_total,combined_LN_type_mean_log_pn_output_weight_total,combined_LN_type_mean_body_orn_pn_breadth_score,combined_LN_type_mean_body_saturated_orn_pn_score,combined_LN_type_mean_body_bounded_saturated_orn_pn_score,combined_LN_type_orn_pn_breadth_score,orn_pn_breadth_type_order,saturated_orn_pn_type_order,bounded_saturated_orn_pn_type_order,mean_preference_type_order,breadth_weighted_type_order,body_orn_preference_rank_within_type,body_breadth_weighted_rank,body_orn_pn_breadth_rank,body_saturated_orn_pn_rank,body_bounded_saturated_orn_pn_rank
1733056086,v2LN35_R,v2LN35,v2LN35,v2LN3,81.0,18.0,63.0,0.5555555555555556,0.453030303030303,39.0,474.0,0.08227848101265824,8.227848101265824,6.5400843881856545,1.1754068716094035,0.5934343434343434,5,7,2,1.0,2.0493774745077427,35,True,0.15625,1.6020599913279623,0.47513403009410565,0.2,0.08680555555555555,0.11111111111111112,0.13906770758055229,0.17800666570310694,0.052792670010456184,0.3826734413447097,0.08530861534528489,117.33333333333333,1.9675228402237515,0.16860815842923882,0.21581844278942572,0.0640067706866429,0.16860815842923882,7,7,7,4,7,1,44,51,51,51
1764388538,v2LN35_R,v2LN35,v2LN35,v2LN3,38.0,12.0,26.0,0.3684210526315789,0.4107142857142857,226.0,671.0,0.3368107302533532,33.681073025335316,16.84053651266766,1.08648622662372,0.25510204081632654,8,31,3,0.76,1.5189860048947927,46,True,0.25,2.3560258571931225,0.6987429101242232,0.32,0.09210526315789473,0.11789473684210526,0.21700238158357707,0.27776304842697863,0.0823781115093821,0.3826734413447097,0.08530861534528489,117.33333333333333,1.9675228402237515,0.16860815842923882,0.21581844278942572,0.0640067706866429,0.16860815842923882,7,7,7,4,7,2,42,43,43,43
1668944259,v2LN35_R,v2LN35,v2LN35,v2LN3,183.0,71.0,112.0,0.22404371584699453,0.10801601400581858,87.0,586.0,0.14846416382252559,14.846416382252558,10.06825938566553,0.927901023890785,0.26845086377796656,11,16,7,1.0,1.0031191770142431,53,True,0.34375,1.9444826721501687,0.5766886967204295,0.44,0.07701502732240437,0.09857923497267759,0.1497543861235871,0.1916856142381915,0.05684953054009043,0.3826734413447097,0.08530861534528489,117.33333333333333,1.9675228402237515,0.16860815842923882,0.21581844278942572,0.0640067706866429,0.16860815842923882,7,7,7,4,7,3,46,48,48,48
1916800213,lLN2T_a(Tortuous)_R,lLN2T_a,lLN2T,lLN2T,876.0,177.0,699.0,0.5958904109589042,0.5380140131636806,719.0,3294.0,0.2182756527018822,21.82756527018822,3.764420157862781,0.7795559025067221,0.5606803028684745,18,28,18,1.0,3.9205127085265676,10,True,0.5625,2.8573324964312685,0.8474188929859612,0.72,0.3351883561643836,0.429041095890411,0.9577445824938713,1.2259130655921553,0.3635775305249357,0.34805901081227897,0.28114385952047266,1659.5,3.204580292340686,0.8972852577635935,1.0518064133774794,0.3119415145325625,0.8972852577635935,4,4,4,5,4,1,18,19,18,18
5813056598,lLN2T_a(Tortuous)_R,lLN2T_a,lLN2T,lLN2T,688.0,142.0,546.0,0.5872093023255814,0.6516443837547734,1550.0,4670.0,0.3319057815845824,33.19057815845824,5.524625267665953,0.6914703783012134,0.659404166878287,22,48,22,1.0,4.314024252795527,3,True,0.6875,3.190611797813605,0.9462618442299267,0.88,0.40370639534883723,0.5167441860465116,1.2880703878528035,1.6487300964515885,0.48897530648346443,0.34805901081227897,0.28114385952047266,1659.5,3.204580292340686,0.8972852577635935,1.0518064133774794,0.3119415145325625,0.8972852577635935,4,4,4,5,4,2,14,13,11,11
5813054726,lLN2T_a(Tortuous)_R,lLN2T_a,lLN2T,lLN2T,1134.0,251.0,883.0,0.5573192239858906,0.2550071604457552,1638.0,5650.0,0.28991150442477875,28.991150442477874,5.0265486725663715,0.6039823008849557,0.4287866039119854,28,48,28,1.0,4.125188604732011,6,True,0.875,3.214578953570499,0.9533699496481431,1.0,0.48765432098765427,0.5573192239858906,1.567603316864626,1.7915466478452868,0.5313314005093708,0.34805901081227897,0.28114385952047266,1659.5,3.204580292340686,0.8972852577635935,1.0518064133774794,0.3119415145325625,0.8972852577635935,4,4,4,5,4,3,5,5,4,4
1672320134,lLN2T_a(Tortuous)_R,lLN2T_a,lLN2T,lLN2T,503.0,128.0,375.0,0.49105367793240556,0.22693394476361445,1326.0,4760.0,0.2785714285714285,27.857142857142854,6.449579831932774,0.6055900621118012,0.37422030443893256,25,46,25,1.0,3.5310079134792347,15,True,0.78125,3.1228709228644354,0.9261714636630788,1.0,0.3836356858846918,0.49105367793240556,1.1980447284224582,1.5334972523807466,0.45479990362779416,0.34805901081227897,0.28114385952047266,1659.5,3.204580292340686,0.8972852577635935,1.0518064133774794,0.3119415145325625,0.8972852577635935,4,4,4,5,4,4,15,16,13,13
1730327790,lLN2T_a(Tortuous)_R,lLN2T_a,lLN2T,lLN2T,1470.0,443.0,1027.0,0.39727891156462586,0.4001990767212758,2109.0,5877.0,0.3588565594691169,35.88565594691169,4.79836651352731,0.7635245946151423,0.32914640888947844,27,47,27,1.0,3.0409488736452692,21,True,0.84375,3.3242824552976926,0.9859054771397643,1.0,0.3352040816326531,0.39727891156462586,1.1143130475156042,1.3206673155740494,0.39167945486368866,0.34805901081227897,0.28114385952047266,1659.5,3.204580292340686,0.8972852577635935,1.0518064133774794,0.3119415145325625,0.8972852577635935,4,4,4,5,4,5,17,17,16,16
5813034493,lLN2T_b(Tortuous)_R,lLN2T_b,lLN2T,lLN2T,4414.0,1376.0,3038.0,0.3765292251925691,0.06687456635565968,1758.0,6001.0,0.2929511748041993,29.29511748041993,5.032494584235961,0.681281801870231,0.09847139986728985,27,43,27,1.0,2.8136149156669283,23,True,0.84375,3.245265839457461,0.962470971982784,1.0,0.3176965337562302,0.3765292251925691,1.031009708313138,1.2219374320748302,0.3623984493510165,0.34805901081227897,0.28114385952047266,1659.5,3.204580292340686,0.8972852577635935,1.0518064133774794,0.3119415145325625,0.8972852577635935,4,4,4,5,4,6,20,18,19,19
1640572741,lLN2T_b(Tortuous)_R,lLN2T_b,lLN2T,lLN2T,5485.0,1710.0,3775.0,0.3764813126709207,0.09587972447444508,1982.0,6036.0,0.32836315440689195,32.8363154406892,3.8270377733598413,0.7462798963792999,0.2546287426468563,32,44,32,1.0,2.858383966343369,22,True,1.0,3.2973227142053028,0.9779098399570999,1.0,0.3764813126709207,0.3764813126709207,1.2413803837436554,1.2413803837436554,0.36816478022085897,0.34805901081227897,0.28114385952047266,1659.5,3.204580292340686,0.8972852577635935,1.0518064133774794,0.3119415145325625,0.8972852577635935,4,4,4,5,4,7,16,15,17,17
5813055277,lLN2T_a(Tortuous)_R,lLN2T_a,lLN2T,lLN2T,1044.0,347.0,697.0,0.33524904214559387,0.2040590362054968,1735.0,4276.0,0.40575304022450887,40.57530402245089,8.559401309635174,0.8453188338010601,0.26875147570120483,26,48,26,1.0,2.5007362196619765,25,True,0.8125,3.239549720840473,0.9607757030854349,1.0,0.272389846743295,0.33524904214559387,0.8824204519770206,1.0860559408947945,0.32209913417615155,0.34805901081227897,0.28114385952047266,1659.5,3.204580292340686,0.8972852577635935,1.0518064133774794,0.3119415145325625,0.8972852577635935,4,4,4,5,4,8,23,22,21,21
1667251683,lLN2T_d(Tortuous)_R,lLN2T_d,lLN2T,lLN2T,2548.0,856.0,1692.0,0.3281004709576138,-0.007005444656792705,1781.0,7078.0,0.2516247527550155,25.16247527550155,3.334275218988415,0.5242182349062824,0.17888608294230104,28,48,28,1.0,2.4559933219441565,26,True,0.875,3.250907699700856,0.9641442175598425,1.0,0.28708791208791207,0.3281004709576138,0.9332963038976358,1.0666243473115837,0.3163361718524444,0.34805901081227897,0.28114385952047266,1659.5,3.204580292340686,0.8972852577635935,1.0518064133774794,0.3119415145325625,0.8972852577635935,4,4,4,5,4,9,21,20,22,22
5813032595,lLN2T_a(Tortuous)_R,lLN2T_a,lLN2T,lLN2T,778.0,267.0,511.0,0.31362467866323906,0.15934449655224547,1677.0,4099.0,0.4091241766284459,40.91241766284459,9.563308123932666,0.8523420346425956,0.2006566792674586,29,48,29,1.0,2.3287754812784383,28,True,0.90625,3.2247919564926817,0.9563988906765981,1.0,0.2842223650385604,0.31362467866323906,0.9165579966316764,1.0113743411108154,0.2999502947623264,0.34805901081227897,0.28114385952047266,1659.5,3.204580292340686,0.8972852577635935,1.0518064133774794,0.3119415145325625,0.8972852577635935,4,4,4,5,4,10,22,21,23,23
1669924220,lLN2T_d(Tortuous)_R,lLN2T_d,lLN2T,lLN2T,2411.0,830.0,1581.0,0.3114890087100788,0.16349673581029994,926.0,4699.0,0.19706320493722068,19.706320493722068,3.745477761225793,0.5630377283920591,0.282803973834033,21,35,20,1.0,2.1280784436913964,32,True,0.65625,2.967079734144497,0.879967391561947,0.84,0.2044146619659892,0.2616507673164662,0.6065146008812845,0.7763386891280443,0.2302441432156527,0.34805901081227897,0.28114385952047266,1659.5,3.204580292340686,0.8972852577635935,1.0518064133774794,0.3119415145325625,0.8972852577635935,4,4,4,5,4,11,29,29,29,29
1704347707,lLN2T_c(Tortuous)_R,lLN2T_c,lLN2T,lLN2T,2927.0,1041.0,1886.0,0.28869149299624186,0.07904793218284592,1672.0,5622.0,0.29740305940946277,29.74030594094628,7.915332621842761,0.660895687576584,0.18333000371322905,29,45,29,1.0,2.1427761453139276,31,True,0.90625,3.2234959409623944,0.9560145223724752,1.0,0.2616266655278442,0.28869149299624186,0.8433524943765318,0.9305958558637591,0.27599325978979894,0.34805901081227897,0.28114385952047266,1659.5,3.204580292340686,0.8972852577635935,1.0518064133774794,0.3119415145325625,0.8972852577635935,4,4,4,5,4,12,24,24,24,24
1762354941,lLN2T_a(Tortuous)_R,lLN2T_a,lLN2T,lLN2T,780.0,283.0,497.0,0.2743589743589744,0.08241843734121787,1676.0,4160.0,0.4028846153846154,40.28846153846154,7.5,0.8393429487179488,0.11168804199782756,29,48,29,1.0,2.037050021833547,37,True,0.90625,3.2245330626060857,0.9563221087231314,1.0,0.24863782051282055,0.2743589743589744,0.8017408728579075,0.8846795838432082,0.26237555290608994,0.34805901081227897,0.28114385952047266,1659.5,3.204580292340686,0.8972852577635935,1.0518064133774794,0.3119415145325625,0.8972852577635935,4,4,4,5,4,13,25,25,26,26
1671292719,lLN2T_c(Tortuous)_R,lLN2T_c,lLN2T,lLN2T,2074.0,767.0,1307.0,0.26036644165863065,0.12106855875239772,1647.0,5300.0,0.31075471698113205,31.075471698113205,7.90566037735849,0.6474056603773585,0.17211936478123904,29,48,29,1.0,1.9286169545098772,41,True,0.90625,3.216957207361097,0.954075284850464,1.0,0.23595708775313404,0.26036644165863065,0.7590638540753794,0.8375877010486945,0.24840918699095976,0.34805901081227897,0.28114385952047266,1659.5,3.204580292340686,0.8972852577635935,1.0518064133774794,0.3119415145325625,0.8972852577635935,4,4,4,5,4,14,26,26,27,27
1699974843,lLN2T_e(Tortuous)_R,lLN2T_e,lLN2T,lLN2T,1216.0,579.0,637.0,0.047697368421052634,-0.06448710107425938,2353.0,5860.0,0.40153583617747446,40.153583617747444,4.4027303754266205,0.8729039916901616,-0.05223018891391856,27,46,27,1.0,0.3703162291887935,67,True,0.84375,3.371806458507416,1.0,1.0,0.04024465460526316,0.047697368421052634,0.13569718631842653,0.16082629489591294,0.047697368421052634,0.34805901081227897,0.28114385952047266,1659.5,3.204580292340686,0.8972852577635935,1.0518064133774794,0.3119415145325625,0.8972852577635935,4,4,4,5,4,15,53,52,52,52
1640922516,lLN2T_e(Tortuous)_R,lLN2T_e,lLN2T,lLN2T,1123.0,546.0,577.0,0.02760463045414069,-0.10516102256004582,2003.0,5548.0,0.3610310021629416,36.10310021629416,5.100937274693583,0.7681510684317905,-0.06696051823871656,28,47,28,1.0,0.2098752576387777,71,True,0.875,3.301897717195208,0.9792666802877072,1.0,0.024154051647373102,0.02760463045414069,0.0797542079954764,0.09114766628054445,0.027032294825395296,0.34805901081227897,0.28114385952047266,1659.5,3.204580292340686,0.8972852577635935,1.0518064133774794,0.3119415145325625,0.8972852577635935,4,4,4,5,4,16,59,58,58,58
