LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN1_a_R,5813130064,D,0,0,0
lLN1_a_R,5813130064,DL5,9,0,9
lLN1_a_R,5813130064,DP1m,15,5,10
lLN1_a_R,5813130064,DC1,5,1,4
lLN1_a_R,5813130064,DC2,2,1,1
lLN1_a_R,5813130064,DC4,22,9,13
lLN1_a_R,5813130064,DM6,6,6,0
lLN1_a_R,5813130064,DM1,4,1,3
lLN1_a_R,5813130064,DL2d,5,3,2
lLN1_a_R,5813130064,DL1,3,0,3
lLN1_a_R,5813130064,DL4,1,0,1
lLN1_a_R,5813130064,DA2,0,0,0
lLN1_a_R,5813130064,DA3,0,0,0
lLN1_a_R,5813130064,DM3,1,1,0
lLN1_a_R,5813130064,VP1d,54,54,0
lLN1_a_R,5813130064,VL2p,7,3,4
lLN1_a_R,5813130064,DL2v,3,2,1
lLN1_a_R,5813130064,DP1l,8,4,4
lLN1_a_R,5813130064,,0,0,0
lLN1_a_R,5813130064,DM2,4,1,3
lLN1_a_R,5813130064,VM6,0,0,0
lLN1_a_R,5813130064,VP4,9,3,6
lLN1_a_R,5813130064,VL2a,6,0,6
lLN1_a_R,5813130064,VA6,0,0,0
lLN1_a_R,5813130064,DC3,0,0,0
lLN1_a_R,5813130064,VM7d,0,0,0
lLN1_a_R,5813130064,VM7v,1,0,1
lLN1_a_R,5813130064,VM5d,0,0,0
lLN1_a_R,5813130064,VP1l,3,3,0
lLN1_a_R,5813130064,VP1m,16,16,0
lLN1_a_R,5813130064,VM5v,0,0,0
lLN1_a_R,5813130064,VA7m,0,0,0
lLN1_a_R,5813130064,VC2,0,0,0
lLN1_a_R,5813130064,VP2,12,12,0
lLN1_a_R,5813130064,VC3,1,1,0
lLN1_a_R,5813130064,VC1,4,1,3
lLN1_a_R,5813130064,VP3,9,9,0
lLN1_a_R,5813130064,VA2,0,0,0
lLN1_a_R,5813130064,VA3,1,0,1
lLN1_a_R,5813130064,VP5,36,36,0
lLN1_a_R,5813130064,VC5,0,0,0
lLN1_a_R,5813130064,VL1,9,9,0
lLN1_a_R,5813130064,VA5,0,0,0
lLN1_a_R,5813130064,V,8,8,0
lLN1_a_R,5813130064,VM4,0,0,0
lLN1_a_R,5813130064,VM1,0,0,0
lLN1_a_R,5813130064,VA4,0,0,0
