LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2T_b(Tortuous)_R,1640572741,DM3,296,96,200
lLN2T_b(Tortuous)_R,1640572741,DL5,133,29,104
lLN2T_b(Tortuous)_R,1640572741,D,1,1,0
lLN2T_b(Tortuous)_R,1640572741,DA1,744,197,547
lLN2T_b(Tortuous)_R,1640572741,DL3,162,61,101
lLN2T_b(Tortuous)_R,1640572741,DL4,230,67,163
lLN2T_b(Tortuous)_R,1640572741,DC1,434,202,232
lLN2T_b(Tortuous)_R,1640572741,DC2,149,28,121
lLN2T_b(Tortuous)_R,1640572741,VA6,0,0,0
lLN2T_b(Tortuous)_R,1640572741,DM1,722,222,500
lLN2T_b(Tortuous)_R,1640572741,DP1m,640,164,476
lLN2T_b(Tortuous)_R,1640572741,DL2d,83,30,53
lLN2T_b(Tortuous)_R,1640572741,DM4,313,120,193
lLN2T_b(Tortuous)_R,1640572741,DC4,36,17,19
lLN2T_b(Tortuous)_R,1640572741,DL1,275,92,183
lLN2T_b(Tortuous)_R,1640572741,VM7v,114,25,89
lLN2T_b(Tortuous)_R,1640572741,DM6,130,36,94
lLN2T_b(Tortuous)_R,1640572741,DM2,72,21,51
lLN2T_b(Tortuous)_R,1640572741,DL2v,166,53,113
lLN2T_b(Tortuous)_R,1640572741,VP1d,49,49,0
lLN2T_b(Tortuous)_R,1640572741,DP1l,272,89,183
lLN2T_b(Tortuous)_R,1640572741,VL2p,213,67,146
lLN2T_b(Tortuous)_R,1640572741,DA4m,0,0,0
lLN2T_b(Tortuous)_R,1640572741,VL2a,23,5,18
lLN2T_b(Tortuous)_R,1640572741,VM7d,0,0,0
lLN2T_b(Tortuous)_R,1640572741,,0,0,0
lLN2T_b(Tortuous)_R,1640572741,DC3,32,32,0
lLN2T_b(Tortuous)_R,1640572741,VM6,15,0,15
lLN2T_b(Tortuous)_R,1640572741,VC2,0,0,0
lLN2T_b(Tortuous)_R,1640572741,VP4,37,27,10
lLN2T_b(Tortuous)_R,1640572741,VC3,49,20,29
lLN2T_b(Tortuous)_R,1640572741,DA2,0,0,0
lLN2T_b(Tortuous)_R,1640572741,VC1,156,25,131
lLN2T_b(Tortuous)_R,1640572741,VA1d,13,13,0
lLN2T_b(Tortuous)_R,1640572741,VA1v,2,2,0
lLN2T_b(Tortuous)_R,1640572741,VM5d,0,0,0
lLN2T_b(Tortuous)_R,1640572741,VA3,16,11,5
lLN2T_b(Tortuous)_R,1640572741,VM5v,0,0,0
lLN2T_b(Tortuous)_R,1640572741,VP1l,48,48,0
lLN2T_b(Tortuous)_R,1640572741,VP1m,99,99,0
lLN2T_b(Tortuous)_R,1640572741,VA7m,0,0,0
lLN2T_b(Tortuous)_R,1640572741,VC4,0,0,0
lLN2T_b(Tortuous)_R,1640572741,VA7l,9,0,9
lLN2T_b(Tortuous)_R,1640572741,VA2,1,1,0
lLN2T_b(Tortuous)_R,1640572741,VP2,127,127,0
lLN2T_b(Tortuous)_R,1640572741,VA4,0,0,0
lLN2T_b(Tortuous)_R,1640572741,VP3,92,92,0
lLN2T_b(Tortuous)_R,1640572741,VC5,7,7,0
lLN2T_b(Tortuous)_R,1640572741,VM3,8,8,0
lLN2T_b(Tortuous)_R,1640572741,VP5,120,120,0
lLN2T_b(Tortuous)_R,1640572741,VM1,1,1,0
lLN2T_b(Tortuous)_R,1640572741,VM4,0,0,0
lLN2T_b(Tortuous)_R,1640572741,VA5,0,0,0
lLN2T_b(Tortuous)_R,1640572741,V,468,468,0
lLN2T_b(Tortuous)_R,1640572741,VL1,5,5,0
