LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_c(Patchy)_R,2105086391,D,0,0,0
lLN2P_c(Patchy)_R,2105086391,DC2,113,14,99
lLN2P_c(Patchy)_R,2105086391,DC4,3,3,0
lLN2P_c(Patchy)_R,2105086391,DL5,1,1,0
lLN2P_c(Patchy)_R,2105086391,DP1m,3,1,2
lLN2P_c(Patchy)_R,2105086391,DM1,15,5,10
lLN2P_c(Patchy)_R,2105086391,DM6,78,30,48
lLN2P_c(Patchy)_R,2105086391,DM2,60,22,38
lLN2P_c(Patchy)_R,2105086391,DL1,6,5,1
lLN2P_c(Patchy)_R,2105086391,DA3,6,6,0
lLN2P_c(Patchy)_R,2105086391,DA1,38,20,18
lLN2P_c(Patchy)_R,2105086391,DA2,0,0,0
lLN2P_c(Patchy)_R,2105086391,VM7d,0,0,0
lLN2P_c(Patchy)_R,2105086391,DC1,1,1,0
lLN2P_c(Patchy)_R,2105086391,DC3,6,6,0
lLN2P_c(Patchy)_R,2105086391,VM7v,15,4,11
lLN2P_c(Patchy)_R,2105086391,VC3,28,19,9
lLN2P_c(Patchy)_R,2105086391,,0,0,0
lLN2P_c(Patchy)_R,2105086391,VP4,7,7,0
lLN2P_c(Patchy)_R,2105086391,VP1d,3,3,0
lLN2P_c(Patchy)_R,2105086391,VM6,0,0,0
lLN2P_c(Patchy)_R,2105086391,VM5d,0,0,0
lLN2P_c(Patchy)_R,2105086391,VP1m,6,6,0
lLN2P_c(Patchy)_R,2105086391,VM5v,0,0,0
lLN2P_c(Patchy)_R,2105086391,VC1,26,11,15
lLN2P_c(Patchy)_R,2105086391,VA3,0,0,0
lLN2P_c(Patchy)_R,2105086391,VM2,0,0,0
lLN2P_c(Patchy)_R,2105086391,VC5,1,1,0
lLN2P_c(Patchy)_R,2105086391,VC2,0,0,0
lLN2P_c(Patchy)_R,2105086391,VA7m,0,0,0
lLN2P_c(Patchy)_R,2105086391,VP5,41,41,0
lLN2P_c(Patchy)_R,2105086391,VP2,7,7,0
lLN2P_c(Patchy)_R,2105086391,VM4,0,0,0
lLN2P_c(Patchy)_R,2105086391,VL1,11,11,0
lLN2P_c(Patchy)_R,2105086391,V,94,94,0
lLN2P_c(Patchy)_R,2105086391,VP3,2,2,0
