LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_c(Patchy)_R,1640555311,D,0,0,0
lLN2P_c(Patchy)_R,1640555311,DC1,52,28,24
lLN2P_c(Patchy)_R,1640555311,DM1,102,41,61
lLN2P_c(Patchy)_R,1640555311,DP1m,8,2,6
lLN2P_c(Patchy)_R,1640555311,DM6,41,20,21
lLN2P_c(Patchy)_R,1640555311,DM4,22,13,9
lLN2P_c(Patchy)_R,1640555311,DA2,0,0,0
lLN2P_c(Patchy)_R,1640555311,DL2v,4,3,1
lLN2P_c(Patchy)_R,1640555311,DL1,5,2,3
lLN2P_c(Patchy)_R,1640555311,DP1l,14,7,7
lLN2P_c(Patchy)_R,1640555311,DM5,0,0,0
lLN2P_c(Patchy)_R,1640555311,DC4,2,2,0
lLN2P_c(Patchy)_R,1640555311,VM7d,0,0,0
lLN2P_c(Patchy)_R,1640555311,VL2a,20,7,13
lLN2P_c(Patchy)_R,1640555311,DC3,8,8,0
lLN2P_c(Patchy)_R,1640555311,VP1d,1,1,0
lLN2P_c(Patchy)_R,1640555311,VA1d,2,2,0
lLN2P_c(Patchy)_R,1640555311,VM5d,0,0,0
lLN2P_c(Patchy)_R,1640555311,VA3,3,0,3
lLN2P_c(Patchy)_R,1640555311,VM5v,0,0,0
lLN2P_c(Patchy)_R,1640555311,VP1m,1,1,0
lLN2P_c(Patchy)_R,1640555311,VC4,0,0,0
lLN2P_c(Patchy)_R,1640555311,VP2,5,5,0
lLN2P_c(Patchy)_R,1640555311,VC2,0,0,0
lLN2P_c(Patchy)_R,1640555311,VC5,1,1,0
lLN2P_c(Patchy)_R,1640555311,VC1,1,0,1
lLN2P_c(Patchy)_R,1640555311,DM2,1,1,0
