LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
vLN24_R,1761345315,DL5,2,0,2
vLN24_R,1761345315,DC1,60,29,31
vLN24_R,1761345315,DM1,243,128,115
vLN24_R,1761345315,DP1m,71,42,29
vLN24_R,1761345315,D,0,0,0
vLN24_R,1761345315,VA6,0,0,0
vLN24_R,1761345315,DL1,23,8,15
vLN24_R,1761345315,DM4,56,28,28
vLN24_R,1761345315,VM7v,50,16,34
vLN24_R,1761345315,VP1d,34,34,0
vLN24_R,1761345315,DP1l,47,30,17
vLN24_R,1761345315,VL2p,23,17,6
vLN24_R,1761345315,DC2,2,2,0
vLN24_R,1761345315,VM7d,0,0,0
vLN24_R,1761345315,,0,0,0
vLN24_R,1761345315,VL2a,9,2,7
vLN24_R,1761345315,DC3,2,2,0
vLN24_R,1761345315,VM6,0,0,0
vLN24_R,1761345315,VC2,0,0,0
vLN24_R,1761345315,DM2,1,0,1
vLN24_R,1761345315,DL2v,2,2,0
vLN24_R,1761345315,VP4,9,5,4
vLN24_R,1761345315,VM5d,0,0,0
vLN24_R,1761345315,VA3,4,1,3
vLN24_R,1761345315,VM5v,0,0,0
vLN24_R,1761345315,VP1l,2,2,0
vLN24_R,1761345315,VP1m,3,3,0
vLN24_R,1761345315,VA2,0,0,0
vLN24_R,1761345315,VA4,0,0,0
vLN24_R,1761345315,VC1,2,1,1
vLN24_R,1761345315,VP3,1,1,0
vLN24_R,1761345315,VC5,6,6,0
vLN24_R,1761345315,VP5,24,24,0
vLN24_R,1761345315,VA7l,0,0,0
vLN24_R,1761345315,VA7m,0,0,0
vLN24_R,1761345315,VM1,1,1,0
vLN24_R,1761345315,VA5,0,0,0
vLN24_R,1761345315,VL1,8,8,0
vLN24_R,1761345315,VM4,2,2,0
vLN24_R,1761345315,V,845,845,0
