LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_c(Patchy)_R,1762704980,D,0,0,0
lLN2P_c(Patchy)_R,1762704980,DL4,107,38,69
lLN2P_c(Patchy)_R,1762704980,DC1,67,38,29
lLN2P_c(Patchy)_R,1762704980,DC2,18,8,10
lLN2P_c(Patchy)_R,1762704980,DL3,31,24,7
lLN2P_c(Patchy)_R,1762704980,DC4,101,44,57
lLN2P_c(Patchy)_R,1762704980,DM3,5,4,1
lLN2P_c(Patchy)_R,1762704980,DM1,48,15,33
lLN2P_c(Patchy)_R,1762704980,DP1m,16,8,8
lLN2P_c(Patchy)_R,1762704980,DA1,82,33,49
lLN2P_c(Patchy)_R,1762704980,DM4,39,22,17
lLN2P_c(Patchy)_R,1762704980,DL2v,10,3,7
lLN2P_c(Patchy)_R,1762704980,DM2,3,1,2
lLN2P_c(Patchy)_R,1762704980,VA6,0,0,0
lLN2P_c(Patchy)_R,1762704980,DC3,1,1,0
lLN2P_c(Patchy)_R,1762704980,VM7d,0,0,0
lLN2P_c(Patchy)_R,1762704980,,0,0,0
lLN2P_c(Patchy)_R,1762704980,VC1,10,2,8
lLN2P_c(Patchy)_R,1762704980,VA1d,0,0,0
lLN2P_c(Patchy)_R,1762704980,VC3,2,1,1
lLN2P_c(Patchy)_R,1762704980,VL2p,8,5,3
lLN2P_c(Patchy)_R,1762704980,VM5v,0,0,0
lLN2P_c(Patchy)_R,1762704980,VP1m,2,2,0
lLN2P_c(Patchy)_R,1762704980,VC4,0,0,0
lLN2P_c(Patchy)_R,1762704980,VM6,0,0,0
lLN2P_c(Patchy)_R,1762704980,VP2,7,7,0
lLN2P_c(Patchy)_R,1762704980,VA4,0,0,0
lLN2P_c(Patchy)_R,1762704980,VP3,6,6,0
lLN2P_c(Patchy)_R,1762704980,VC2,0,0,0
lLN2P_c(Patchy)_R,1762704980,VP5,37,37,0
lLN2P_c(Patchy)_R,1762704980,VC5,2,2,0
lLN2P_c(Patchy)_R,1762704980,VM4,0,0,0
lLN2P_c(Patchy)_R,1762704980,VL1,33,33,0
lLN2P_c(Patchy)_R,1762704980,VM1,0,0,0
lLN2P_c(Patchy)_R,1762704980,V,38,38,0
