LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2T_a(Tortuous)_R,1916800213,DM3,8,2,6
lLN2T_a(Tortuous)_R,1916800213,DL5,78,6,72
lLN2T_a(Tortuous)_R,1916800213,D,0,0,0
lLN2T_a(Tortuous)_R,1916800213,DM1,41,11,30
lLN2T_a(Tortuous)_R,1916800213,DL2d,42,6,36
lLN2T_a(Tortuous)_R,1916800213,DP1m,145,33,112
lLN2T_a(Tortuous)_R,1916800213,DC1,34,4,30
lLN2T_a(Tortuous)_R,1916800213,DC4,66,13,53
lLN2T_a(Tortuous)_R,1916800213,DM4,67,18,49
lLN2T_a(Tortuous)_R,1916800213,DM6,21,5,16
lLN2T_a(Tortuous)_R,1916800213,DL1,11,2,9
lLN2T_a(Tortuous)_R,1916800213,DL2v,47,3,44
lLN2T_a(Tortuous)_R,1916800213,VP1d,107,107,0
lLN2T_a(Tortuous)_R,1916800213,DP1l,88,24,64
lLN2T_a(Tortuous)_R,1916800213,VL2p,95,29,66
lLN2T_a(Tortuous)_R,1916800213,DM2,17,3,14
lLN2T_a(Tortuous)_R,1916800213,VM7d,0,0,0
lLN2T_a(Tortuous)_R,1916800213,,0,0,0
lLN2T_a(Tortuous)_R,1916800213,VL2a,101,15,86
lLN2T_a(Tortuous)_R,1916800213,VM6,5,0,5
lLN2T_a(Tortuous)_R,1916800213,VM7v,9,2,7
lLN2T_a(Tortuous)_R,1916800213,VP4,82,52,30
lLN2T_a(Tortuous)_R,1916800213,VM5d,0,0,0
lLN2T_a(Tortuous)_R,1916800213,VP1l,83,83,0
lLN2T_a(Tortuous)_R,1916800213,VP1m,98,98,0
lLN2T_a(Tortuous)_R,1916800213,VA1v,1,1,0
lLN2T_a(Tortuous)_R,1916800213,VP2,87,87,0
lLN2T_a(Tortuous)_R,1916800213,VP3,42,42,0
lLN2T_a(Tortuous)_R,1916800213,VP5,10,10,0
lLN2T_a(Tortuous)_R,1916800213,VL1,95,95,0
lLN2T_a(Tortuous)_R,1916800213,VM1,0,0,0
lLN2T_a(Tortuous)_R,1916800213,VC5,0,0,0
lLN2T_a(Tortuous)_R,1916800213,V,79,79,0
lLN2T_a(Tortuous)_R,1916800213,VM4,0,0,0
