LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN12a_R,1826445251,DC1,2,1,1
lLN12a_R,1826445251,DC2,11,3,8
lLN12a_R,1826445251,VA6,0,0,0
lLN12a_R,1826445251,DC4,9,1,8
lLN12a_R,1826445251,DM2,2,2,0
lLN12a_R,1826445251,DA2,0,0,0
lLN12a_R,1826445251,VP1d,7,7,0
lLN12a_R,1826445251,DA3,0,0,0
lLN12a_R,1826445251,VM7v,5,1,4
lLN12a_R,1826445251,VM7d,0,0,0
lLN12a_R,1826445251,VP1m,30,30,0
lLN12a_R,1826445251,VC4,0,0,0
lLN12a_R,1826445251,VC1,7,3,4
lLN12a_R,1826445251,VA7m,0,0,0
lLN12a_R,1826445251,VM6,0,0,0
lLN12a_R,1826445251,VC2,0,0,0
lLN12a_R,1826445251,V,34,34,0
