LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_b(Patchy)_R,1701947337,DM3,158,66,92
lLN2P_b(Patchy)_R,1701947337,DL5,45,18,27
lLN2P_b(Patchy)_R,1701947337,D,3,3,0
lLN2P_b(Patchy)_R,1701947337,DL3,436,179,257
lLN2P_b(Patchy)_R,1701947337,DL4,46,21,25
lLN2P_b(Patchy)_R,1701947337,DC2,261,110,151
lLN2P_b(Patchy)_R,1701947337,DL2d,68,32,36
lLN2P_b(Patchy)_R,1701947337,DP1m,17,10,7
lLN2P_b(Patchy)_R,1701947337,DM4,238,120,118
lLN2P_b(Patchy)_R,1701947337,DC4,3,1,2
lLN2P_b(Patchy)_R,1701947337,DL2v,92,58,34
lLN2P_b(Patchy)_R,1701947337,DL1,1,1,0
lLN2P_b(Patchy)_R,1701947337,VP1d,8,8,0
lLN2P_b(Patchy)_R,1701947337,DP1l,52,41,11
lLN2P_b(Patchy)_R,1701947337,DC1,0,0,0
lLN2P_b(Patchy)_R,1701947337,VL2a,58,23,35
lLN2P_b(Patchy)_R,1701947337,VM7v,9,4,5
lLN2P_b(Patchy)_R,1701947337,VC2,0,0,0
lLN2P_b(Patchy)_R,1701947337,DM2,3,3,0
lLN2P_b(Patchy)_R,1701947337,VC3,17,11,6
lLN2P_b(Patchy)_R,1701947337,VC1,123,42,81
lLN2P_b(Patchy)_R,1701947337,DC3,0,0,0
lLN2P_b(Patchy)_R,1701947337,VA1d,7,7,0
lLN2P_b(Patchy)_R,1701947337,VA6,0,0,0
lLN2P_b(Patchy)_R,1701947337,VA1v,1,1,0
lLN2P_b(Patchy)_R,1701947337,VP1m,34,34,0
lLN2P_b(Patchy)_R,1701947337,VM5v,0,0,0
lLN2P_b(Patchy)_R,1701947337,VC4,0,0,0
lLN2P_b(Patchy)_R,1701947337,VM6,0,0,0
lLN2P_b(Patchy)_R,1701947337,VA4,0,0,0
lLN2P_b(Patchy)_R,1701947337,VC5,5,5,0
lLN2P_b(Patchy)_R,1701947337,VA7l,0,0,0
lLN2P_b(Patchy)_R,1701947337,V,434,434,0
lLN2P_b(Patchy)_R,1701947337,,0,0,0
