LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_a(Patchy)_R,1670916819,D,0,0,0
lLN2P_a(Patchy)_R,1670916819,DC1,199,77,122
lLN2P_a(Patchy)_R,1670916819,DC2,110,28,82
lLN2P_a(Patchy)_R,1670916819,VA6,0,0,0
lLN2P_a(Patchy)_R,1670916819,DM6,2,0,2
lLN2P_a(Patchy)_R,1670916819,DA2,0,0,0
lLN2P_a(Patchy)_R,1670916819,DA4m,0,0,0
lLN2P_a(Patchy)_R,1670916819,DP1l,75,23,52
lLN2P_a(Patchy)_R,1670916819,DL2v,8,1,7
lLN2P_a(Patchy)_R,1670916819,DC4,1,1,0
lLN2P_a(Patchy)_R,1670916819,DL2d,5,4,1
lLN2P_a(Patchy)_R,1670916819,VP4,123,93,30
lLN2P_a(Patchy)_R,1670916819,VC2,0,0,0
lLN2P_a(Patchy)_R,1670916819,VC3,3,2,1
lLN2P_a(Patchy)_R,1670916819,VC1,141,33,108
lLN2P_a(Patchy)_R,1670916819,VP1d,1,1,0
lLN2P_a(Patchy)_R,1670916819,VA1d,3,3,0
lLN2P_a(Patchy)_R,1670916819,VA3,0,0,0
lLN2P_a(Patchy)_R,1670916819,VP1m,62,62,0
lLN2P_a(Patchy)_R,1670916819,VA7m,0,0,0
lLN2P_a(Patchy)_R,1670916819,VA7l,10,0,10
lLN2P_a(Patchy)_R,1670916819,VM6,3,0,3
lLN2P_a(Patchy)_R,1670916819,VA1v,0,0,0
lLN2P_a(Patchy)_R,1670916819,VM4,2,2,0
lLN2P_a(Patchy)_R,1670916819,VA5,0,0,0
lLN2P_a(Patchy)_R,1670916819,VL1,50,50,0
lLN2P_a(Patchy)_R,1670916819,,0,0,0
