LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2T_d(Tortuous)_R,1667251683,DM3,141,50,91
lLN2T_d(Tortuous)_R,1667251683,D,3,3,0
lLN2T_d(Tortuous)_R,1667251683,DA1,98,31,67
lLN2T_d(Tortuous)_R,1667251683,DC2,58,10,48
lLN2T_d(Tortuous)_R,1667251683,VA6,0,0,0
lLN2T_d(Tortuous)_R,1667251683,DM1,516,168,348
lLN2T_d(Tortuous)_R,1667251683,DP1m,459,131,328
lLN2T_d(Tortuous)_R,1667251683,DL2d,71,25,46
lLN2T_d(Tortuous)_R,1667251683,DM4,186,94,92
lLN2T_d(Tortuous)_R,1667251683,DC1,50,16,34
lLN2T_d(Tortuous)_R,1667251683,DL1,67,20,47
lLN2T_d(Tortuous)_R,1667251683,DM6,127,44,83
lLN2T_d(Tortuous)_R,1667251683,DM2,111,35,76
lLN2T_d(Tortuous)_R,1667251683,DL2v,206,73,133
lLN2T_d(Tortuous)_R,1667251683,DA2,0,0,0
lLN2T_d(Tortuous)_R,1667251683,DC4,5,2,3
lLN2T_d(Tortuous)_R,1667251683,DA3,1,1,0
lLN2T_d(Tortuous)_R,1667251683,DA4m,0,0,0
lLN2T_d(Tortuous)_R,1667251683,VP1d,68,68,0
lLN2T_d(Tortuous)_R,1667251683,DP1l,233,68,165
lLN2T_d(Tortuous)_R,1667251683,VL2p,111,38,73
lLN2T_d(Tortuous)_R,1667251683,DM5,0,0,0
lLN2T_d(Tortuous)_R,1667251683,VL2a,19,8,11
lLN2T_d(Tortuous)_R,1667251683,VM7d,0,0,0
lLN2T_d(Tortuous)_R,1667251683,DC3,9,9,0
lLN2T_d(Tortuous)_R,1667251683,VM7v,10,6,4
lLN2T_d(Tortuous)_R,1667251683,VC2,0,0,0
lLN2T_d(Tortuous)_R,1667251683,VM6,0,0,0
lLN2T_d(Tortuous)_R,1667251683,VC3,25,14,11
lLN2T_d(Tortuous)_R,1667251683,VC1,22,3,19
lLN2T_d(Tortuous)_R,1667251683,VA1d,1,1,0
lLN2T_d(Tortuous)_R,1667251683,VM5d,0,0,0
lLN2T_d(Tortuous)_R,1667251683,VA3,20,8,12
lLN2T_d(Tortuous)_R,1667251683,VA1v,1,1,0
lLN2T_d(Tortuous)_R,1667251683,VM5v,0,0,0
lLN2T_d(Tortuous)_R,1667251683,VA7m,0,0,0
lLN2T_d(Tortuous)_R,1667251683,VP4,1,1,0
lLN2T_d(Tortuous)_R,1667251683,VP1m,3,3,0
lLN2T_d(Tortuous)_R,1667251683,VC4,0,0,0
lLN2T_d(Tortuous)_R,1667251683,VA7l,1,0,1
lLN2T_d(Tortuous)_R,1667251683,VA2,3,3,0
lLN2T_d(Tortuous)_R,1667251683,,0,0,0
lLN2T_d(Tortuous)_R,1667251683,VA4,0,0,0
lLN2T_d(Tortuous)_R,1667251683,VC5,1,1,0
lLN2T_d(Tortuous)_R,1667251683,VM3,2,2,0
lLN2T_d(Tortuous)_R,1667251683,VA5,0,0,0
lLN2T_d(Tortuous)_R,1667251683,VM4,0,0,0
