LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2T_e(Tortuous)_R,1699974843,DM3,61,21,40
lLN2T_e(Tortuous)_R,1699974843,D,0,0,0
lLN2T_e(Tortuous)_R,1699974843,DL5,41,11,30
lLN2T_e(Tortuous)_R,1699974843,DL4,94,53,41
lLN2T_e(Tortuous)_R,1699974843,DC1,42,29,13
lLN2T_e(Tortuous)_R,1699974843,DC2,41,13,28
lLN2T_e(Tortuous)_R,1699974843,VA6,0,0,0
lLN2T_e(Tortuous)_R,1699974843,DL3,64,23,41
lLN2T_e(Tortuous)_R,1699974843,DM1,134,59,75
lLN2T_e(Tortuous)_R,1699974843,DL2d,16,7,9
lLN2T_e(Tortuous)_R,1699974843,DP1m,50,31,19
lLN2T_e(Tortuous)_R,1699974843,DM4,53,29,24
lLN2T_e(Tortuous)_R,1699974843,DC4,60,26,34
lLN2T_e(Tortuous)_R,1699974843,DL1,56,29,27
lLN2T_e(Tortuous)_R,1699974843,DA1,85,29,56
lLN2T_e(Tortuous)_R,1699974843,VM7v,9,4,5
lLN2T_e(Tortuous)_R,1699974843,DM6,114,57,57
lLN2T_e(Tortuous)_R,1699974843,DM2,130,73,57
lLN2T_e(Tortuous)_R,1699974843,DL2v,9,6,3
lLN2T_e(Tortuous)_R,1699974843,VP1d,18,18,0
lLN2T_e(Tortuous)_R,1699974843,VL2p,14,4,10
lLN2T_e(Tortuous)_R,1699974843,DA3,0,0,0
lLN2T_e(Tortuous)_R,1699974843,DP1l,27,19,8
lLN2T_e(Tortuous)_R,1699974843,VM7d,0,0,0
lLN2T_e(Tortuous)_R,1699974843,VL2a,43,18,25
lLN2T_e(Tortuous)_R,1699974843,DC3,8,8,0
lLN2T_e(Tortuous)_R,1699974843,VM6,1,0,1
lLN2T_e(Tortuous)_R,1699974843,VC2,0,0,0
lLN2T_e(Tortuous)_R,1699974843,DM5,0,0,0
lLN2T_e(Tortuous)_R,1699974843,DA2,0,0,0
lLN2T_e(Tortuous)_R,1699974843,VC3,40,26,14
lLN2T_e(Tortuous)_R,1699974843,VC1,27,7,20
lLN2T_e(Tortuous)_R,1699974843,VP4,5,4,1
lLN2T_e(Tortuous)_R,1699974843,VM5d,0,0,0
lLN2T_e(Tortuous)_R,1699974843,VA3,1,1,0
lLN2T_e(Tortuous)_R,1699974843,VA1d,2,2,0
lLN2T_e(Tortuous)_R,1699974843,VA1v,1,1,0
lLN2T_e(Tortuous)_R,1699974843,VP1m,11,11,0
lLN2T_e(Tortuous)_R,1699974843,VM5v,0,0,0
lLN2T_e(Tortuous)_R,1699974843,VC4,0,0,0
lLN2T_e(Tortuous)_R,1699974843,VA7m,0,0,0
lLN2T_e(Tortuous)_R,1699974843,VA2,0,0,0
lLN2T_e(Tortuous)_R,1699974843,VA4,0,0,0
lLN2T_e(Tortuous)_R,1699974843,VA7l,0,0,0
lLN2T_e(Tortuous)_R,1699974843,VP5,1,1,0
lLN2T_e(Tortuous)_R,1699974843,VP1l,3,3,0
lLN2T_e(Tortuous)_R,1699974843,VC5,1,1,0
lLN2T_e(Tortuous)_R,1699974843,VA5,0,0,0
lLN2T_e(Tortuous)_R,1699974843,VM1,0,0,0
lLN2T_e(Tortuous)_R,1699974843,VL1,18,18,0
lLN2T_e(Tortuous)_R,1699974843,VM4,0,0,0
lLN2T_e(Tortuous)_R,1699974843,V,41,41,0
lLN2T_e(Tortuous)_R,1699974843,VP2,1,1,0
lLN2T_e(Tortuous)_R,1699974843,,0,0,0
