LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_a(Patchy)_R,2041621893,DL5,66,16,50
lLN2P_a(Patchy)_R,2041621893,D,8,8,0
lLN2P_a(Patchy)_R,2041621893,DA1,92,41,51
lLN2P_a(Patchy)_R,2041621893,DL3,402,220,182
lLN2P_a(Patchy)_R,2041621893,DL4,443,180,263
lLN2P_a(Patchy)_R,2041621893,DC2,80,12,68
lLN2P_a(Patchy)_R,2041621893,DP1m,59,12,47
lLN2P_a(Patchy)_R,2041621893,DL2d,3,1,2
lLN2P_a(Patchy)_R,2041621893,DC4,368,132,236
lLN2P_a(Patchy)_R,2041621893,DM6,139,40,99
lLN2P_a(Patchy)_R,2041621893,DL2v,28,13,15
lLN2P_a(Patchy)_R,2041621893,DL1,2,1,1
lLN2P_a(Patchy)_R,2041621893,DA3,12,12,0
lLN2P_a(Patchy)_R,2041621893,VL2p,24,9,15
lLN2P_a(Patchy)_R,2041621893,VA6,0,0,0
lLN2P_a(Patchy)_R,2041621893,DP1l,12,4,8
lLN2P_a(Patchy)_R,2041621893,VL2a,64,14,50
lLN2P_a(Patchy)_R,2041621893,DC1,0,0,0
lLN2P_a(Patchy)_R,2041621893,VM6,0,0,0
lLN2P_a(Patchy)_R,2041621893,VC3,33,11,22
lLN2P_a(Patchy)_R,2041621893,VA3,2,1,1
lLN2P_a(Patchy)_R,2041621893,VA4,0,0,0
lLN2P_a(Patchy)_R,2041621893,VC5,1,1,0
lLN2P_a(Patchy)_R,2041621893,VA5,0,0,0
lLN2P_a(Patchy)_R,2041621893,VL1,77,77,0
lLN2P_a(Patchy)_R,2041621893,VM4,0,0,0
