LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_a(Patchy)_R,2135408892,DM3,11,3,8
lLN2P_a(Patchy)_R,2135408892,DL5,89,20,69
lLN2P_a(Patchy)_R,2135408892,DC1,70,29,41
lLN2P_a(Patchy)_R,2135408892,DC2,43,11,32
lLN2P_a(Patchy)_R,2135408892,DM4,186,86,100
lLN2P_a(Patchy)_R,2135408892,DM1,127,44,83
lLN2P_a(Patchy)_R,2135408892,DP1m,8,0,8
lLN2P_a(Patchy)_R,2135408892,DM6,137,43,94
lLN2P_a(Patchy)_R,2135408892,DM2,28,13,15
lLN2P_a(Patchy)_R,2135408892,DL2v,69,14,55
lLN2P_a(Patchy)_R,2135408892,DC4,8,8,0
lLN2P_a(Patchy)_R,2135408892,VL2p,58,17,41
lLN2P_a(Patchy)_R,2135408892,VL2a,84,15,69
lLN2P_a(Patchy)_R,2135408892,VA6,0,0,0
lLN2P_a(Patchy)_R,2135408892,VM7d,0,0,0
lLN2P_a(Patchy)_R,2135408892,DC3,7,7,0
lLN2P_a(Patchy)_R,2135408892,VP4,31,25,6
lLN2P_a(Patchy)_R,2135408892,VC3,70,29,41
lLN2P_a(Patchy)_R,2135408892,,0,0,0
lLN2P_a(Patchy)_R,2135408892,VP1d,2,2,0
lLN2P_a(Patchy)_R,2135408892,VA1v,1,1,0
lLN2P_a(Patchy)_R,2135408892,VM5d,0,0,0
lLN2P_a(Patchy)_R,2135408892,VM5v,0,0,0
lLN2P_a(Patchy)_R,2135408892,VC2,0,0,0
lLN2P_a(Patchy)_R,2135408892,VM6,1,0,1
lLN2P_a(Patchy)_R,2135408892,VA4,0,0,0
lLN2P_a(Patchy)_R,2135408892,VC1,10,1,9
lLN2P_a(Patchy)_R,2135408892,VC5,3,3,0
lLN2P_a(Patchy)_R,2135408892,VA3,0,0,0
