LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN1_c_R,5813047691,DL5,2,0,2
lLN1_c_R,5813047691,D,0,0,0
lLN1_c_R,5813047691,DM1,10,4,6
lLN1_c_R,5813047691,DC4,28,13,15
lLN1_c_R,5813047691,DC1,8,4,4
lLN1_c_R,5813047691,DP1m,5,2,3
lLN1_c_R,5813047691,DM6,2,1,1
lLN1_c_R,5813047691,DM3,3,1,2
lLN1_c_R,5813047691,DL2v,9,4,5
lLN1_c_R,5813047691,DL1,3,1,2
lLN1_c_R,5813047691,DL4,2,2,0
lLN1_c_R,5813047691,VP1d,23,23,0
lLN1_c_R,5813047691,DA1,1,1,0
lLN1_c_R,5813047691,DL2d,6,5,1
lLN1_c_R,5813047691,DM4,2,1,1
lLN1_c_R,5813047691,DA3,0,0,0
lLN1_c_R,5813047691,DP1l,2,2,0
lLN1_c_R,5813047691,DA2,0,0,0
lLN1_c_R,5813047691,DC2,1,1,0
lLN1_c_R,5813047691,VL2a,7,5,2
lLN1_c_R,5813047691,DC3,2,2,0
lLN1_c_R,5813047691,VM6,1,0,1
lLN1_c_R,5813047691,VP4,1,1,0
lLN1_c_R,5813047691,DM2,0,0,0
lLN1_c_R,5813047691,VM5d,0,0,0
lLN1_c_R,5813047691,VA6,0,0,0
lLN1_c_R,5813047691,VA1d,0,0,0
lLN1_c_R,5813047691,VL2p,3,3,0
lLN1_c_R,5813047691,VM7d,0,0,0
lLN1_c_R,5813047691,VA1v,0,0,0
lLN1_c_R,5813047691,VP1l,6,6,0
lLN1_c_R,5813047691,VP1m,26,26,0
lLN1_c_R,5813047691,VA3,1,1,0
lLN1_c_R,5813047691,VC4,0,0,0
lLN1_c_R,5813047691,VC1,0,0,0
lLN1_c_R,5813047691,VA2,0,0,0
lLN1_c_R,5813047691,VA7l,1,0,1
lLN1_c_R,5813047691,VA7m,0,0,0
lLN1_c_R,5813047691,VL1,12,12,0
lLN1_c_R,5813047691,V,8,8,0
lLN1_c_R,5813047691,VA4,0,0,0
lLN1_c_R,5813047691,VA5,0,0,0
lLN1_c_R,5813047691,VP2,1,1,0
