LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
v2LN35_R,1764388538,D,0,0,0
v2LN35_R,1764388538,DL5,3,0,3
v2LN35_R,1764388538,DC1,2,0,2
v2LN35_R,1764388538,DM4,28,10,18
v2LN35_R,1764388538,VA6,0,0,0
v2LN35_R,1764388538,DC2,1,0,1
v2LN35_R,1764388538,VP1d,281,281,0
v2LN35_R,1764388538,DC4,1,1,0
v2LN35_R,1764388538,VP4,11,3,8
v2LN35_R,1764388538,DM6,1,1,0
v2LN35_R,1764388538,VM7v,1,0,1
v2LN35_R,1764388538,DC3,0,0,0
v2LN35_R,1764388538,DM2,0,0,0
v2LN35_R,1764388538,VM6,0,0,0
v2LN35_R,1764388538,VP1l,11,11,0
v2LN35_R,1764388538,VP1m,15,15,0
v2LN35_R,1764388538,VM5v,0,0,0
v2LN35_R,1764388538,VC1,1,0,1
v2LN35_R,1764388538,VP3,2,2,0
v2LN35_R,1764388538,VA2,0,0,0
v2LN35_R,1764388538,VP5,2,2,0
v2LN35_R,1764388538,VA5,0,0,0
v2LN35_R,1764388538,V,9,9,0
v2LN35_R,1764388538,,0,0,0
v2LN35_R,1764388538,VM3,0,0,0
