LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2S(Star)_R,1702306037,DL5,88,13,75
lLN2S(Star)_R,1702306037,D,1,1,0
lLN2S(Star)_R,1702306037,DA1,66,7,59
lLN2S(Star)_R,1702306037,DM3,11,3,8
lLN2S(Star)_R,1702306037,DC2,33,5,28
lLN2S(Star)_R,1702306037,VA6,0,0,0
lLN2S(Star)_R,1702306037,DL3,5,0,5
lLN2S(Star)_R,1702306037,DP1m,37,11,26
lLN2S(Star)_R,1702306037,DL2d,35,2,33
lLN2S(Star)_R,1702306037,DM4,31,13,18
lLN2S(Star)_R,1702306037,DC1,18,3,15
lLN2S(Star)_R,1702306037,DL4,7,5,2
lLN2S(Star)_R,1702306037,DC4,26,7,19
lLN2S(Star)_R,1702306037,DL1,59,15,44
lLN2S(Star)_R,1702306037,DM1,23,7,16
lLN2S(Star)_R,1702306037,DM6,80,25,55
lLN2S(Star)_R,1702306037,DA2,0,0,0
lLN2S(Star)_R,1702306037,DL2v,25,1,24
lLN2S(Star)_R,1702306037,DA3,0,0,0
lLN2S(Star)_R,1702306037,VP1d,68,68,0
lLN2S(Star)_R,1702306037,DP1l,37,8,29
lLN2S(Star)_R,1702306037,VL2p,40,11,29
lLN2S(Star)_R,1702306037,DM2,22,3,19
lLN2S(Star)_R,1702306037,VM7d,0,0,0
lLN2S(Star)_R,1702306037,VL2a,60,6,54
lLN2S(Star)_R,1702306037,VM7v,4,1,3
lLN2S(Star)_R,1702306037,DC3,1,1,0
lLN2S(Star)_R,1702306037,VM6,0,0,0
lLN2S(Star)_R,1702306037,VP4,33,14,19
lLN2S(Star)_R,1702306037,VC3,11,7,4
lLN2S(Star)_R,1702306037,VC1,28,1,27
lLN2S(Star)_R,1702306037,VA1d,0,0,0
lLN2S(Star)_R,1702306037,VA1v,0,0,0
lLN2S(Star)_R,1702306037,VM5d,0,0,0
lLN2S(Star)_R,1702306037,VM5v,0,0,0
lLN2S(Star)_R,1702306037,VC2,0,0,0
lLN2S(Star)_R,1702306037,VP1l,36,36,0
lLN2S(Star)_R,1702306037,VP1m,47,47,0
lLN2S(Star)_R,1702306037,VA7m,0,0,0
lLN2S(Star)_R,1702306037,VA3,3,1,2
lLN2S(Star)_R,1702306037,VC4,0,0,0
lLN2S(Star)_R,1702306037,VA7l,2,0,2
lLN2S(Star)_R,1702306037,VP2,19,19,0
lLN2S(Star)_R,1702306037,,0,0,0
lLN2S(Star)_R,1702306037,VA2,0,0,0
lLN2S(Star)_R,1702306037,VC5,0,0,0
lLN2S(Star)_R,1702306037,VL1,119,119,0
lLN2S(Star)_R,1702306037,VM4,0,0,0
lLN2S(Star)_R,1702306037,VA5,0,0,0
lLN2S(Star)_R,1702306037,VM1,0,0,0
lLN2S(Star)_R,1702306037,VA4,0,0,0
