LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2R_b(Regional)_R,5813076969,DM3,12,4,8
lLN2R_b(Regional)_R,5813076969,DL5,48,10,38
lLN2R_b(Regional)_R,5813076969,D,4,4,0
lLN2R_b(Regional)_R,5813076969,DA1,81,24,57
lLN2R_b(Regional)_R,5813076969,DC1,19,5,14
lLN2R_b(Regional)_R,5813076969,DC2,28,10,18
lLN2R_b(Regional)_R,5813076969,VA6,0,0,0
lLN2R_b(Regional)_R,5813076969,DL3,13,3,10
lLN2R_b(Regional)_R,5813076969,DP1m,48,6,42
lLN2R_b(Regional)_R,5813076969,DC4,12,6,6
lLN2R_b(Regional)_R,5813076969,DL1,45,18,27
lLN2R_b(Regional)_R,5813076969,DL4,2,2,0
lLN2R_b(Regional)_R,5813076969,DM1,3,2,1
lLN2R_b(Regional)_R,5813076969,DL2d,11,4,7
lLN2R_b(Regional)_R,5813076969,DL2v,8,1,7
lLN2R_b(Regional)_R,5813076969,DA4m,0,0,0
lLN2R_b(Regional)_R,5813076969,DA3,0,0,0
lLN2R_b(Regional)_R,5813076969,VP1d,11,11,0
lLN2R_b(Regional)_R,5813076969,DM2,10,1,9
lLN2R_b(Regional)_R,5813076969,DP1l,10,7,3
lLN2R_b(Regional)_R,5813076969,VL2a,59,32,27
lLN2R_b(Regional)_R,5813076969,VM7v,1,1,0
lLN2R_b(Regional)_R,5813076969,DC3,7,7,0
lLN2R_b(Regional)_R,5813076969,VC2,0,0,0
lLN2R_b(Regional)_R,5813076969,,0,0,0
lLN2R_b(Regional)_R,5813076969,VC1,30,9,21
lLN2R_b(Regional)_R,5813076969,VA1d,0,0,0
lLN2R_b(Regional)_R,5813076969,VA1v,0,0,0
lLN2R_b(Regional)_R,5813076969,VM5d,0,0,0
lLN2R_b(Regional)_R,5813076969,VA3,9,2,7
lLN2R_b(Regional)_R,5813076969,VL2p,15,11,4
lLN2R_b(Regional)_R,5813076969,VC3,2,1,1
lLN2R_b(Regional)_R,5813076969,VM5v,0,0,0
lLN2R_b(Regional)_R,5813076969,VA7m,0,0,0
lLN2R_b(Regional)_R,5813076969,VC4,0,0,0
lLN2R_b(Regional)_R,5813076969,VA2,0,0,0
lLN2R_b(Regional)_R,5813076969,VA4,0,0,0
lLN2R_b(Regional)_R,5813076969,VA7l,0,0,0
lLN2R_b(Regional)_R,5813076969,VL1,64,64,0
lLN2R_b(Regional)_R,5813076969,VA5,0,0,0
